Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3502208695339797,0.46817420435510887,0.0939615776703958,0.9606365159128978,0.9600974025974026,0.9594988344988346,0.9596337708637175
2,1.462729817059771,0.07705192629815745,0.12056781918272616,0.9472361809045227,0.9507413459210845,0.9452538202538202,0.9455015683749143
3,1.3492938925073774,0.29229480737018426,0.10681157979742069,0.9530988274706867,0.9536382265496369,0.9516887809570738,0.9518917328626066
4,1.4104311373287755,0.18189438390611903,0.16333312457162039,0.9329421626152556,0.9335370078363914,0.9308793058793059,0.9310483489450279
5,1.3873117538629613,0.21374685666387258,0.12640046327070062,0.9337803855825649,0.9328194483867915,0.9319800569800569,0.9321119768405103
