batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
4,0.01,4,0.9871478002965892,0.12530708685227201,0.9820121071958441,0.9837484857162692,0.9828561519995153,1344.03
4,0.01,8,0.9920713577799801,0.019036168251667533,0.9878694232222412,0.9889743172636777,0.98841884724898,675.68
4,0.01,10,0.9888751545117429,0.14725154216644598,0.9740101791469232,0.9796243144507943,0.9766093650787204,544.29
4,0.01,20,0.9900497512437811,0.01676481413279053,0.9870121999441648,0.980761101611354,0.9838208292987057,273.13
4,0.01,30,0.9962825278810409,0.009314887703095793,0.9817561176815541,0.9857125707953706,0.9836272006229579,184.95
4,0.01,40,0.98989898989899,0.3518337602299526,0.9934894290196897,0.9941014650374257,0.9937754169219624,137.99
4,0.001,4,0.9881364310430054,0.04278485670030577,0.9862927001335644,0.9864873520427644,0.9863882322089133,1343.94
4,0.001,8,0.9930624380574826,0.016995334657258464,0.9884297826177959,0.9879628107311547,0.9881930425325564,675.69
4,0.001,10,0.9888751545117429,0.0487979770661126,0.9867138958084545,0.9857885677679203,0.9862368788075508,537.36
4,0.001,20,1.0,0.0036635104508820457,0.9843657511758765,0.9864543012288451,0.9853808363734655,270.53
4,0.001,30,0.9888475836431226,0.0245669246741192,0.97583396041088,0.9825018375083013,0.979105720499519,183.84
4,0.001,40,0.9848484848484849,0.2910991270412071,0.9873395659043709,0.9896001379914559,0.9884616603172531,137.37
4,0.0001,4,0.9851705388037568,0.04506456566800833,0.9790960769597707,0.9843667820819884,0.9816902341711938,1370.24
4,0.0001,8,0.9890981169474727,0.0315917893441733,0.9785996031232792,0.9841527711486764,0.9813206989507581,669.79
4,0.0001,10,0.9888751545117429,0.035410826177761555,0.9780094509965384,0.9820682164654401,0.9800043661143565,538.73
4,0.0001,20,0.9850746268656716,0.04295500508331189,0.9717210802341831,0.9819559869014476,0.9766894983655994,267.56
4,0.0001,30,0.9776951672862454,0.06524969805395542,0.961663200218517,0.9699615211459585,0.965725797410665,180.22
