time,current,voltage,temp_C,power
13:11:51,1.245,3.854,36.6,4.79823
13:11:52,1.088,3.854,36.6,4.193152
13:11:53,1.177,3.854,36.6,4.536158
13:11:54,1.199,3.854,36.6,4.620946
13:11:55,1.152,3.854,36.6,4.439808
13:11:56,1.029,3.854,36.6,3.965766
13:11:57,1.201,3.854,36.6,4.628654
13:11:58,1.279,3.854,36.6,4.929266
13:11:59,1.27,3.854,36.6,4.89458
13:12:00,1.27,3.854,36.6,4.89458
13:12:01,1.273,3.854,36.6,4.906142
13:12:02,0.335,3.854,36.6,1.29109
13:12:03,1.269,3.849,36.7,4.884381
13:12:04,1.246,3.849,36.7,4.795854
13:12:05,1.258,3.879,36.7,4.879782
13:12:06,1.268,3.879,36.7,4.918572
13:12:07,1.278,3.879,36.7,4.957362
13:12:08,1.261,3.879,36.7,4.891419
13:12:09,1.218,3.879,36.7,4.724622
13:12:10,1.267,3.879,36.7,4.914693
13:12:11,1.236,3.879,36.7,4.794444
13:12:12,1.271,3.879,36.7,4.930209
13:12:13,1.278,3.879,36.7,4.957362
13:12:14,1.276,3.879,36.7,4.949604
13:12:15,1.274,3.879,36.7,4.941846
13:12:16,1.283,3.879,36.7,4.976757
13:12:17,1.286,3.879,36.7,4.988394
13:12:18,1.27,3.879,36.7,4.92633
13:12:19,1.292,3.879,36.7,5.011668
13:12:20,1.23,3.879,36.7,4.77117
13:12:21,0.987,3.879,36.7,3.828573
13:12:22,1.184,3.879,36.7,4.592736
13:12:23,1.162,3.879,36.7,4.507398
13:12:24,0.996,3.879,36.7,3.863484
13:12:25,1.191,3.879,36.7,4.619889
13:12:26,1.196,3.879,36.7,4.639284
13:12:27,1.266,3.879,36.7,4.910814
13:12:28,1.275,3.879,36.7,4.945725
13:12:29,1.27,3.879,36.7,4.92633
13:12:30,1.266,3.879,36.7,4.910814
13:12:31,1.198,3.879,36.7,4.647042
13:12:32,0.219,3.884,36.7,0.850596
13:12:33,0.792,3.839,36.6,3.040488
13:12:35,1.148,3.867,36.6,4.439316
13:12:36,1.233,3.867,36.6,4.768011
13:12:37,1.221,3.867,36.6,4.721607
13:12:38,1.305,3.867,36.6,5.046435
