trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,16,0.001,5,,16,1,,,,2,0.9311957247828991,0.16036967756184642,0.9353120533622145,0.9266193877802466,0.926557270943215,1057.96
1,16,0.001,5,,16,1,,,,2,0.8991315965263861,0.19476537103785735,0.9193732280197362,0.9075983255597088,0.9069143394972964,950.73
2,8,0.01,20,,16,1,,,,2,0.9381720430107527,0.1623619669959052,0.9347176234255806,0.931111663715759,0.9312716512159459,2018.53
3,8,0.0001,5,,16,1,,,,2,0.8931195724782899,0.21901925542290274,0.9071030521179104,0.886644045861533,0.8841454548466325,1794.09
4,16,0.001,20,,16,1,,,,2,0.936491935483871,0.14543801358473651,0.9381234886626972,0.9347157920523721,0.9348963589872021,1154.01
5,8,0.01,10,,16,1,,,,2,0.9404283801874164,0.13577390350636157,0.9390974278287219,0.9336683138898657,0.9338064948121315,1868.54
6,16,0.0001,15,,16,1,,,,2,0.9030851777330651,0.2014174803305877,0.917482327498702,0.9038843900129465,0.9029148864836057,1079.78
7,16,0.001,15,,16,1,,,,2,0.9218645204560697,0.19455286628953922,0.9320111263607848,0.9232759551071341,0.9231552664840457,1085.19
8,8,0.0001,10,,16,1,,,,2,0.8952476572958501,0.2197386788244218,0.912580514024154,0.8959011120552572,0.8943669122510026,1839.52
9,16,0.0001,10,,16,1,,,,2,0.893239625167336,0.2282990700589853,0.908279895834613,0.891196435333705,0.8893476858219179,1002.31
10,8,0.01,10,,16,1,,,,2,0.928714859437751,0.14881273559321886,0.9299046855364561,0.9280038812057043,0.9281419848539209,1841.22
11,8,0.01,20,,16,1,,,,2,0.9401881720430108,0.16807003224288455,0.9408840822478547,0.9361179092674264,0.9362956077753812,1990.15
12,8,0.01,20,,16,1,,,,2,0.9401881720430108,0.14354221847029677,0.9395378192427991,0.9312440875054478,0.9316998238508101,1994.1
13,8,0.01,10,,16,1,,,,2,0.9444444444444444,0.14998787671303115,0.9415051642828678,0.9350857252610245,0.9352128623583973,1836.57
14,8,0.01,10,,16,1,,,,2,0.9427710843373494,0.15089281250401618,0.9432490651326207,0.936599785929572,0.9367469853946362,1843.4
15,8,0.01,10,,16,1,,,,2,0.9387550200803213,0.15886555376269554,0.9425054643045978,0.9377804057515343,0.9379715883033102,1838.77
16,8,0.01,10,,16,1,,,,2,0.9434404283801874,0.13611476515745688,0.940166805044872,0.934148709312297,0.934363992558701,1837.94
