time,current,voltage,temp_C,power
21:12:13,1.235,3.857,34.7,4.763395
21:12:14,1.045,3.857,34.7,4.030565
21:12:15,1.165,3.857,34.7,4.493405
21:12:16,1.016,3.868,34.7,3.929888
21:12:17,0.904,3.868,34.7,3.496672
21:12:18,1.096,3.868,34.7,4.239328
21:12:19,1.105,3.868,34.7,4.27414
21:12:20,1.143,3.868,34.7,4.421124
21:12:21,1.161,3.868,34.7,4.490748
21:12:22,1.183,3.868,34.7,4.575844
21:12:23,0.882,3.868,34.7,3.411576
21:12:24,0.874,3.868,34.7,3.380632
21:12:25,0.255,3.851,34.7,0.982005
21:12:26,0.711,3.844,34.8,2.733084
21:12:27,0.893,3.844,34.8,3.432692
21:12:28,0.9,3.861,34.8,3.4749
21:12:29,0.937,3.861,34.8,3.617757
21:12:30,1.177,3.861,34.8,4.544397
21:12:31,1.182,3.861,34.8,4.563702
21:12:32,1.177,3.861,34.8,4.544397
21:12:33,1.161,3.861,34.8,4.482621
21:12:34,0.887,3.861,34.8,3.424707
21:12:35,1.084,3.861,34.8,4.185324
21:12:36,1.111,3.861,34.8,4.289571
21:12:37,1.176,3.861,34.8,4.540536
21:12:38,1.143,3.861,34.8,4.413123
21:12:40,1.145,3.861,34.8,4.420845
21:12:41,1.176,3.861,34.8,4.540536
21:12:42,1.176,3.861,34.8,4.540536
21:12:43,1.181,3.861,34.8,4.559841
21:12:44,1.17,3.861,34.8,4.51737
21:12:45,1.12,3.861,34.8,4.32432
21:12:46,1.248,3.861,34.8,4.818528
21:12:47,1.257,3.861,34.8,4.853277
21:12:48,1.249,3.861,34.8,4.822389
21:12:49,1.255,3.861,34.8,4.845555
21:12:50,1.251,3.861,34.8,4.830111
21:12:51,1.258,3.861,34.8,4.857138
21:12:52,1.218,3.861,34.8,4.702698
21:12:53,1.238,3.861,34.8,4.779918
21:12:54,1.251,3.861,34.8,4.830111
21:12:55,1.136,3.861,34.8,4.386096
21:12:56,0.35,3.861,34.8,1.35135
21:12:57,1.242,3.845,34.9,4.77549
21:12:58,1.237,3.845,34.9,4.756265
21:12:59,1.227,3.878,34.9,4.758306
21:13:00,1.239,3.878,34.9,4.804842
21:13:01,1.056,3.878,34.9,4.095168
21:13:02,0.911,3.878,34.9,3.532858
21:13:03,1.058,3.878,34.9,4.102924
21:13:04,1.128,3.878,34.9,4.374384
21:13:05,1.212,3.878,34.9,4.700136
21:13:06,1.206,3.878,34.9,4.676868
21:13:07,1.208,3.878,34.9,4.684624
21:13:08,1.211,3.878,34.9,4.696258
21:13:09,0.944,3.878,34.9,3.660832
21:13:10,1.082,3.878,34.9,4.195996
21:13:11,1.136,3.878,34.9,4.405408
21:13:12,1.224,3.878,34.9,4.746672
21:13:13,1.189,3.878,34.9,4.610942
21:13:14,0.968,3.878,34.9,3.753904
21:13:15,1.013,3.878,34.9,3.928414
21:13:16,1.141,3.878,34.9,4.424798
21:13:17,1.218,3.875,35,4.71975
21:13:18,1.207,3.875,35,4.677125
21:13:19,1.203,3.875,35,4.661625
21:13:20,1.226,3.875,35,4.75075
21:13:21,1.217,3.875,35,4.715875
21:13:22,1.212,3.875,35,4.6965
21:13:23,1.131,3.875,35,4.382625
21:13:24,0.968,3.875,35,3.751
21:13:25,1.113,3.875,35,4.312875
21:13:26,1.193,3.876,35,4.624068
21:13:27,1.215,3.876,35,4.70934
21:13:28,1.225,3.876,35,4.7481
21:13:29,1.219,3.876,35,4.724844
21:13:30,1.227,3.876,35,4.755852
21:13:31,1.211,3.876,35,4.693836
21:13:32,1.22,3.876,35,4.72872
21:13:33,1.219,3.876,35,4.724844
21:13:34,1.242,3.876,35,4.813992
21:13:35,1.252,3.876,35,4.852752
21:13:36,1.243,3.876,35,4.817868
21:13:37,1.26,3.876,35,4.88376
21:13:38,1.25,3.876,35,4.845
21:13:39,1.256,3.876,35,4.868256
21:13:40,1.252,3.876,35,4.852752
21:13:41,1.248,3.876,35,4.837248
