time,current,voltage,temp_C,power
14:54:11,0.957,3.841,36.5,3.675837
14:54:12,0.842,3.841,36.5,3.234122
14:54:13,1.083,3.841,36.5,4.159803
14:54:14,1.064,3.841,36.5,4.086824
14:54:15,0.93,3.841,36.5,3.57213
14:54:16,1.134,3.841,36.5,4.355694
14:54:17,1.17,3.841,36.5,4.49397
14:54:18,1.235,3.841,36.5,4.743635
14:54:19,1.243,3.841,36.5,4.774363
14:54:21,1.18,3.841,36.5,4.53238
14:54:22,1.246,3.841,36.5,4.785886
14:54:23,1.243,3.841,36.5,4.774363
14:54:24,1.134,3.841,36.5,4.355694
14:54:25,1.238,3.841,36.5,4.755158
14:54:26,0.876,3.841,36.5,3.364716
14:54:27,0.97,3.841,36.5,3.72577
14:54:28,1.159,3.841,36.5,4.451719
14:54:29,1.183,3.841,36.5,4.543903
14:54:30,1.222,3.841,36.5,4.693702
14:54:31,1.229,3.841,36.5,4.720589
14:54:32,1.201,3.841,36.5,4.613041
14:54:33,1.21,3.841,36.5,4.64761
14:54:34,1.187,3.841,36.5,4.559267
14:54:35,1.218,3.841,36.5,4.678338
14:54:36,0.892,3.841,36.5,3.426172
14:54:37,1.148,3.848,36.6,4.417504
14:54:38,0.954,3.851,36.6,3.673854
14:54:39,0.808,3.835,36.6,3.09868
14:54:40,1.183,3.835,36.6,4.536805
14:54:41,1.267,3.835,36.6,4.858945
14:54:42,1.269,3.835,36.6,4.866615
14:54:43,1.171,3.835,36.6,4.490785
14:54:44,1.281,3.835,36.6,4.912635
14:54:45,1.275,3.852,36.6,4.9113
14:54:46,1.108,3.852,36.6,4.268016
14:54:47,1.273,3.852,36.6,4.903596
14:54:48,1.089,3.852,36.6,4.194828
14:54:49,1.234,3.852,36.6,4.753368
14:54:50,0.978,3.852,36.6,3.767256
14:54:51,0.942,3.852,36.6,3.628584
14:54:52,1.009,3.852,36.6,3.886668
14:54:53,1.199,3.852,36.6,4.618548
14:54:54,1.211,3.852,36.6,4.664772
14:54:55,1.208,3.852,36.6,4.653216
14:54:56,1.193,3.852,36.6,4.595436
14:54:57,1.224,3.852,36.6,4.714848
14:54:58,1.231,3.852,36.6,4.741812
14:54:59,1.19,3.852,36.6,4.58388
14:55:00,1.211,3.852,36.6,4.664772
14:55:01,1.157,3.852,36.6,4.456764
14:55:02,1.043,3.852,36.6,4.017636
14:55:03,0.999,3.852,36.6,3.848148
14:55:04,1.005,3.852,36.6,3.87126
14:55:05,1.179,3.852,36.6,4.541508
14:55:06,1.188,3.852,36.6,4.576176
14:55:07,1.271,3.852,36.6,4.895892
14:55:08,1.287,3.852,36.6,4.957524
14:55:09,1.272,3.852,36.6,4.899744
14:55:10,1.267,3.852,36.6,4.880484
14:55:11,1.269,3.852,36.6,4.888188
14:55:12,1.257,3.852,36.6,4.841964
14:55:13,1.186,3.852,36.6,4.568472
14:55:14,1.235,3.852,36.6,4.75722
14:55:15,1.172,3.852,36.6,4.514544
14:55:16,1.185,3.852,36.6,4.56462
14:55:17,1.293,3.852,36.6,4.980636
14:55:18,1.305,3.852,36.6,5.02686
14:55:19,1.288,3.852,36.6,4.961376
14:55:20,1.301,3.852,36.6,5.011452
14:55:21,1.296,3.852,36.6,4.992192
14:55:22,1.279,3.852,36.6,4.926708
14:55:23,1.306,3.852,36.6,5.030712
14:55:24,1.271,3.852,36.6,4.895892
14:55:25,1.058,3.852,36.6,4.075416
14:55:26,0.955,3.842,36.8,3.66911
14:55:27,0.738,3.842,36.8,2.835396
14:55:28,1.168,3.842,36.8,4.487456
14:55:29,1.232,3.842,36.8,4.733344
14:55:30,1.276,3.842,36.8,4.902392
14:55:31,1.258,3.842,36.8,4.833236
14:55:32,1.259,3.842,36.8,4.837078
14:55:33,0.928,3.842,36.8,3.565376
