timestamp,current,voltage,power,temp_C
2025-06-26 14:59:16.475,0.95,4.37,4.15,33.47
2025-06-26 14:59:16.475,0.94,4.36,4.12,33.43
2025-06-26 14:59:16.476,0.95,4.36,4.13,33.43
2025-06-26 14:59:16.477,0.94,4.38,4.13,33.41
2025-06-26 14:59:16.477,0.95,4.36,4.13,33.47
2025-06-26 14:59:16.477,0.94,4.36,4.1,33.43
2025-06-26 14:59:16.478,0.96,4.36,4.18,33.47
2025-06-26 14:59:16.478,0.96,4.36,4.17,33.43
2025-06-26 14:59:16.832,0.94,4.36,4.09,33.43
2025-06-26 14:59:17.334,0.95,4.37,4.14,33.47
2025-06-26 14:59:17.836,0.95,4.36,4.15,33.51
2025-06-26 14:59:18.338,0.94,4.35,4.1,33.49
2025-06-26 14:59:18.840,0.95,4.36,4.13,33.49
2025-06-26 14:59:19.342,0.94,4.36,4.11,33.51
2025-06-26 14:59:19.844,0.95,4.36,4.12,33.43
2025-06-26 14:59:20.346,0.96,4.36,4.18,33.47
2025-06-26 14:59:20.848,0.94,4.36,4.12,33.49
2025-06-26 14:59:21.350,0.94,4.36,4.09,33.43
2025-06-26 14:59:21.852,0.95,4.34,4.14,33.51
2025-06-26 14:59:22.354,0.95,4.37,4.13,33.51
2025-06-26 14:59:22.856,0.95,4.36,4.16,33.55
2025-06-26 14:59:23.358,0.95,4.36,4.13,33.43
2025-06-26 14:59:23.860,0.93,4.34,4.05,33.51
2025-06-26 14:59:24.362,0.96,4.36,4.17,33.47
2025-06-26 14:59:24.864,0.95,4.36,4.14,33.49
2025-06-26 14:59:25.366,0.47,4.71,2.21,33.55
2025-06-26 14:59:25.868,0.95,4.36,4.13,33.51
2025-06-26 14:59:26.370,0.95,4.36,4.14,33.47
2025-06-26 14:59:26.872,0.95,4.36,4.15,33.55
2025-06-26 14:59:27.374,0.95,4.34,4.12,33.51
2025-06-26 14:59:27.876,0.95,4.35,4.14,33.51
2025-06-26 14:59:28.378,0.95,4.36,4.13,33.57
2025-06-26 14:59:28.880,0.94,4.34,4.1,33.57
2025-06-26 14:59:29.382,0.94,4.36,4.12,33.63
2025-06-26 14:59:29.884,0.95,4.36,4.15,33.51
2025-06-26 14:59:30.386,0.94,4.35,4.07,33.57
2025-06-26 14:59:30.888,0.96,4.34,4.16,33.57
2025-06-26 14:59:31.390,0.96,4.34,4.15,33.57
2025-06-26 14:59:31.892,0.95,4.32,4.09,33.57
2025-06-26 14:59:32.394,0.95,4.31,4.1,33.55
2025-06-26 14:59:32.897,0.95,4.37,4.15,33.57
2025-06-26 14:59:33.398,0.94,4.38,4.13,33.51
2025-06-26 14:59:33.900,0.95,4.38,4.15,33.55
2025-06-26 14:59:34.402,0.95,4.39,4.15,33.57
2025-06-26 14:59:34.904,0.94,4.39,4.14,33.55
2025-06-26 14:59:35.407,0.95,4.39,4.18,33.55
2025-06-26 14:59:35.908,0.95,4.39,4.18,33.57
2025-06-26 14:59:36.411,0.94,4.39,4.15,33.63
2025-06-26 14:59:36.912,0.95,4.39,4.16,33.63
2025-06-26 14:59:37.414,0.95,4.38,4.16,33.65
2025-06-26 14:59:37.917,0.95,4.38,4.17,33.61
2025-06-26 14:59:38.418,0.95,4.38,4.15,33.65
2025-06-26 14:59:38.920,0.95,4.38,4.16,33.63
2025-06-26 14:59:39.422,0.95,4.38,4.16,33.63
2025-06-26 14:59:39.925,0.95,4.38,4.15,33.65
2025-06-26 14:59:40.427,0.95,4.38,4.16,33.63
2025-06-26 14:59:40.929,0.95,4.38,4.15,33.69
2025-06-26 14:59:41.431,0.95,4.38,4.16,33.69
2025-06-26 14:59:41.933,0.95,4.38,4.16,33.65
2025-06-26 14:59:42.435,0.95,4.38,4.15,33.69
2025-06-26 14:59:42.937,0.95,4.38,4.15,33.73
2025-06-26 14:59:43.439,0.95,4.39,4.15,33.63
2025-06-26 14:59:43.941,0.95,4.39,4.16,33.69
2025-06-26 14:59:44.443,0.95,4.38,4.16,33.63
2025-06-26 14:59:44.945,0.95,4.38,4.14,33.71
2025-06-26 14:59:45.447,0.95,4.38,4.15,33.71
2025-06-26 14:59:45.949,0.95,4.38,4.14,33.73
2025-06-26 14:59:46.451,0.95,4.39,4.15,33.73
2025-06-26 14:59:46.953,0.95,4.38,4.14,33.77
