timestamp,current,voltage,power,temp_C
2025-06-26 15:50:30.775,0.94,4.42,4.17,32.83
2025-06-26 15:50:30.775,0.95,4.42,4.18,32.81
2025-06-26 15:50:30.776,0.95,4.42,4.18,32.85
2025-06-26 15:50:30.776,0.94,4.41,4.16,32.85
2025-06-26 15:50:30.776,0.94,4.41,4.15,32.83
2025-06-26 15:50:30.777,0.95,4.42,4.22,32.83
2025-06-26 15:50:30.777,0.93,4.41,4.12,32.83
2025-06-26 15:50:30.883,0.96,4.43,4.24,32.81
2025-06-26 15:50:31.385,0.96,4.42,4.24,32.81
2025-06-26 15:50:31.887,0.95,4.42,4.19,32.81
2025-06-26 15:50:32.389,0.95,4.43,4.2,32.85
2025-06-26 15:50:32.892,0.95,4.42,4.22,32.83
2025-06-26 15:50:33.393,0.94,4.42,4.16,32.81
2025-06-26 15:50:33.895,0.94,4.42,4.15,32.89
2025-06-26 15:50:34.398,0.94,4.42,4.18,32.85
2025-06-26 15:50:34.899,0.95,4.43,4.21,32.83
2025-06-26 15:50:35.401,0.96,4.44,4.25,32.85
2025-06-26 15:50:35.903,0.94,4.42,4.16,32.85
2025-06-26 15:50:36.405,0.95,4.43,4.2,32.89
2025-06-26 15:50:36.907,0.95,4.44,4.22,32.89
2025-06-26 15:50:37.410,0.95,4.44,4.24,32.89
2025-06-26 15:50:37.911,0.95,4.44,4.23,32.89
2025-06-26 15:50:38.414,0.96,4.44,4.24,32.85
2025-06-26 15:50:38.915,0.95,4.43,4.22,32.89
2025-06-26 15:50:39.418,0.94,4.43,4.17,32.85
2025-06-26 15:50:39.919,0.47,4.74,2.24,32.89
2025-06-26 15:50:40.422,0.95,4.44,4.19,32.91
2025-06-26 15:50:40.923,0.95,4.43,4.2,32.85
2025-06-26 15:50:41.426,0.95,4.43,4.19,32.85
2025-06-26 15:50:41.928,0.94,4.43,4.18,32.95
2025-06-26 15:50:42.429,0.95,4.44,4.24,32.95
2025-06-26 15:50:42.932,0.96,4.44,4.25,32.91
2025-06-26 15:50:43.434,0.95,4.44,4.22,32.91
2025-06-26 15:50:43.936,0.96,4.44,4.24,32.85
2025-06-26 15:50:44.438,0.95,4.44,4.22,32.91
2025-06-26 15:50:44.940,0.95,4.44,4.23,32.95
2025-06-26 15:50:45.442,0.95,4.44,4.24,32.91
2025-06-26 15:50:45.944,0.94,4.43,4.18,32.91
2025-06-26 15:50:46.446,0.94,4.42,4.16,32.99
2025-06-26 15:50:46.948,0.95,4.43,4.22,32.99
2025-06-26 15:50:47.450,0.96,4.44,4.25,32.95
2025-06-26 15:50:47.952,0.95,4.43,4.19,32.99
2025-06-26 15:50:48.454,0.94,4.43,4.18,32.97
2025-06-26 15:50:48.956,0.95,4.44,4.22,32.97
2025-06-26 15:50:49.458,0.94,4.43,4.17,32.95
2025-06-26 15:50:49.960,0.94,4.42,4.14,32.99
2025-06-26 15:50:50.462,0.96,4.44,4.24,33.03
2025-06-26 15:50:50.964,0.95,4.43,4.2,32.99
2025-06-26 15:50:51.466,0.94,4.42,4.17,32.99
2025-06-26 15:50:51.968,0.96,4.44,4.24,32.99
2025-06-26 15:50:52.470,0.94,4.43,4.18,33.05
2025-06-26 15:50:52.972,0.95,4.43,4.21,33.11
2025-06-26 15:50:53.474,0.95,4.44,4.23,33.03
2025-06-26 15:50:53.976,0.96,4.44,4.26,32.99
2025-06-26 15:50:54.478,0.96,4.44,4.24,33.05
2025-06-26 15:50:54.980,0.95,4.43,4.19,33.05
2025-06-26 15:50:55.482,0.94,4.43,4.16,33.07
2025-06-26 15:50:55.984,0.94,4.43,4.18,33.05
2025-06-26 15:50:56.486,0.94,4.42,4.16,33.13
2025-06-26 15:50:56.988,0.95,4.43,4.2,33.05
2025-06-26 15:50:57.490,0.95,4.42,4.18,33.05
2025-06-26 15:50:57.992,0.95,4.42,4.21,33.11
2025-06-26 15:50:58.494,0.94,4.42,4.16,33.17
2025-06-26 15:50:58.996,0.95,4.43,4.23,33.07
2025-06-26 15:50:59.498,0.94,4.42,4.14,33.07
2025-06-26 15:51:00.000,0.94,4.42,4.14,33.05
2025-06-26 15:51:00.502,0.95,4.43,4.2,33.11
2025-06-26 15:51:01.004,0.94,4.43,4.18,33.13
2025-06-26 15:51:01.506,0.96,4.43,4.24,33.13
2025-06-26 15:51:02.008,0.94,4.42,4.15,33.17
2025-06-26 15:51:02.510,0.94,4.42,4.17,33.17
2025-06-26 15:51:03.012,0.96,4.44,4.26,33.13
2025-06-26 15:51:03.514,0.96,4.43,4.23,33.13
2025-06-26 15:51:04.016,0.96,4.44,4.24,33.19
2025-06-26 15:51:04.518,0.95,4.42,4.18,33.13
2025-06-26 15:51:05.020,0.96,4.43,4.24,33.27
2025-06-26 15:51:05.522,0.94,4.42,4.15,33.25
2025-06-26 15:51:06.024,0.95,4.42,4.19,33.13
2025-06-26 15:51:06.526,0.95,4.42,4.19,33.27
2025-06-26 15:51:07.028,0.96,4.43,4.24,33.25
2025-06-26 15:51:07.530,0.94,4.42,4.18,33.21
2025-06-26 15:51:08.032,0.94,4.43,4.17,33.33
2025-06-26 15:51:08.534,0.94,4.43,4.18,33.25
2025-06-26 15:51:09.036,0.96,4.44,4.24,33.29
2025-06-26 15:51:09.538,0.47,4.74,2.23,33.29
2025-06-26 15:51:10.040,0.47,4.74,2.23,33.29
2025-06-26 15:51:10.542,0.94,4.42,4.15,33.33
2025-06-26 15:51:11.044,0.96,4.43,4.26,33.35
2025-06-26 15:51:11.546,0.96,4.43,4.25,33.27
2025-06-26 15:51:12.049,0.95,4.42,4.18,33.29
2025-06-26 15:51:12.550,0.94,4.43,4.18,33.35
2025-06-26 15:51:13.052,0.94,4.42,4.14,33.39
2025-06-26 15:51:13.554,0.94,4.42,4.17,33.39
2025-06-26 15:51:14.056,0.94,4.42,4.17,33.33
2025-06-26 15:51:14.558,0.96,4.44,4.24,33.41
2025-06-26 15:51:15.061,0.95,4.44,4.24,33.39
2025-06-26 15:51:15.562,0.96,4.44,4.24,33.41
2025-06-26 15:51:16.064,0.95,4.43,4.2,33.39
2025-06-26 15:51:16.566,0.96,4.44,4.24,33.39
2025-06-26 15:51:17.069,0.95,4.44,4.2,33.39
2025-06-26 15:51:17.570,0.96,4.44,4.24,33.43
2025-06-26 15:51:18.073,0.94,4.43,4.17,33.43
2025-06-26 15:51:18.574,0.95,4.44,4.23,33.41
2025-06-26 15:51:19.077,0.95,4.43,4.2,33.43
2025-06-26 15:51:19.579,0.94,4.43,4.18,33.47
2025-06-26 15:51:20.080,0.95,4.44,4.23,33.39
2025-06-26 15:51:20.582,0.95,4.43,4.21,33.47
2025-06-26 15:51:21.085,0.95,4.44,4.22,33.47
2025-06-26 15:51:21.587,0.94,4.43,4.15,33.43
2025-06-26 15:51:22.088,0.95,4.44,4.24,33.49
2025-06-26 15:51:22.590,0.95,4.44,4.2,33.49
2025-06-26 15:51:23.092,0.96,4.44,4.25,33.51
2025-06-26 15:51:23.595,0.95,4.44,4.23,33.57
2025-06-26 15:51:24.096,0.95,4.44,4.19,33.51
2025-06-26 15:51:24.599,0.94,4.43,4.17,33.57
2025-06-26 15:51:25.101,0.94,4.43,4.16,33.51
2025-06-26 15:51:25.603,0.95,4.44,4.23,33.51
2025-06-26 15:51:26.105,0.94,4.43,4.17,33.57
2025-06-26 15:51:26.607,0.96,4.44,4.24,33.65
2025-06-26 15:51:27.109,0.96,4.44,4.25,33.63
2025-06-26 15:51:27.611,0.95,4.44,4.23,33.65
2025-06-26 15:51:28.113,0.95,4.44,4.21,33.63
2025-06-26 15:51:28.615,0.95,4.44,4.23,33.65
2025-06-26 15:51:29.117,0.95,4.44,4.2,33.65
2025-06-26 15:51:29.619,0.95,4.44,4.22,33.63
2025-06-26 15:51:30.121,0.95,4.44,4.2,33.65
2025-06-26 15:51:30.623,0.95,4.45,4.24,33.65
2025-06-26 15:51:31.125,0.95,4.44,4.21,33.65
2025-06-26 15:51:31.627,0.94,4.44,4.19,33.71
2025-06-26 15:51:32.129,0.95,4.44,4.21,33.69
