Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.4048619190318472,0.24161073825503357,0.43876810580642034,0.7449664429530202,0.7386026686434395,0.7435897435897436,0.6677980586391801
2,1.3943281477729745,0.26174496644295303,0.5362625052978991,0.7181208053691275,0.5938438438438438,0.7162162162162162,0.6328144458281444
3,1.3984700129336158,0.24161073825503357,0.3399299517861449,0.7583892617449665,0.875,0.7567567567567568,0.6798245614035087
4,1.3883760297620618,0.2635135135135135,0.6659556989734238,0.5878378378378378,0.5273454157782516,0.5785714285714285,0.4763489153447271
5,1.3952225865544499,0.23648648648648649,0.41654987226010654,0.75,0.6042862266857962,0.75,0.6570823998008464
