timestamp,current,voltage,power,temp_C
1762576484,0.9488,4.656,4.39,42.99
1762576485,0.9523,4.648,4.436,42.97
1762576486,0.9497,4.656,4.428,42.97
1762576487,0.9532,4.656,4.418,42.97
1762576488,0.953,4.656,4.436,42.91
1762576489,0.941,4.644,4.404,42.97
1762576490,0.9519,4.652,4.424,43.01
1762576491,0.9486,4.656,4.384,42.97
1762576492,0.9539,4.652,4.44,43.09
1762576493,0.948,4.656,4.424,42.99
1762576494,0.9504,4.668,4.424,43.01
1762576495,0.9527,4.656,4.42,43.07
1762576496,0.9423,4.66,4.4,43.01
1762576497,0.953,4.652,4.414,42.99
1762576498,0.9479,4.656,4.388,42.97
1762576499,0.9516,4.668,4.434,43.03
1762576500,0.9506,4.656,4.434,43.07
1762576501,0.9471,4.644,4.436,43.01
1762576502,0.9528,4.656,4.43,43.09
1762576503,0.9495,4.656,4.348,43.01
1762576504,0.953,4.656,4.434,43.07
1762576505,0.9495,4.656,4.42,43.03
1762576506,0.9536,4.648,4.42,43.07
1762576507,0.9508,4.652,4.43,43.11
1762576508,0.9445,4.652,4.418,43.07
1762576509,0.9534,4.652,4.44,43.09
1762576510,0.9462,4.664,4.41,43.11
1762576511,0.9545,4.652,4.446,43.11
1762576512,0.9468,4.66,4.408,43.13
1762576513,0.9527,4.652,4.436,43.11
1762576514,0.9447,4.636,4.414,43.03
1762576515,0.9527,4.652,4.44,43.09
1762576516,0.9545,4.668,4.44,43.09
1762576517,0.9543,4.656,4.444,43.11
1762576518,0.9506,4.652,4.434,43.11
1762576519,0.9492,4.656,4.398,43.13
1762576520,0.9514,4.656,4.428,43.13
1762576521,0.9444,4.656,4.372,43.13
1762576522,0.9499,4.652,4.418,43.13
1762576523,0.9471,4.664,4.408,43.11
1762576524,0.9534,4.652,4.436,43.19
1762576525,0.9451,4.648,4.424,43.19
1762576526,0.9479,4.656,4.414,43.17
1762576527,0.9451,4.656,4.434,43.17
1762576528,0.9497,4.656,4.42,43.17
1762576529,0.9445,4.644,4.418,43.13
1762576530,0.9523,4.656,4.428,43.13
