time,current,voltage,temp_C,power
11:31:24,0.779,3.716,35.3,2.894764
11:31:25,0.529,3.716,35.3,1.965764
11:31:26,0.562,3.716,35.3,2.088392
11:31:27,0.737,3.716,35.3,2.738692
11:31:28,0.737,3.716,35.3,2.738692
11:31:29,0.793,3.716,35.3,2.946788
11:31:30,0.785,3.716,35.3,2.91706
11:31:31,0.757,3.716,35.3,2.813012
11:31:32,0.796,3.716,35.3,2.957936
11:31:33,0.737,3.716,35.3,2.738692
11:31:34,0.654,3.716,35.3,2.430264
11:31:35,0.733,3.716,35.3,2.723828
11:31:36,0.78,3.716,35.3,2.89848
11:31:37,0.799,3.716,35.3,2.969084
11:31:38,0.246,3.766,35.4,0.926436
11:31:39,0.76,3.766,35.4,2.86216
11:31:40,0.807,3.766,35.4,3.039162
11:31:41,0.788,3.766,35.4,2.967608
11:31:42,0.773,3.766,35.4,2.911118
11:31:43,0.806,3.766,35.4,3.035396
11:31:44,0.741,3.766,35.4,2.790606
11:31:45,0.773,3.766,35.4,2.911118
11:31:46,0.74,3.766,35.4,2.78684
11:31:47,0.747,3.766,35.4,2.813202
11:31:48,0.758,3.766,35.4,2.854628
11:31:49,0.666,3.766,35.4,2.508156
11:31:50,0.666,3.766,35.4,2.508156
11:31:51,0.763,3.766,35.4,2.873458
11:31:52,0.742,3.766,35.4,2.794372
11:31:53,0.752,3.766,35.4,2.832032
11:31:54,0.737,3.766,35.4,2.775542
11:31:55,0.725,3.766,35.4,2.73035
11:31:56,0.77,3.766,35.4,2.89982
11:31:57,0.75,3.766,35.4,2.8245
11:31:58,0.733,3.766,35.4,2.760478
11:31:59,0.73,3.766,35.4,2.74918
11:32:00,0.751,3.766,35.4,2.828266
11:32:01,0.75,3.766,35.4,2.8245
11:32:02,0.728,3.766,35.4,2.741648
11:32:03,0.764,3.766,35.4,2.877224
11:32:04,0.796,3.766,35.4,2.997736
11:32:05,0.774,3.766,35.4,2.914884
11:32:06,0.786,3.766,35.4,2.960076
11:32:07,0.809,3.793,35.4,3.068537
11:32:08,0.227,3.761,35.3,0.853747
11:32:09,0.763,3.761,35.3,2.869643
11:32:10,0.772,3.761,35.3,2.903492
11:32:11,0.608,3.761,35.3,2.286688
11:32:12,0.802,3.761,35.3,3.016322
11:32:13,0.787,3.761,35.3,2.959907
11:32:14,0.729,3.761,35.3,2.741769
11:32:15,0.807,3.794,35.3,3.061758
11:32:16,0.331,3.794,35.3,1.255814
11:32:17,0.794,3.794,35.3,3.012436
11:32:18,0.741,3.794,35.3,2.811354
11:32:19,0.79,3.794,35.3,2.99726
11:32:20,0.776,3.794,35.3,2.944144
11:32:21,0.693,3.794,35.3,2.629242
11:32:22,0.763,3.794,35.3,2.894822
11:32:23,0.777,3.794,35.3,2.947938
11:32:24,0.788,3.794,35.3,2.989672
11:32:25,0.682,3.794,35.3,2.587508
11:32:26,0.695,3.794,35.3,2.63683
11:32:27,0.744,3.794,35.3,2.822736
11:32:28,0.774,3.794,35.3,2.936556
11:32:29,0.777,3.794,35.3,2.947938
11:32:30,0.728,3.794,35.3,2.762032
11:32:31,0.741,3.794,35.3,2.811354
11:32:32,0.774,3.794,35.3,2.936556
11:32:33,0.771,3.794,35.3,2.925174
11:32:34,0.781,3.794,35.3,2.963114
11:32:35,0.729,3.794,35.3,2.765826
11:32:36,0.787,3.794,35.3,2.985878
11:32:37,0.212,3.796,35.1,0.804752
11:32:38,0.695,3.764,35.1,2.61598
11:32:39,0.778,3.764,35.1,2.928392
11:32:40,0.778,3.764,35.1,2.928392
11:32:41,0.733,3.764,35.1,2.759012
11:32:42,0.722,3.764,35.1,2.717608
11:32:43,0.703,3.764,35.1,2.646092
11:32:44,0.78,3.764,35.1,2.93592
11:32:46,0.77,3.764,35.1,2.89828
11:32:47,0.866,3.764,35.1,3.259624
11:32:48,0.867,3.764,35.1,3.263388
11:32:49,0.746,3.764,35.1,2.807944
11:32:50,0.815,3.764,35.1,3.06766
11:32:51,0.799,3.764,35.1,3.007436
11:32:52,0.857,3.764,35.1,3.225748
11:32:53,0.846,3.764,35.1,3.184344
11:32:54,0.843,3.764,35.1,3.173052
11:32:55,0.864,3.764,35.1,3.252096
11:32:56,0.862,3.764,35.1,3.244568
11:32:57,0.517,3.764,35.1,1.945988
11:32:58,0.861,3.764,35.1,3.240804
11:32:59,0.866,3.764,35.1,3.259624
11:33:00,0.797,3.764,35.1,2.999908
11:33:01,0.87,3.764,35.1,3.27468
11:33:02,0.874,3.764,35.1,3.289736
11:33:03,0.878,3.764,35.1,3.304792
11:33:04,0.863,3.764,35.1,3.248332
11:33:05,0.824,3.764,35.1,3.101536
11:33:06,0.864,3.764,35.1,3.252096
11:33:07,0.862,3.764,35.1,3.244568
11:33:08,0.884,3.805,35.1,3.36362
11:33:09,0.864,3.805,35.1,3.28752
11:33:10,0.878,3.805,35.1,3.34079
11:33:11,0.877,3.805,35.1,3.336985
11:33:12,0.879,3.805,35.1,3.344595
11:33:13,0.889,3.805,35.1,3.382645
11:33:14,0.825,3.805,35.1,3.139125
11:33:15,0.877,3.805,35.1,3.336985
11:33:16,0.873,3.805,35.1,3.321765
11:33:17,0.863,3.805,35.1,3.283715
11:33:18,0.868,3.805,35.1,3.30274
11:33:19,0.805,3.805,35.1,3.063025
11:33:20,0.781,3.805,35.1,2.971705
11:33:21,0.807,3.805,35.1,3.070635
11:33:22,0.7,3.805,35.1,2.6635
11:33:23,0.787,3.805,35.1,2.994535
11:33:24,0.798,3.805,35.1,3.03639
11:33:25,0.838,3.805,35.1,3.18859
11:33:26,0.834,3.805,35.1,3.17337
11:33:27,0.869,3.805,35.1,3.306545
11:33:28,0.787,3.805,35.1,2.994535
11:33:29,0.834,3.805,35.1,3.17337
11:33:30,0.843,3.805,35.1,3.207615
11:33:31,0.839,3.805,35.1,3.192395
11:33:32,0.883,3.805,35.1,3.359815
11:33:33,0.868,3.805,35.1,3.30274
11:33:34,0.896,3.808,35,3.411968
11:33:35,0.873,3.808,35,3.324384
11:33:36,0.881,3.808,35,3.354848
11:33:37,0.873,3.808,35,3.324384
11:33:38,0.873,3.808,35,3.324384
11:33:39,0.899,3.808,35,3.423392
11:33:40,0.835,3.808,35,3.17968
11:33:41,0.837,3.808,35,3.187296
11:33:42,0.885,3.808,35,3.37008
11:33:43,0.886,3.808,35,3.373888
11:33:44,0.887,3.808,35,3.377696
11:33:45,0.883,3.808,35,3.362464
11:33:46,0.881,3.808,35,3.354848
11:33:47,0.851,3.808,35,3.240608
11:33:48,0.899,3.808,35,3.423392
11:33:49,0.866,3.809,34.9,3.298594
11:33:50,0.885,3.809,34.9,3.370965
11:33:51,0.842,3.809,34.9,3.207178
