time,current,voltage,temp_C,power
11:40:42,0.842,3.83,34.5,3.22486
11:40:43,0.674,3.83,34.5,2.58142
11:40:44,0.766,3.83,34.5,2.93378
11:40:45,0.809,3.83,34.5,3.09847
11:40:46,0.811,3.83,34.5,3.10613
11:40:47,0.832,3.83,34.5,3.18656
11:40:48,0.81,3.83,34.5,3.1023
11:40:49,0.844,3.83,34.5,3.23252
11:40:50,0.845,3.83,34.5,3.23635
11:40:51,0.857,3.83,34.5,3.28231
11:40:52,0.81,3.83,34.5,3.1023
11:40:53,0.842,3.83,34.5,3.22486
11:40:54,0.844,3.83,34.5,3.23252
11:40:55,0.859,3.83,34.5,3.28997
11:40:56,0.829,3.83,34.5,3.17507
11:40:57,0.84,3.83,34.5,3.2172
11:40:58,0.848,3.83,34.5,3.24784
11:40:59,0.846,3.83,34.5,3.24018
11:41:00,0.844,3.83,34.5,3.23252
11:41:01,0.386,3.861,34.4,1.490346
11:41:02,0.836,3.855,34.4,3.22278
11:41:03,0.838,3.855,34.4,3.23049
11:41:04,0.838,3.855,34.4,3.23049
11:41:05,0.845,3.855,34.4,3.257475
11:41:06,0.785,3.855,34.4,3.026175
11:41:07,0.772,3.855,34.4,2.97606
11:41:08,0.836,3.855,34.4,3.22278
11:41:09,0.854,3.855,34.4,3.29217
11:41:10,0.83,3.855,34.4,3.19965
11:41:11,0.842,3.855,34.4,3.24591
11:41:12,0.84,3.855,34.4,3.2382
11:41:13,0.855,3.855,34.4,3.296025
11:41:14,0.853,3.855,34.4,3.288315
11:41:15,0.86,3.855,34.4,3.3153
11:41:16,0.861,3.855,34.4,3.319155
11:41:17,0.852,3.855,34.4,3.28446
11:41:18,0.866,3.855,34.4,3.33843
11:41:19,0.867,3.855,34.4,3.342285
11:41:20,0.853,3.855,34.4,3.288315
11:41:21,0.866,3.855,34.4,3.33843
11:41:22,0.849,3.855,34.4,3.272895
11:41:23,0.881,3.855,34.4,3.396255
11:41:24,0.835,3.855,34.4,3.218925
11:41:25,0.863,3.855,34.4,3.326865
11:41:26,0.883,3.855,34.4,3.403965
11:41:27,0.889,3.855,34.4,3.427095
11:41:28,0.857,3.855,34.4,3.303735
11:41:29,0.883,3.855,34.4,3.403965
11:41:30,0.789,3.855,34.4,3.041595
11:41:31,0.328,3.849,34.3,1.262472
11:41:32,0.844,3.849,34.3,3.248556
11:41:33,0.704,3.849,34.3,2.709696
11:41:34,0.88,3.849,34.3,3.38712
11:41:35,0.846,3.849,34.3,3.256254
11:41:36,0.87,3.849,34.3,3.34863
11:41:37,0.816,3.849,34.3,3.140784
11:41:38,0.88,3.867,34.3,3.40296
11:41:39,0.233,3.867,34.3,0.901011
11:41:40,0.867,3.867,34.3,3.352689
11:41:41,0.881,3.867,34.3,3.406827
11:41:42,0.838,3.867,34.3,3.240546
11:41:43,0.862,3.867,34.3,3.333354
11:41:44,0.868,3.867,34.3,3.356556
11:41:45,0.881,3.867,34.3,3.406827
11:41:46,0.851,3.867,34.3,3.290817
11:41:47,0.865,3.867,34.3,3.344955
11:41:48,0.887,3.867,34.3,3.430029
11:41:49,0.856,3.867,34.3,3.310152
11:41:50,0.873,3.867,34.3,3.375891
