time,current,voltage,temp_C,power
22:44:39,0.73,4.037,33.6,2.94701
22:44:40,0.848,4.037,33.6,3.423376
22:44:41,0.636,4.037,33.6,2.567532
22:44:42,0.755,4.037,33.6,3.047935
22:44:43,0.788,4.037,33.6,3.181156
22:44:44,0.814,4.037,33.6,3.286118
22:44:45,0.805,4.037,33.6,3.249785
22:44:46,0.81,4.037,33.6,3.26997
22:44:47,0.828,4.037,33.6,3.342636
22:44:48,0.82,4.037,33.6,3.31034
22:44:49,0.819,4.037,33.6,3.306303
22:44:50,0.785,4.037,33.6,3.169045
22:44:51,0.811,4.037,33.6,3.274007
22:44:52,0.818,4.037,33.6,3.302266
22:44:53,0.73,4.037,33.6,2.94701
22:44:54,0.819,4.037,33.6,3.306303
22:44:55,0.779,4.037,33.6,3.144823
22:44:56,0.82,4.037,33.6,3.31034
22:44:57,0.794,4.102,33.7,3.256988
22:44:58,0.38,4.073,33.7,1.54774
22:44:59,0.802,4.073,33.7,3.266546
22:45:00,0.442,4.073,33.7,1.800266
22:45:01,0.797,4.073,33.7,3.246181
22:45:02,0.79,4.073,33.7,3.21767
22:45:03,0.816,4.073,33.7,3.323568
22:45:04,0.772,4.073,33.7,3.144356
22:45:05,0.791,4.073,33.7,3.221743
22:45:06,0.799,4.073,33.7,3.254327
22:45:07,0.812,4.073,33.7,3.307276
22:45:08,0.398,4.073,33.7,1.621054
22:45:09,0.814,4.073,33.7,3.315422
22:45:10,0.807,4.073,33.7,3.286911
22:45:11,0.815,4.073,33.7,3.319495
22:45:12,0.82,4.073,33.7,3.33986
22:45:13,0.779,4.073,33.7,3.172867
22:45:14,0.826,4.073,33.7,3.364298
22:45:15,0.81,4.073,33.7,3.29913
22:45:16,0.816,4.073,33.7,3.323568
22:45:17,0.808,4.073,33.7,3.290984
22:45:18,0.826,4.073,33.7,3.364298
22:45:19,0.828,4.073,33.7,3.372444
22:45:20,0.817,4.073,33.7,3.327641
22:45:21,0.81,4.073,33.7,3.29913
22:45:22,0.805,4.073,33.7,3.278765
22:45:23,0.824,4.073,33.7,3.356152
22:45:24,0.794,4.073,33.7,3.233962
22:45:25,0.812,4.073,33.7,3.307276
22:45:26,0.758,4.073,33.7,3.087334
22:45:27,0.39,4.107,33.7,1.60173
22:45:28,0.774,4.107,33.7,3.178818
22:45:29,0.79,4.107,33.7,3.24453
22:45:30,0.824,4.107,33.7,3.384168
22:45:31,0.818,4.107,33.7,3.359526
22:45:32,0.822,4.107,33.7,3.375954
22:45:33,0.802,4.107,33.7,3.293814
22:45:34,0.177,4.111,33.7,0.727647
22:45:35,0.818,4.111,33.7,3.362798
22:45:37,0.801,4.111,33.7,3.292911
22:45:38,0.816,4.111,33.7,3.354576
22:45:39,0.818,4.111,33.7,3.362798
22:45:40,0.818,4.111,33.7,3.362798
22:45:41,0.834,4.111,33.7,3.428574
22:45:42,0.771,4.111,33.7,3.169581
22:45:43,0.829,4.111,33.7,3.408019
22:45:44,0.807,4.111,33.7,3.317577
22:45:45,0.822,4.111,33.7,3.379242
22:45:46,0.819,4.111,33.7,3.366909
22:45:47,0.828,4.111,33.7,3.403908
22:45:48,0.824,4.111,33.7,3.387464
22:45:49,0.831,4.111,33.7,3.416241
22:45:50,0.832,4.111,33.7,3.420352
22:45:51,0.819,4.111,33.7,3.366909
22:45:52,0.832,4.111,33.7,3.420352
22:45:53,0.81,4.111,33.7,3.32991
22:45:54,0.804,4.111,33.7,3.305244
22:45:55,0.824,4.111,33.7,3.387464
22:45:56,0.827,4.111,33.7,3.399797
22:45:57,0.835,4.115,33.7,3.436025
22:45:58,0.497,4.115,33.7,2.045155
22:45:59,0.801,4.115,33.7,3.296115
22:46:00,0.824,4.115,33.7,3.39076
22:46:01,0.814,4.115,33.7,3.34961
22:46:02,0.831,4.115,33.7,3.419565
22:46:03,0.83,4.115,33.7,3.41545
22:46:04,0.819,4.115,33.7,3.370185
22:46:05,0.836,4.115,33.7,3.44014
22:46:06,0.831,4.115,33.7,3.419565
22:46:07,0.672,4.115,33.7,2.76528
22:46:08,0.828,4.115,33.7,3.40722
22:46:09,0.834,4.115,33.7,3.43191
22:46:10,0.821,4.115,33.7,3.378415
22:46:11,0.836,4.115,33.7,3.44014
22:46:12,0.801,4.115,33.7,3.296115
22:46:13,0.829,4.115,33.7,3.411335
22:46:14,0.815,4.115,33.7,3.353725
22:46:15,0.833,4.115,33.7,3.427795
22:46:16,0.83,4.115,33.7,3.41545
22:46:17,0.802,4.115,33.7,3.30023
22:46:18,0.836,4.115,33.7,3.44014
22:46:19,0.83,4.115,33.7,3.41545
22:46:20,0.818,4.115,33.7,3.36607
22:46:21,0.797,4.115,33.7,3.279655
22:46:22,0.823,4.115,33.7,3.386645
22:46:23,0.822,4.115,33.7,3.38253
22:46:24,0.815,4.115,33.7,3.353725
22:46:25,0.439,4.115,33.7,1.806485
22:46:26,0.802,4.115,33.7,3.30023
22:46:27,0.808,4.115,33.7,3.32492
22:46:28,0.555,4.115,33.7,2.283825
22:46:29,0.571,4.115,33.7,2.349665
22:46:30,0.792,4.115,33.7,3.25908
22:46:31,0.806,4.115,33.7,3.31669
22:46:32,0.826,4.115,33.7,3.39899
22:46:33,0.799,4.115,33.7,3.287885
22:46:34,0.795,4.115,33.7,3.271425
22:46:35,0.802,4.115,33.7,3.30023
22:46:36,0.812,4.115,33.7,3.34138
22:46:37,0.803,4.115,33.7,3.304345
22:46:38,0.801,4.115,33.7,3.296115
22:46:39,0.805,4.115,33.7,3.312575
22:46:40,0.769,4.119,33.7,3.167511
22:46:41,0.797,4.117,33.7,3.281249
22:46:42,0.784,4.117,33.7,3.227728
22:46:43,0.81,4.117,33.7,3.33477
22:46:44,0.811,4.117,33.7,3.338887
