time,current,voltage,temp_C,power
15:19:57,0.701,3.764,33.8,2.638564
15:19:58,0.538,3.764,33.8,2.025032
15:19:59,0.296,3.764,33.8,1.114144
15:20:00,0.605,3.764,33.8,2.27722
15:20:01,0.676,3.764,33.8,2.544464
15:20:02,0.698,3.764,33.8,2.627272
15:20:03,0.632,3.764,33.8,2.378848
15:20:04,0.692,3.764,33.8,2.604688
15:20:05,0.861,3.764,33.8,3.240804
15:20:06,0.845,3.764,33.8,3.18058
15:20:07,0.858,3.764,33.8,3.229512
15:20:08,0.766,3.829,33.9,2.933014
15:20:09,0.768,3.829,33.9,2.940672
15:20:10,0.849,3.829,33.9,3.250821
15:20:11,0.855,3.829,33.9,3.273795
15:20:12,0.776,3.829,33.9,2.971304
15:20:13,0.879,3.829,33.9,3.365691
15:20:14,0.868,3.829,33.9,3.323572
15:20:15,0.802,3.829,33.9,3.070858
15:20:16,0.86,3.829,33.9,3.29294
15:20:17,0.884,3.829,33.9,3.384836
15:20:18,0.882,3.829,33.9,3.377178
15:20:19,0.879,3.829,33.9,3.365691
15:20:20,0.894,3.829,33.9,3.423126
15:20:21,0.871,3.829,33.9,3.335059
15:20:22,0.884,3.829,33.9,3.384836
15:20:23,0.873,3.829,33.9,3.342717
15:20:24,0.822,3.829,33.9,3.147438
15:20:25,0.862,3.829,33.9,3.300598
15:20:26,0.897,3.829,33.9,3.434613
15:20:28,0.834,3.829,33.9,3.193386
15:20:29,0.884,3.829,33.9,3.384836
15:20:30,0.879,3.829,33.9,3.365691
15:20:31,0.846,3.829,33.9,3.239334
15:20:32,0.883,3.829,33.9,3.381007
15:20:33,0.88,3.829,33.9,3.36952
15:20:34,0.853,3.829,33.9,3.266137
15:20:35,0.879,3.829,33.9,3.365691
15:20:36,0.877,3.829,33.9,3.358033
15:20:37,0.877,3.829,33.9,3.358033
15:20:38,0.886,3.829,33.9,3.392494
15:20:39,0.707,3.833,33.9,2.709931
15:20:40,0.86,3.833,33.9,3.29638
15:20:41,0.747,3.833,33.9,2.863251
15:20:42,0.852,3.833,33.9,3.265716
15:20:43,0.896,3.833,33.9,3.434368
15:20:44,0.874,3.833,33.9,3.350042
15:20:45,0.882,3.833,33.9,3.380706
15:20:46,0.887,3.835,33.9,3.401645
15:20:47,0.157,3.835,33.9,0.602095
15:20:48,0.89,3.835,33.9,3.41315
15:20:49,0.874,3.835,33.9,3.35179
15:20:50,0.88,3.835,33.9,3.3748
15:20:51,0.885,3.835,33.9,3.393975
15:20:52,0.853,3.835,33.9,3.271255
15:20:53,0.871,3.835,33.9,3.340285
15:20:54,0.893,3.835,33.9,3.424655
15:20:55,0.888,3.835,33.9,3.40548
15:20:56,0.878,3.835,33.9,3.36713
15:20:57,0.9,3.835,33.9,3.4515
15:20:58,0.882,3.835,33.9,3.38247
15:20:59,0.896,3.835,33.9,3.43616
15:21:00,0.862,3.835,33.9,3.30577
15:21:01,0.866,3.835,33.9,3.32111
15:21:02,0.798,3.835,33.9,3.06033
15:21:03,0.835,3.835,33.9,3.202225
15:21:04,0.882,3.835,33.9,3.38247
15:21:05,0.89,3.835,33.9,3.41315
15:21:06,0.852,3.835,33.9,3.26742
15:21:07,0.85,3.835,33.9,3.25975
15:21:08,0.611,3.83,33.8,2.34013
15:21:09,0.875,3.836,33.9,3.3565
15:21:10,0.808,3.836,33.9,3.099488
15:21:11,0.851,3.836,33.9,3.264436
15:21:12,0.868,3.836,33.9,3.329648
15:21:13,0.873,3.836,33.9,3.348828
15:21:14,0.867,3.836,33.9,3.325812
15:21:15,0.863,3.836,33.9,3.310468
15:21:16,0.863,3.836,33.9,3.310468
15:21:17,0.87,3.836,33.9,3.33732
15:21:18,0.863,3.836,33.9,3.310468
15:21:19,0.862,3.836,33.9,3.306632
15:21:20,0.846,3.836,33.9,3.245256
15:21:21,0.854,3.836,33.9,3.275944
15:21:22,0.853,3.836,33.9,3.272108
15:21:23,0.846,3.836,33.9,3.245256
15:21:24,0.866,3.836,33.9,3.321976
15:21:25,0.841,3.836,33.9,3.226076
15:21:26,0.864,3.836,33.9,3.314304
15:21:27,0.843,3.836,33.9,3.233748
15:21:28,0.857,3.836,33.9,3.287452
15:21:29,0.847,3.836,33.9,3.249092
15:21:30,0.855,3.836,33.9,3.27978
15:21:31,0.834,3.836,33.9,3.199224
15:21:32,0.848,3.836,33.9,3.252928
15:21:33,0.844,3.836,33.9,3.237584
15:21:34,0.848,3.836,33.9,3.252928
15:21:35,0.849,3.836,33.9,3.256764
15:21:36,0.835,3.836,33.9,3.20306
15:21:37,0.838,3.836,33.9,3.214568
15:21:38,0.468,3.839,33.8,1.796652
15:21:39,0.844,3.836,33.8,3.237584
15:21:40,0.751,3.836,33.8,2.880836
15:21:41,0.852,3.836,33.8,3.268272
15:21:42,0.844,3.836,33.8,3.237584
15:21:43,0.778,3.836,33.8,2.984408
15:21:44,0.838,3.836,33.8,3.214568
15:21:45,0.847,3.836,33.8,3.249092
15:21:46,0.826,3.836,33.8,3.168536
15:21:47,0.796,3.836,33.8,3.053456
15:21:48,0.841,3.836,33.8,3.226076
15:21:49,0.864,3.836,33.8,3.314304
15:21:50,0.868,3.836,33.8,3.329648
15:21:51,0.773,3.836,33.8,2.965228
15:21:52,0.859,3.831,33.8,3.290829
15:21:53,0.869,3.831,33.8,3.329139
15:21:54,0.871,3.831,33.8,3.336801
15:21:55,0.879,3.831,33.8,3.367449
15:21:57,0.868,3.831,33.8,3.325308
15:21:58,0.854,3.831,33.8,3.271674
15:21:59,0.824,3.831,33.8,3.156744
15:22:00,0.898,3.831,33.8,3.440238
15:22:01,0.882,3.831,33.8,3.378942
15:22:02,0.869,3.831,33.8,3.329139
15:22:03,0.862,3.831,33.8,3.302322
15:22:04,0.879,3.831,33.8,3.367449
15:22:05,0.861,3.831,33.8,3.298491
15:22:06,0.876,3.831,33.8,3.355956
15:22:07,0.884,3.831,33.8,3.386604
15:22:08,0.884,3.831,33.8,3.386604
15:22:09,0.9,3.831,33.8,3.4479
15:22:10,0.882,3.831,33.8,3.378942
15:22:11,0.869,3.831,33.8,3.329139
15:22:12,0.878,3.831,33.8,3.363618
15:22:13,0.831,3.831,33.8,3.183561
15:22:14,0.876,3.831,33.8,3.355956
15:22:15,0.893,3.842,33.7,3.430906
15:22:16,0.777,3.842,33.7,2.985234
15:22:17,0.884,3.842,33.7,3.396328
15:22:18,0.887,3.842,33.7,3.407854
15:22:19,0.893,3.842,33.7,3.430906
15:22:20,0.887,3.842,33.7,3.407854
15:22:21,0.895,3.842,33.7,3.43859
15:22:22,0.863,3.842,33.7,3.315646
15:22:23,0.893,3.842,33.7,3.430906
15:22:24,0.869,3.842,33.7,3.338698
15:22:25,0.895,3.842,33.7,3.43859
15:22:26,0.875,3.842,33.7,3.36175
15:22:27,0.896,3.842,33.7,3.442432
15:22:28,0.878,3.842,33.7,3.373276
15:22:29,0.897,3.842,33.7,3.446274
15:22:30,0.89,3.842,33.7,3.41938
15:22:31,0.87,3.842,33.7,3.34254
15:22:32,0.877,3.842,33.7,3.369434
15:22:33,0.872,3.842,33.7,3.350224
15:22:34,0.884,3.842,33.7,3.396328
15:22:35,0.888,3.842,33.7,3.411696
15:22:36,0.885,3.842,33.7,3.40017
15:22:37,0.885,3.842,33.7,3.40017
15:22:38,0.896,3.844,33.7,3.444224
15:22:39,0.872,3.844,33.7,3.351968
15:22:40,0.877,3.844,33.7,3.371188
15:22:41,0.873,3.844,33.7,3.355812
