trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.01,10,0.0,16,1,,,,,0.9280936454849499,0.15900526332287598,0.9431550532290924,0.941639813065191,0.9418150600727031,830.1
1,8,0.001,10,0.0,16,1,,,,,0.9406354515050167,0.14066981865501246,0.9455518431972656,0.9406473502648461,0.9408477898208993,830.42
2,16,0.001,5,0.3,16,1,,,,,0.9340567612687813,0.15251532663634942,0.9308664042730792,0.9264275255243843,0.9265215757561209,307.58
3,8,0.001,10,0.3,16,1,,,,,0.9489966555183946,0.13916963357983028,0.9426515720860807,0.9399781191495359,0.940173334114516,835.45
4,8,0.01,5,0.3,16,1,,,,,0.9432387312186978,0.13566624144475192,0.9384672490469458,0.9324828699994061,0.9325923096686473,594.47
5,16,0.001,5,0.3,16,1,,,,,0.9323873121869783,0.15745086516633702,0.9388539106145648,0.931543692834818,0.931599102525238,310.33
6,8,0.001,20,0.3,16,1,,,,,0.9546599496221663,0.12370767524994777,0.9408342917800749,0.9379888079286409,0.9381950134850242,1366.58
7,8,0.001,15,0.0,16,1,,,,,0.9379715004191115,0.1274712843133111,0.9434632753226624,0.9403119242741884,0.9405202729012794,1092.38
8,16,0.01,15,0.0,16,1,,,,,0.950544844928751,0.10539054658779055,0.9433036197352608,0.9416877662439831,0.9418762803040128,571.67
9,16,0.001,20,0.3,16,1,,,,,0.9479429051217464,0.14214641331224143,0.9390884230930223,0.9321696786574992,0.9322593984083937,710.2
10,8,0.0001,20,0.3,16,1,,,,,0.9000839630562553,0.21440503854633647,0.9193821947863186,0.8943405112116223,0.8917966598553405,1358.04
11,16,0.01,15,0.0,16,1,,,,,0.9547359597652976,0.10377489997712509,0.9496030237042559,0.9482370878597294,0.9484239557283042,571.07
12,16,0.0001,20,0.0,16,1,,,,,0.892527287993283,0.2261765947687912,0.9177909716898562,0.8916928355636808,0.8887396227812254,707.01
13,16,0.01,15,0.0,16,1,,,,,0.9564124056999161,0.0999207665779912,0.9474844153935758,0.9470325282689825,0.9471339500111499,571.73
14,16,0.01,15,0.0,16,1,,,,,0.9488683989941324,0.1069405114727281,0.9423740962011885,0.9423416555492027,0.9423540513074736,569.78
15,16,0.01,15,0.0,16,1,,,,,0.9513830678960603,0.09437736274822424,0.9490983096388663,0.9475257965963577,0.9477103878340408,567.81
16,16,0.01,15,0.0,16,1,,,,,0.9664710813076278,0.09588216604182258,0.95008795768983,0.9498062384854837,0.9498857722941783,569.82
17,16,0.01,15,0.0,16,1,,,,,0.9564124056999161,0.10197188440937024,0.9527499566270394,0.9521379559254983,0.9522668898798718,573.08
18,16,0.01,15,0.0,16,1,,,,,0.9471919530595139,0.12497265102090639,0.9505343552839878,0.9483187512393613,0.9485340144360825,567.9
19,16,0.0001,15,0.0,16,1,,,,,0.8977367979882649,0.21635513569249623,0.9132932790784912,0.889219462818326,0.886355463142902,571.28
20,16,0.01,15,0.0,16,1,,,,,0.9480301760268232,0.11657807473529622,0.9475925849087918,0.947204751921733,0.9473010827975309,573.79
21,16,0.01,15,0.0,16,1,,,,,0.9463537300922046,0.10073304816433261,0.9490094096067916,0.9469506384600724,0.9471589232258962,573.38
22,16,0.01,15,0.0,16,1,,,,,0.9463537300922046,0.11468963824147349,0.9528754696434993,0.9513057343385597,0.951515159788262,571.37
23,16,0.01,15,0.0,16,1,,,,,0.9304274937133278,0.14573532474408754,0.9469901687583513,0.9462414237834469,0.9463513782942344,570.71
24,16,0.01,15,0.0,16,1,,,,,0.9547359597652976,0.09681048833286557,0.954847029165007,0.9531999826261084,0.9534062757532045,575.0
25,16,0.01,15,0.0,16,1,,,,,0.9572506286672254,0.09134634748806401,0.9501049198372726,0.9491550727399785,0.9493147157724671,566.6
26,16,0.0001,15,0.0,16,1,,,,,0.892707460184409,0.22078623878123096,0.915394649946055,0.8870213813749614,0.8834463998772866,569.51
27,16,0.01,10,0.0,16,1,,,,,0.93561872909699,0.1547473298307477,0.9471829983174948,0.9463957038139861,0.9465269531656709,436.01
28,16,0.01,5,0.0,16,1,,,,,0.9415692821368948,0.14168836410022503,0.9387050009881084,0.9381598014184918,0.9382681220475648,303.86
29,16,0.01,10,0.0,16,1,,,,,0.947324414715719,0.12585798338455184,0.945034952142743,0.9423659850632113,0.942578350602324,437.64
30,16,0.01,15,0.0,16,1,,,,,0.942162615255658,0.12005694461001533,0.9455288417887601,0.9441077441077441,0.9442849518011296,590.37
31,16,0.01,15,0.0,16,1,,,,,0.9497066219614417,0.1093918497417582,0.9314452322665554,0.9306580920832256,0.9307756863105556,570.46
32,16,0.01,15,0.0,16,1,,,,,0.950544844928751,0.1252242001059534,0.9519015880649759,0.9485585853929106,0.9488385651597736,570.34
33,16,0.01,15,0.0,16,1,,,,,0.9430008382229673,0.13367923662154454,0.9506659334183696,0.9484850749141267,0.9487131683858067,569.19
34,8,0.01,10,0.0,16,1,,,,,0.947324414715719,0.11849094341669264,0.9494762796854938,0.9479827462095649,0.9481720307717818,831.28
35,16,0.01,15,0.0,16,1,,,,,0.9497066219614417,0.1275749914889188,0.9468704848162712,0.9467822882917223,0.9468160714823628,573.23
36,16,0.0001,5,0.0,16,1,,,,,0.8848080133555927,0.23196573136340343,0.9070450543953961,0.8842354873037891,0.8812248545496563,304.71
37,8,0.01,15,0.3,16,1,,,,,0.9455155071248952,0.13764761390117317,0.9095647603140624,0.9094820613967687,0.9093068130324311,1104.45
38,16,0.001,5,0.0,16,1,,,,,0.9365609348914858,0.14770838268272576,0.941408739716472,0.9368702386304986,0.9370532859378561,305.05
39,8,0.01,10,0.3,16,1,,,,,0.9138795986622074,0.17744201469739523,0.9414139318160953,0.9343334645665464,0.9344325888103521,845.12
