trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,16,0.0001,15,,16,1,,,,,0.8886653252850436,0.22965883790704905,0.9208895217884527,0.9128737199143717,0.9126141491309346,443.52
1,8,0.01,20,,16,1,,,,,0.9381720430107527,0.1646101950993487,0.9332154644035833,0.9281884691377157,0.9282893694303782,794.46
2,8,0.001,20,,16,2,,,,,0.9603494623655914,0.08741779238349127,0.9583490927887273,0.9569069676219624,0.9571173569514838,1209.68
3,16,0.01,5,,16,1,,,,,0.9311957247828991,0.1805203120941489,0.9286159588033794,0.9264639552592047,0.9265990877303554,419.33
4,16,0.001,10,,16,2,,,,,0.9484605087014726,0.11310511024507587,0.9493588886764313,0.9459506882124666,0.9461970575031756,624.89
5,16,0.01,5,,16,1,,,,,0.9245156980627922,0.1776617566159688,0.9305706160238304,0.9259518359908473,0.9260345548818997,414.0
6,16,0.001,15,,16,2,,,,,0.9584171696847753,0.09335355350493378,0.9555427864214994,0.9531861717002237,0.9534336409951158,622.15
7,16,0.01,15,,16,1,,,,,0.9403085177733065,0.15248829236105435,0.9325945620835684,0.9311839675585452,0.9313350094244781,424.34
8,16,0.01,20,,16,2,,,,,0.9321236559139785,0.1830966765363141,0.9327042110159658,0.9268912410773955,0.926951676951677,627.82
9,16,0.0001,5,,16,2,,,,,0.9225116900467601,0.16732018561495235,0.9303081900325283,0.9256866802193798,0.9257596017631271,613.14
10,8,0.001,20,,16,2,,,,,0.9576612903225806,0.10328272439333483,0.9555028662828077,0.9523905749960078,0.9527233532686468,1205.07
11,8,0.001,15,,16,2,,,,,0.9564050972501676,0.08624406417324476,0.9563731115878201,0.9551011773894932,0.9552958540235807,1207.33
12,8,0.001,10,,16,2,,,,,0.9323962516733602,0.1395572278021406,0.9509715090373153,0.9480377887041913,0.9482780878582198,1189.07
13,8,0.001,15,,16,2,,,,,0.9564050972501676,0.09647091980720399,0.954039869688989,0.9518290884279236,0.9520689937660713,1191.54
14,8,0.001,20,,16,2,,,,,0.9489247311827957,0.09894385829716715,0.958927172484701,0.9559118005985531,0.9561926745154166,1194.28
15,8,0.001,15,,16,2,,,,,0.9637826961770624,0.07908627811310763,0.9614920997373184,0.96066328203348,0.9608255609235442,1197.05
16,8,0.001,20,,16,2,,,,,0.9657258064516129,0.08266061288047526,0.9619035531442484,0.9597108688704007,0.9599717930286141,1196.77
17,8,0.0001,10,,16,2,,,,,0.9404283801874164,0.13721364222156918,0.9368333970453859,0.9334589556588765,0.9336265785761454,1180.58
18,8,0.001,15,,16,2,,,,,0.9610999329309189,0.09379438467513017,0.9507508854623415,0.950134538414057,0.9502610991537472,1209.92
19,8,0.001,20,,16,2,,,,,0.959005376344086,0.09508504544053571,0.9597591283318898,0.9587595884705905,0.9589373635702159,1198.38
20,8,0.0001,15,,16,2,,,,,0.9369550637156271,0.14648788018597156,0.937000807794077,0.9349503965294623,0.9351258219757137,1215.38
21,8,0.001,15,,16,2,,,,,0.9590878604963112,0.0860761572899856,0.9582035728973932,0.9557915437205893,0.956049731228837,1189.18
22,8,0.001,15,,16,2,,,,,0.9698189134808853,0.07611282718670784,0.9579055803167407,0.956292970859369,0.9565126622300546,1196.93
23,8,0.001,15,,16,2,,,,,0.9624413145539906,0.0816289762319103,0.9571695248014568,0.9565985489633125,0.9567242330591288,1191.69
24,8,0.001,15,,16,2,,,,,0.9564050972501676,0.09433959102570874,0.9550603063877142,0.9527820768726375,0.9530252425187855,1210.24
25,8,0.001,20,,16,2,,,,,0.9623655913978495,0.08604583964134536,0.9566278150174475,0.9552854920874874,0.9554806776662071,1206.43
26,8,0.001,5,,16,1,,,,,0.9365397461589846,0.1423557810675,0.9354269198036831,0.9330053001934356,0.9331678238335558,795.17
27,8,0.001,10,,16,2,,,,,0.9477911646586346,0.10667943437697659,0.948007999157259,0.9468653565256748,0.9470310530677883,1194.92
28,8,0.001,15,,16,2,,,,,0.9537223340040242,0.09550779659336288,0.9557039410283216,0.9533208699760858,0.9535697787589908,1209.95
29,8,0.0001,15,,16,1,,,,,0.8906773977196513,0.2110928404752947,0.9210338978389784,0.9149234238795032,0.9148256904650528,812.21
30,8,0.0001,20,,16,2,,,,,0.9509408602150538,0.1239096767755914,0.9441709188515536,0.940417401137057,0.9406315380823973,1202.93
31,8,0.001,15,,16,2,,,,,0.9456740442655935,0.12138712791433696,0.9536496712536653,0.9528369204659415,0.9529895843235242,1199.69
32,8,0.001,15,,16,2,,,,,0.9530516431924883,0.10854447540210223,0.9527896969578897,0.9507462344750444,0.9509738830517985,1198.3
33,8,0.001,15,,16,2,,,,,0.959758551307847,0.08299159579511141,0.9520349961330239,0.9515206742266451,0.9516379676460368,1203.07
34,8,0.001,15,,16,1,,,,,0.9215291750503019,0.1380258191049344,0.9344464626282808,0.9336000781069198,0.9337329160432619,798.34
35,8,0.01,20,,16,2,,,,,0.9227150537634409,0.1833240242471692,0.9271691331255811,0.9179958764733799,0.9177501623601696,1201.51
36,8,0.001,15,,16,2,,,,,0.9624413145539906,0.0878189742085535,0.9531853083541753,0.951160574809072,0.9513886374758849,1201.68
37,8,0.001,5,,16,1,,,,,0.9352037408149633,0.15864669645414586,0.9355422405254179,0.9328358499016343,0.9329939390406392,790.73
38,16,0.01,10,,16,2,,,,,0.9196787148594378,0.16840312788898806,0.930534981991448,0.9253452792407286,0.9254056258991246,621.61
39,8,0.001,15,,16,2,,,,,0.9684775318578136,0.07665468336776537,0.9509913336863389,0.9489713720945322,0.9491901691713633,1197.76
