Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3899996125285348,0.24915139171758316,0.016128252609658833,0.9937202987101154,0.9936865970449865,0.9935011826132661,0.9935675566029769
2,1.386955740111446,0.24919368528263453,0.03253213992553773,0.9877779663894076,0.9879200601373738,0.9873162097068154,0.9874702762026706
3,1.38543778318963,0.2624342216941097,0.027475990334329833,0.989814971991173,0.9896004491248158,0.9895420700537484,0.9895674687785563
4,1.385961372749932,0.24902393481582075,0.018500675893006437,0.9932099813274486,0.9932465832669076,0.9929504558471723,0.9930448047011127
5,1.3894523400803855,0.2486844338821932,0.04092604870254195,0.9867594635885248,0.9869914389988663,0.9862538553017045,0.9864240040421992
