time,voltage,current,power
21:34:53,4.65,1.68,7.812
21:34:54,4.62,1.71,7.9002
21:34:55,4.64,1.67,7.7488
21:34:56,4.63,1.67,7.7321
21:34:57,4.63,1.66,7.6858
21:34:58,4.62,1.65,7.6229997
21:34:59,4.61,1.71,7.8831005
21:35:00,4.62,1.66,7.6691995
21:35:01,4.6,1.65,7.5899997
21:35:02,4.62,1.66,7.6691995
21:35:03,4.61,1.7,7.8370004
21:35:04,4.62,1.69,7.8078003
21:35:05,4.7,1.66,7.8019996
21:35:06,4.62,1.68,7.7615995
21:35:07,4.65,1.65,7.6725
21:35:08,4.66,1.65,7.6889997
21:35:09,4.66,1.7,7.922
21:35:10,4.66,1.7,7.922
21:35:11,4.65,1.66,7.719
21:35:12,4.66,1.64,7.6424
21:35:13,4.64,1.66,7.7023997
21:35:14,4.66,1.67,7.7821994
21:35:15,4.62,1.65,7.6229997
21:35:16,4.62,1.66,7.6691995
21:35:17,4.6,1.69,7.774
21:35:18,4.71,1.64,7.7244
21:35:19,4.62,1.64,7.5768
21:35:20,4.67,1.66,7.7522
21:35:21,4.67,1.65,7.7055
21:35:22,4.65,1.63,7.5795
21:35:23,4.64,1.66,7.7023997
21:35:24,4.64,1.66,7.7023997
21:35:25,4.62,1.7,7.854
21:35:26,4.62,1.68,7.7615995
21:35:27,4.62,1.67,7.7153997
21:35:28,4.62,1.7,7.854
21:35:29,4.62,1.65,7.6229997
21:35:30,4.62,1.68,7.7615995
21:35:31,4.69,1.71,8.0199
21:35:32,4.69,1.71,8.0199
21:35:33,4.58,1.67,7.6485996
21:35:34,4.61,1.66,7.6526003
21:35:35,4.64,1.69,7.8416
21:35:36,4.6,1.63,7.4979997
21:35:37,4.63,1.64,7.5932
21:35:38,4.63,1.64,7.5932
21:35:39,4.61,1.66,7.6526003
21:35:40,4.62,1.7,7.854
21:35:41,4.64,1.71,7.9344
21:35:42,4.62,1.67,7.7153997
21:35:43,4.65,1.67,7.7655
21:35:44,4.62,1.69,7.8078003
21:35:45,4.61,1.72,7.9292
21:35:46,4.63,1.73,8.0099
21:35:47,4.64,1.69,7.8416
21:35:48,4.64,1.67,7.7488
21:35:49,4.64,1.69,7.8416
21:35:50,4.57,1.68,7.6776
21:35:51,4.63,1.67,7.7321
21:35:52,4.64,1.66,7.7023997
21:35:53,4.66,1.68,7.8287997
21:35:54,4.57,1.62,7.4034004
21:35:55,4.67,1.69,7.8923006
21:35:56,4.66,1.68,7.8287997
21:35:57,4.58,1.66,7.6028
21:35:58,4.7,1.71,8.037
21:35:59,4.64,1.67,7.7488
21:36:00,4.64,1.69,7.8416
21:36:01,4.64,1.69,7.8416
21:36:02,4.62,1.65,7.6229997
21:36:03,4.59,1.66,7.6194
21:36:04,4.64,1.65,7.6559997
21:36:05,4.64,1.64,7.6095996
21:36:06,4.63,1.7,7.8710003
21:36:07,4.62,1.65,7.6229997
21:36:08,4.66,1.65,7.6889997
21:36:09,4.65,1.66,7.719
21:36:10,4.63,1.68,7.7784
21:36:11,4.66,1.65,7.6889997
21:36:12,4.62,1.65,7.6229997
21:36:13,4.59,1.62,7.4358
21:36:14,4.64,1.69,7.8416
21:36:15,4.64,1.64,7.6095996
21:36:16,4.62,1.65,7.6229997
21:36:17,4.63,1.69,7.8247004
21:36:18,4.61,1.69,7.7909007
21:36:19,4.6,1.65,7.5899997
21:36:20,4.62,1.7,7.854
21:36:21,4.6,1.67,7.6819997
21:36:22,4.57,1.68,7.6776
21:36:23,4.66,1.65,7.6889997
21:36:24,4.66,1.65,7.6889997
21:36:25,4.64,1.65,7.6559997
21:36:26,4.65,1.64,7.626
21:36:27,4.66,1.6,7.456
21:36:28,4.65,1.7,7.905
21:36:29,4.63,1.64,7.5932
21:36:30,4.6,1.68,7.7279997
21:36:31,4.66,1.65,7.6889997
21:36:32,4.67,1.65,7.7055
21:36:33,4.62,1.66,7.6691995
21:36:34,4.64,1.66,7.7023997
21:36:35,4.62,1.65,7.6229997
21:36:36,4.63,1.66,7.6858
21:36:37,4.63,1.64,7.5932
21:36:38,4.64,1.65,7.6559997
21:36:39,4.63,1.7,7.8710003
21:36:40,4.6,1.64,7.5439997
21:36:41,4.62,1.64,7.5768
21:36:42,4.63,1.66,7.6858
21:36:43,4.63,1.67,7.7321
21:36:44,4.57,1.67,7.6319003
21:36:45,4.65,1.66,7.719
21:36:46,4.6,1.72,7.912
21:36:47,4.6,1.7,7.82
21:36:48,4.58,1.7,7.7860003
21:36:49,4.62,1.69,7.8078003
21:36:50,4.65,1.68,7.812
21:36:51,4.62,1.66,7.6691995
21:36:52,4.63,1.68,7.7784
21:36:53,4.64,1.7,7.888
21:36:54,4.62,1.66,7.6691995
21:36:55,4.62,1.66,7.6691995
21:36:56,4.66,1.69,7.8754
21:36:57,4.63,1.71,7.9173
21:36:58,4.63,1.64,7.5932
21:36:59,4.65,1.71,7.9515004
21:37:00,4.61,1.64,7.5604
21:37:01,4.62,1.65,7.6229997
21:37:02,4.66,1.67,7.7821994
21:37:03,4.62,1.64,7.5768
21:37:04,4.62,1.67,7.7153997
21:37:05,4.65,1.65,7.6725
21:37:06,4.62,1.68,7.7615995
21:37:07,4.64,1.66,7.7023997
21:37:08,4.61,1.73,7.9753003
21:37:09,4.66,1.65,7.6889997
21:37:10,4.68,1.69,7.9092
21:37:11,4.68,1.7,7.956
21:37:12,4.61,1.65,7.6065
21:37:13,4.59,1.67,7.6653
21:37:14,4.62,1.64,7.5768
21:37:15,4.62,1.69,7.8078003
21:37:16,4.66,1.66,7.7355995
21:37:17,4.66,1.68,7.8287997
21:37:18,4.64,1.66,7.7023997
21:37:19,4.65,1.68,7.812
21:37:20,4.57,1.68,7.6776
21:37:21,4.64,1.62,7.5168
21:37:22,4.62,1.67,7.7153997
21:37:23,4.65,1.67,7.7655
21:37:24,4.65,1.63,7.5795
21:37:25,4.62,1.67,7.7153997
21:37:26,4.67,1.66,7.7522
21:37:27,4.61,1.64,7.5604
21:37:28,4.65,1.64,7.626
21:37:29,4.68,1.65,7.7219996
21:37:30,4.61,1.65,7.6065
21:37:31,4.62,1.68,7.7615995
21:37:32,4.63,1.66,7.6858
21:37:33,4.62,1.67,7.7153997
21:37:34,4.64,1.66,7.7023997
21:37:35,4.61,1.65,7.6065
21:37:36,4.63,1.66,7.6858
21:37:37,4.62,1.62,7.4844
21:37:38,4.62,1.65,7.6229997
21:37:39,4.62,1.72,7.9464
21:37:40,4.63,1.72,7.9636
21:37:41,4.62,1.65,7.6229997
21:37:42,4.59,1.7,7.8030005
21:37:43,4.62,1.7,7.854
21:37:44,4.64,1.66,7.7023997
21:37:45,4.67,1.66,7.7522
21:37:46,4.66,1.66,7.7355995
21:37:47,4.62,1.66,7.6691995
21:37:48,4.61,1.69,7.7909007
21:37:49,4.63,1.66,7.6858
21:37:50,4.62,1.65,7.6229997
21:37:51,4.64,1.66,7.7023997
21:37:52,4.62,1.7,7.854
21:37:53,4.63,1.7,7.8710003
21:37:54,4.63,1.68,7.7784
21:37:55,4.64,1.67,7.7488
21:37:56,4.62,1.69,7.8078003
21:37:57,4.66,1.66,7.7355995
21:37:58,4.61,1.67,7.6987
21:37:59,4.62,1.69,7.8078003
21:38:00,4.62,1.66,7.6691995
21:38:01,4.65,1.67,7.7655
21:38:02,4.63,1.66,7.6858
21:38:03,4.61,1.66,7.6526003
21:38:04,4.63,1.7,7.8710003
21:38:05,4.65,1.7,7.905
21:38:06,4.6,1.65,7.5899997
21:38:07,4.6,1.63,7.4979997
21:38:08,4.62,1.69,7.8078003
21:38:09,4.67,1.65,7.7055
21:38:10,4.63,1.67,7.7321
21:38:11,4.62,1.72,7.9464
21:38:12,4.65,1.64,7.626
21:38:13,4.6,1.65,7.5899997
21:38:14,4.63,1.65,7.6395
21:38:15,4.62,1.67,7.7153997
21:38:16,4.63,1.66,7.6858
21:38:17,4.64,1.68,7.7951994
21:38:18,4.59,1.69,7.7571006
21:38:19,4.67,1.68,7.8455997
21:38:20,4.62,1.71,7.9002
21:38:21,4.61,1.7,7.8370004
21:38:22,4.61,1.67,7.6987
21:38:23,4.62,1.65,7.6229997
21:38:24,4.62,1.64,7.5768
21:38:25,4.62,1.62,7.4844
21:38:26,4.65,1.67,7.7655
21:38:27,4.64,1.66,7.7023997
21:38:28,4.59,1.68,7.7112
21:38:29,4.62,1.66,7.6691995
21:38:30,4.62,1.68,7.7615995
21:38:31,4.66,1.7,7.922
21:38:32,4.65,1.66,7.719
21:38:33,4.62,1.65,7.6229997
21:38:34,4.62,1.66,7.6691995
21:38:35,4.6,1.66,7.6359997
21:38:36,4.6,1.69,7.774
21:38:37,4.6,1.68,7.7279997
21:38:38,4.64,1.65,7.6559997
21:38:39,4.65,1.69,7.8585005
21:38:40,4.64,1.69,7.8416
21:38:41,4.6,1.66,7.6359997
21:38:43,4.63,1.68,7.7784
21:38:43,4.57,1.72,7.8604
21:38:45,4.65,1.65,7.6725
21:38:45,4.58,1.65,7.5569997
21:38:47,4.63,1.65,7.6395
21:38:47,4.61,1.73,7.9753003
21:38:48,4.62,1.65,7.6229997
21:38:50,4.62,1.72,7.9464
21:38:50,4.65,1.65,7.6725
21:38:52,4.62,1.64,7.5768
21:38:53,4.62,1.67,7.7153997
21:38:54,4.57,1.66,7.5862
21:38:55,4.63,1.66,7.6858
21:38:56,4.62,1.65,7.6229997
21:38:57,4.64,1.68,7.7951994
21:38:58,4.6,1.65,7.5899997
21:38:59,4.66,1.65,7.6889997
21:39:00,4.63,1.65,7.6395
21:39:01,4.62,1.65,7.6229997
21:39:02,4.62,1.67,7.7153997
21:39:03,4.59,1.65,7.5735
21:39:04,4.58,1.65,7.5569997
21:39:05,4.62,1.65,7.6229997
21:39:06,4.61,1.66,7.6526003
21:39:07,4.61,1.68,7.7448
21:39:08,4.61,1.65,7.6065
21:39:09,4.59,1.66,7.6194
21:39:10,4.64,1.65,7.6559997
21:39:11,4.62,1.66,7.6691995
21:39:12,4.63,1.69,7.8247004
21:39:13,4.61,1.66,7.6526003
21:39:14,4.6,1.69,7.774
21:39:15,4.62,1.67,7.7153997
21:39:16,4.57,1.68,7.6776
21:39:17,4.6,1.66,7.6359997
21:39:18,4.64,1.66,7.7023997
21:39:19,4.61,1.66,7.6526003
21:39:20,4.62,1.67,7.7153997
21:39:21,4.62,1.65,7.6229997
21:39:22,4.63,1.66,7.6858
21:39:23,4.63,1.7,7.8710003
21:39:24,4.6,1.68,7.7279997
21:39:25,4.61,1.68,7.7448
21:39:26,4.59,1.67,7.6653
21:39:27,4.66,1.63,7.5958
21:39:28,4.61,1.73,7.9753003
21:39:29,4.63,1.67,7.7321
21:39:30,4.62,1.68,7.7615995
21:39:31,4.59,1.65,7.5735
21:39:32,4.65,1.66,7.719
21:39:33,4.62,1.66,7.6691995
21:39:34,4.63,1.71,7.9173
21:39:35,4.6,1.67,7.6819997
21:39:36,4.59,1.68,7.7112
21:39:37,4.59,1.68,7.7112
21:39:38,4.6,1.66,7.6359997
