time,voltage,current,power
17:56:40,4.7,1.67,7.8489995
17:56:42,4.67,1.64,7.6588
17:56:43,4.62,1.68,7.7615995
17:56:44,4.65,1.66,7.719
17:56:44,4.67,1.66,7.7522
17:56:46,4.62,1.68,7.7615995
17:56:46,4.66,1.65,7.6889997
17:56:48,4.63,1.7,7.8710003
17:56:48,4.59,1.67,7.6653
17:56:50,4.63,1.65,7.6395
17:56:50,4.64,1.68,7.7951994
17:56:52,4.64,1.65,7.6559997
17:56:52,4.61,1.65,7.6065
17:56:54,4.61,1.62,7.4682
17:56:54,4.66,1.65,7.6889997
17:56:56,4.67,1.66,7.7522
17:56:56,4.66,1.69,7.8754
17:56:58,4.69,1.69,7.9261003
17:56:59,4.61,1.66,7.6526003
17:56:59,4.68,1.71,8.0028
17:57:01,4.65,1.67,7.7655
17:57:01,4.63,1.66,7.6858
17:57:03,4.61,1.73,7.9753003
17:57:03,4.6,1.64,7.5439997
17:57:06,4.66,1.68,7.8287997
17:57:06,4.67,1.64,7.6588
17:57:08,4.62,1.72,7.9464
17:57:08,4.67,1.7,7.939
17:57:10,4.64,1.69,7.8416
17:57:10,4.62,1.68,7.7615995
17:57:12,4.65,1.73,8.0445
17:57:12,4.62,1.62,7.4844
17:57:14,4.66,1.72,8.0152
17:57:14,4.66,1.69,7.8754
17:57:16,4.63,1.67,7.7321
17:57:16,4.66,1.7,7.922
17:57:18,4.62,1.64,7.5768
17:57:18,4.62,1.69,7.8078003
17:57:20,4.61,1.78,8.2058
17:57:20,4.63,1.7,7.8710003
17:57:22,4.65,1.65,7.6725
17:57:22,4.62,1.71,7.9002
17:57:23,4.67,1.68,7.8455997
17:57:25,4.66,1.72,8.0152
17:57:25,4.66,1.68,7.8287997
17:57:26,4.62,1.68,7.7615995
17:57:26,4.61,1.7,7.8370004
17:57:29,4.67,1.65,7.7055
17:57:29,4.63,1.67,7.7321
17:57:31,4.67,1.69,7.8923006
17:57:31,4.65,1.7,7.905
17:57:33,4.69,1.7,7.9730005
17:57:33,4.64,1.67,7.7488
17:57:34,4.66,1.66,7.7355995
17:57:36,4.63,1.66,7.6858
17:57:36,4.62,1.63,7.5305996
17:57:37,4.66,1.65,7.6889997
17:57:37,4.62,1.69,7.8078003
17:57:40,4.68,1.65,7.7219996
17:57:40,4.58,1.63,7.4653997
17:57:42,4.6,1.68,7.7279997
17:57:42,4.64,1.67,7.7488
17:57:44,4.6,1.63,7.4979997
17:57:44,4.66,1.66,7.7355995
17:57:46,4.59,1.65,7.5735
17:57:46,4.64,1.67,7.7488
17:57:48,4.62,1.64,7.5768
17:57:48,4.7,1.67,7.8489995
17:57:49,4.62,1.65,7.6229997
17:57:51,4.6,1.67,7.6819997
17:57:52,4.61,1.66,7.6526003
17:57:52,4.6,1.67,7.6819997
17:57:53,4.61,1.67,7.6987
17:57:54,4.68,1.68,7.8623996
17:57:56,4.66,1.72,8.0152
17:57:56,4.61,1.7,7.8370004
17:57:58,4.66,1.69,7.8754
17:57:58,4.66,1.69,7.8754
17:58:00,4.64,1.64,7.6095996
17:58:00,4.66,1.67,7.7821994
17:58:02,4.62,1.66,7.6691995
17:58:02,4.62,1.72,7.9464
