trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.01,20,0.0,,,16,32,3,,0.9622166246851386,0.09797900212823499,0.945997116080425,0.9448990122364735,0.9450550924797849,549.84
1,8,0.001,20,0.3,,,16,32,3,,0.9596977329974811,0.09139084144704898,0.9560805671670582,0.9529260084600643,0.9531949918445414,554.65
2,16,0.0001,15,0.3,,,16,32,3,,0.9195305951383068,0.17024856470018682,0.9245981703884794,0.9188034726674789,0.9187650448955185,287.8
3,8,0.0001,10,0.3,,,16,32,3,,0.9222408026755853,0.17348886383677847,0.9288408855488195,0.9227250316883401,0.9227119860367434,553.13
4,16,0.001,10,0.3,,,16,32,3,,0.9322742474916388,0.14733450115045518,0.9450254037032932,0.9406916376180652,0.9408947872383882,297.86
5,16,0.01,20,0.3,,,16,32,3,,0.943744752308984,0.1291847427091754,0.9476532052751601,0.9431927113523586,0.9434487810431431,308.71
6,16,0.0001,5,0.0,,,16,32,3,,0.9073455759599333,0.1966319679082771,0.9149901092098559,0.9073640316712681,0.9070336044186195,283.57
7,16,0.0001,20,0.0,,,16,32,3,,0.9370277078085643,0.13542077329675686,0.9277697141671502,0.9248935404121162,0.9250240789218722,292.1
8,16,0.001,15,0.3,,,16,32,3,,0.9555741827326069,0.11803905535130044,0.9493804984572192,0.946921353629506,0.9471491222524691,302.31
9,16,0.001,15,0.0,,,16,32,3,,0.942162615255658,0.12793458595902665,0.9522071626176309,0.9475913514553578,0.9478451741525342,290.24
10,8,0.01,5,0.0,,,16,32,3,,0.9348914858096828,0.23859914426465118,0.93811242121084,0.9328809993247369,0.9330170083853445,542.83
11,8,0.01,20,0.0,,,16,32,3,,0.9496221662468514,0.12513556982618132,0.9452202066496402,0.9398404098481499,0.9400335906232133,550.42
12,8,0.01,20,0.0,,,16,32,3,,0.9445843828715366,0.11883845054997072,0.9499039863879436,0.9443029235985891,0.9445325749608416,549.12
13,8,0.001,20,0.3,,,16,32,3,,0.963056255247691,0.08382766180365261,0.9508282116195546,0.9491162861905896,0.9493235799063736,570.82
14,8,0.001,20,0.3,,,16,32,3,,0.9638958858102435,0.08769013408878501,0.9596446777984676,0.9576911736354461,0.9579320314721774,567.35
15,8,0.001,20,0.3,,,16,32,3,,0.961376994122586,0.09331353637782154,0.9588018116621445,0.9562523389922771,0.9565156546489564,569.42
16,8,0.001,20,0.3,,,16,32,3,,0.9680940386230059,0.08144222598553526,0.9564754255243492,0.9544094965921591,0.9546469767317829,566.25
17,8,0.001,10,0.3,,,16,32,3,,0.9364548494983278,0.1317891800477592,0.9520581115671205,0.9444232483880248,0.944630445577802,555.44
18,8,0.001,5,0.3,,,16,32,3,,0.9290484140233722,0.14076000395597804,0.9393784922394448,0.9348158485407492,0.9349711745366112,550.84
19,8,0.001,20,0.3,,,16,32,3,,0.9588581024349286,0.10367345229666676,0.955271343531874,0.95243907279511,0.9526975237598034,571.55
20,8,0.001,20,0.3,,,16,32,3,,0.9672544080604534,0.08317503984909111,0.9522827535897753,0.9506791583029973,0.9508815834657706,596.3
21,8,0.001,20,0.3,,,16,32,3,,0.964735516372796,0.09317236572541163,0.9513653912477007,0.9484828592654693,0.9487377095212567,566.17
22,8,0.001,20,0.3,,,16,32,3,,0.9588581024349286,0.08954323141063991,0.9565108684266789,0.9540210821170574,0.9542744698738043,576.2
23,8,0.001,20,0.3,,,16,32,3,,0.9622166246851386,0.08172855225816551,0.9561184514975984,0.9508726567550098,0.9511566076318271,567.38
24,8,0.001,20,0.3,,,16,32,3,,0.9596977329974811,0.09396832885921631,0.958203010288674,0.955364230712528,0.9556344492655217,566.67
25,8,0.001,20,0.3,,,16,32,3,,0.966414777497901,0.08729006794200958,0.9566319044125353,0.9547853802738726,0.9550219733002824,565.65
26,8,0.001,15,0.3,,,16,32,3,,0.9471919530595139,0.1098818667773297,0.9546511332090263,0.9522479806402888,0.952486142756197,559.59
27,8,0.001,10,0.3,,,16,32,3,,0.9372909698996655,0.13256202822567825,0.9485487586263484,0.9439281292723595,0.9441536679500395,560.04
28,8,0.0001,5,0.3,,,16,32,3,,0.8998330550918197,0.1869687517076147,0.918284098684589,0.9046509397372404,0.9036935427049904,551.06
29,8,0.001,20,0.3,,,16,32,3,,0.9563392107472712,0.09095105251245716,0.9563838727329581,0.9544288611480036,0.9546701564433457,571.34
30,8,0.01,20,0.3,,,16,32,3,,0.9521410579345088,0.1186947095142433,0.9480548214557828,0.9435232595062317,0.9437479431861691,569.53
31,8,0.001,20,0.3,,,16,32,3,,0.9504617968094039,0.10087155993123918,0.950782590051458,0.9491226652604362,0.9493274938591703,573.51
32,8,0.001,20,0.3,,,16,32,3,,0.9563392107472712,0.10210914825924168,0.9539927971257872,0.9499309081206389,0.9502125857098392,569.77
33,8,0.001,20,0.3,,,16,32,3,,0.9554995801847187,0.09394155973040837,0.9582964558886905,0.9561305621949673,0.9563741616449889,570.04
34,8,0.001,20,0.3,,,16,32,3,,0.9479429051217464,0.10486780952985467,0.9537929425285935,0.9524298585831094,0.952624936670448,566.94
35,8,0.001,20,0.3,,,16,32,3,,0.9538203190596137,0.09816224028528517,0.9553710078900193,0.9539735934859773,0.9541737709576584,565.59
36,8,0.0001,10,0.3,,,16,32,3,,0.9255852842809364,0.1757918786236948,0.9282760991720631,0.9229499833237385,0.9229791325741985,558.11
37,8,0.001,15,0.3,,,16,32,3,,0.9488683989941324,0.11197136311335937,0.9481559405940595,0.9458960675941808,0.9461136962114369,556.1
38,16,0.001,20,0.3,,,16,32,3,,0.9571788413098237,0.09708621235655822,0.9447743127266052,0.9425146576849364,0.942721317260299,306.28
39,16,0.0001,20,0.0,,,16,32,3,,0.9361880772460117,0.14547060414201374,0.9256396617050183,0.9191021880922897,0.9190276970973411,288.7
