trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.001,15,0.0,,,16,32,3,,0.9570757880617036,0.10600433339778627,0.9594284233628748,0.958613900348023,0.9587700543721628,885.54
1,16,0.01,10,0.3,,,16,32,3,,0.9310575635876841,0.16533505980137606,0.9459530121505612,0.9392610157125245,0.9394329930592473,499.87
2,8,0.01,20,0.0,,,16,32,3,,0.9516129032258065,0.11804691999553892,0.9504654327433799,0.9485915117821964,0.9488067173849634,869.63
3,16,0.01,15,0.0,,,16,32,3,,0.9503688799463448,0.1120321638698184,0.9519472658871571,0.9497795617497046,0.9500063667335268,451.92
4,16,0.001,10,0.0,,,16,32,3,,0.9497991967871486,0.09715697903462471,0.9529779236838546,0.9508622010455285,0.951096711985603,441.37
5,8,0.01,20,0.0,,,16,32,3,,0.9549731182795699,0.10692288965863063,0.9510399825725363,0.947166087137527,0.9474287729670778,873.62
6,8,0.0001,15,0.0,,,16,32,3,,0.9436619718309859,0.14638094646703337,0.9399038993893714,0.9357088653445514,0.9358856267251868,857.39
7,8,0.001,5,0.0,,,16,32,3,,0.9458917835671342,0.11923578629301075,0.9400933539916269,0.9393943713923902,0.9395193000325666,798.61
8,16,0.01,15,0.0,,,16,32,3,,0.9450033534540577,0.12986263389549424,0.9445866701500817,0.9428177401227663,0.9430065763016836,456.99
9,16,0.01,20,0.3,,,16,32,3,,0.9408602150537635,0.12107651098175597,0.9495042992753864,0.9460960275644317,0.946339941972185,490.62
10,8,0.001,5,0.3,,,16,32,3,,0.9365397461589846,0.14418626771231136,0.9447069687682901,0.9388885440857639,0.9390531756299605,836.13
11,8,0.0001,20,0.0,,,16,32,3,,0.9388440860215054,0.13998321690824775,0.9434621932036116,0.9374963680035642,0.9376620865401893,691.04
12,8,0.001,20,0.0,,,16,32,3,,0.9596774193548387,0.09656086185794091,0.9631755832088211,0.9589925956790912,0.9593173079546178,689.23
13,8,0.001,15,0.0,,,16,32,3,,0.959758551307847,0.1021950935220477,0.9591551017852488,0.9578533221639605,0.9580521355007972,673.39
14,8,0.001,15,0.3,,,16,32,3,,0.9577464788732394,0.09746026082436442,0.9546804199551306,0.9507137108664214,0.9509862604790764,699.35
