time,voltage,current,power
19:53:09,4.53,0.15,0.67950004
19:53:10,4.53,0.11,0.49830002
19:53:11,4.49,0.19,0.85309994
19:53:12,4.51,0.16,0.7216
19:53:13,4.52,0.15,0.67800003
19:53:14,4.5,0.17,0.765
19:53:15,4.5,0.11,0.495
19:53:16,4.53,0.17,0.77010006
19:53:17,4.5,0.17,0.765
19:53:18,4.49,0.11,0.49389997
19:53:19,4.49,0.12,0.53879994
19:53:20,4.5,0.17,0.765
19:53:21,4.53,0.14,0.63420004
19:53:22,4.51,0.13,0.5863
19:53:23,4.49,0.14,0.62859994
19:53:24,4.49,0.15,0.6735
19:53:25,4.51,0.14,0.63140005
19:53:26,4.49,0.13,0.58369994
19:53:27,4.49,0.15,0.6735
19:53:28,4.49,0.14,0.62859994
19:53:29,4.46,0.12,0.5352
19:53:30,4.52,0.11,0.49719998
19:53:31,4.5,0.13,0.585
19:53:32,4.5,0.15,0.675
19:53:33,4.53,0.13,0.5889
19:53:34,4.51,0.1,0.45100003
19:53:35,4.51,0.15,0.6765001
19:53:36,4.48,0.11,0.4928
19:53:37,4.52,0.15,0.67800003
19:53:38,4.52,0.15,0.67800003
19:53:39,4.5,0.21,0.945
19:53:40,4.48,0.1,0.448
19:53:41,4.5,0.17,0.765
19:53:42,4.52,0.15,0.67800003
19:53:43,4.52,0.13,0.5876
19:53:44,4.52,0.17,0.7684
19:53:45,4.51,0.14,0.63140005
19:53:46,4.51,0.14,0.63140005
19:53:47,4.51,0.15,0.6765001
19:53:48,4.5,0.17,0.765
19:53:49,4.51,0.14,0.63140005
19:53:50,4.51,0.14,0.63140005
19:53:51,4.53,0.13,0.5889
19:53:52,4.52,0.17,0.7684
19:53:53,4.52,0.17,0.7684
19:53:54,4.5,0.16,0.71999997
19:53:55,4.48,0.11,0.4928
19:53:56,4.52,0.15,0.67800003
19:53:57,4.5,0.15,0.675
19:53:58,4.5,0.18,0.81000006
19:53:59,4.53,0.11,0.49830002
19:54:00,4.52,0.15,0.67800003
19:54:01,4.52,0.14,0.6328
19:54:02,4.51,0.14,0.63140005
19:54:03,4.49,0.16,0.71839994
19:54:04,4.49,0.18,0.8082
19:54:05,4.53,0.14,0.63420004
19:54:06,4.51,0.14,0.63140005
19:54:07,4.51,0.13,0.5863
19:54:08,4.53,0.17,0.77010006
19:54:09,4.52,0.15,0.67800003
19:54:10,4.5,0.13,0.585
19:54:11,4.48,0.11,0.4928
19:54:12,4.49,0.17,0.76329994
19:54:13,4.5,0.15,0.675
19:54:14,4.5,0.13,0.585
19:54:15,4.49,0.17,0.76329994
19:54:16,4.49,0.13,0.58369994
19:54:17,4.49,0.15,0.6735
19:54:18,4.49,0.15,0.6735
19:54:19,4.49,0.11,0.49389997
19:54:20,4.49,0.2,0.89799994
19:54:21,4.49,0.16,0.71839994
19:54:22,4.5,0.16,0.71999997
19:54:23,4.51,0.12,0.54120004
19:54:24,4.49,0.14,0.62859994
19:54:25,4.51,0.21,0.94710004
19:54:26,4.49,0.16,0.71839994
19:54:27,4.49,0.15,0.6735
19:54:28,4.5,0.13,0.585
19:54:29,4.48,0.15,0.67200005
19:54:30,4.51,0.15,0.6765001
19:54:31,4.47,0.13,0.5810999
19:54:32,4.51,0.1,0.45100003
19:54:33,4.51,0.15,0.6765001
19:54:34,4.48,0.11,0.4928
19:54:35,4.49,0.16,0.71839994
19:54:36,4.49,0.15,0.6735
19:54:37,4.5,0.15,0.675
19:54:38,4.49,0.11,0.49389997
19:54:39,4.49,0.19,0.85309994
19:54:40,4.49,0.15,0.6735
19:54:41,4.49,0.16,0.71839994
19:54:42,4.49,0.17,0.76329994
19:54:43,4.5,0.17,0.765
19:54:44,4.48,0.17,0.7616
19:54:45,4.47,0.19,0.84929997
19:54:46,4.49,0.14,0.62859994
19:54:47,4.49,0.15,0.6735
19:54:48,4.48,0.2,0.896
19:54:49,4.49,0.13,0.58369994
19:54:50,4.49,0.15,0.6735
19:54:51,4.49,0.19,0.85309994
19:54:52,4.49,0.15,0.6735
19:54:53,4.48,0.14,0.6272
19:54:54,4.49,0.18,0.8082
19:54:55,4.48,0.16,0.7168
19:54:56,4.49,0.15,0.6735
19:54:57,4.47,0.2,0.894
19:54:58,4.49,0.15,0.6735
19:54:59,4.49,0.19,0.85309994
19:55:00,4.47,0.13,0.5810999
19:55:01,4.49,0.14,0.62859994
19:55:02,4.48,0.15,0.67200005
19:55:03,4.49,0.17,0.76329994
19:55:04,4.49,0.17,0.76329994
19:55:05,4.49,0.11,0.49389997
19:55:06,4.49,0.17,0.76329994
19:55:07,4.49,0.14,0.62859994
19:55:08,4.49,0.14,0.62859994
19:55:09,4.46,0.14,0.6244
19:55:10,4.48,0.17,0.7616
19:55:11,4.48,0.17,0.7616
19:55:12,4.48,0.15,0.67200005
19:55:13,4.5,0.16,0.71999997
19:55:14,4.49,0.14,0.62859994
19:55:15,4.48,0.15,0.67200005
19:55:16,4.49,0.14,0.62859994
19:55:17,4.48,0.16,0.7168
19:55:18,4.49,0.11,0.49389997
19:55:19,4.46,0.15,0.669
19:55:20,4.49,0.18,0.8082
19:55:21,4.48,0.21,0.94079995
19:55:22,4.49,0.12,0.53879994
19:55:23,4.47,0.18,0.8046
19:55:24,4.48,0.17,0.7616
19:55:25,4.46,0.12,0.5352
19:55:26,4.48,0.14,0.6272
19:55:27,4.47,0.17,0.7599
19:55:28,4.49,0.18,0.8082
19:55:29,4.45,0.14,0.62299997
19:55:30,4.46,0.14,0.6244
19:55:31,4.48,0.1,0.448
19:55:32,4.49,0.12,0.53879994
19:55:33,4.5,0.18,0.81000006
19:55:34,4.49,0.15,0.6735
19:55:35,4.43,0.18,0.7974
19:55:36,4.47,0.17,0.7599
19:55:37,4.49,0.13,0.58369994
19:55:38,4.48,0.13,0.58239996
19:55:39,4.48,0.14,0.6272
19:55:40,4.49,0.11,0.49389997
19:55:41,4.48,0.15,0.67200005
19:55:42,4.48,0.14,0.6272
19:55:43,4.49,0.13,0.58369994
19:55:44,4.47,0.16,0.71519995
19:55:45,4.47,0.15,0.6705
19:55:46,4.49,0.14,0.62859994
19:55:47,4.49,0.15,0.6735
19:55:48,4.49,0.17,0.76329994
19:55:49,4.48,0.15,0.67200005
19:55:50,4.5,0.15,0.675
19:55:51,4.49,0.17,0.76329994
19:55:52,4.47,0.15,0.6705
19:55:53,4.44,0.15,0.666
19:55:54,4.45,0.14,0.62299997
19:55:55,4.48,0.11,0.4928
19:55:56,4.49,0.1,0.44899997
19:55:57,4.51,0.16,0.7216
19:55:58,4.48,0.2,0.896
19:55:59,4.49,0.15,0.6735
19:56:00,4.48,0.14,0.6272
19:56:01,4.48,0.17,0.7616
19:56:02,4.48,0.14,0.6272
19:56:03,4.47,0.2,0.894
19:56:04,4.47,0.14,0.62579995
19:56:05,4.45,0.11,0.4895
19:56:06,4.44,0.17,0.7548
19:56:07,4.49,0.12,0.53879994
19:56:08,4.46,0.21,0.93659997
19:56:09,4.45,0.14,0.62299997
19:56:10,4.46,0.13,0.5798
19:56:11,4.45,0.19,0.84549993
19:56:12,4.46,0.15,0.669
19:56:13,4.48,0.14,0.6272
19:56:14,4.48,0.13,0.58239996
19:56:15,4.45,0.15,0.6675
19:56:16,4.47,0.14,0.62579995
19:56:17,4.45,0.11,0.4895
19:56:18,4.43,0.13,0.57589996
19:56:19,4.47,0.15,0.6705
19:56:20,4.48,0.14,0.6272
19:56:21,4.48,0.15,0.67200005
19:56:22,4.46,0.14,0.6244
19:56:23,4.46,0.11,0.4906
19:56:24,4.47,0.15,0.6705
19:56:25,4.48,0.16,0.7168
19:56:26,4.46,0.14,0.6244
19:56:27,4.45,0.16,0.71199995
19:56:28,4.48,0.18,0.80640006
19:56:29,4.49,0.14,0.62859994
19:56:30,4.49,0.18,0.8082
19:56:31,4.48,0.21,0.94079995
19:56:32,4.49,0.17,0.76329994
19:56:33,4.5,0.11,0.495
19:56:34,4.47,0.13,0.5810999
19:56:35,4.45,0.14,0.62299997
19:56:36,4.5,0.16,0.71999997
19:56:37,4.48,0.13,0.58239996
19:56:38,4.49,0.13,0.58369994
19:56:39,4.48,0.13,0.58239996
19:56:41,4.49,0.11,0.49389997
19:56:41,4.49,0.11,0.49389997
19:56:43,4.49,0.11,0.49389997
19:56:44,4.47,0.13,0.5810999
19:56:45,4.49,0.15,0.6735
19:56:46,4.49,0.11,0.49389997
19:56:47,4.48,0.17,0.7616
19:56:48,4.49,0.14,0.62859994
19:56:49,4.45,0.14,0.62299997
19:56:50,4.5,0.2,0.90000004
19:56:51,4.46,0.11,0.4906
19:56:52,4.49,0.18,0.8082
19:56:53,4.47,0.15,0.6705
19:56:54,4.47,0.14,0.62579995
19:56:55,4.48,0.18,0.80640006
19:56:56,4.48,0.14,0.6272
19:56:57,4.45,0.13,0.5785
19:56:58,4.45,0.14,0.62299997
19:56:59,4.46,0.13,0.5798
19:57:00,4.46,0.16,0.7136
19:57:01,4.45,0.12,0.534
19:57:02,4.47,0.16,0.71519995
19:57:03,4.45,0.13,0.5785
19:57:04,4.46,0.11,0.4906
19:57:05,4.46,0.15,0.669
19:57:06,4.45,0.16,0.71199995
19:57:07,4.48,0.15,0.67200005
19:57:08,4.46,0.14,0.6244
19:57:09,4.44,0.16,0.7104
19:57:10,4.46,0.15,0.669
19:57:11,4.48,0.16,0.7168
19:57:12,4.44,0.12,0.5328
19:57:13,4.46,0.11,0.4906
19:57:14,4.45,0.08,0.35599998
19:57:15,4.42,0.17,0.7514
19:57:16,4.45,0.13,0.5785
19:57:17,4.45,0.14,0.62299997
19:57:18,4.45,0.17,0.75649995
19:57:19,4.47,0.11,0.49169996
19:57:20,4.45,0.15,0.6675
19:57:21,4.47,0.16,0.71519995
19:57:22,4.45,0.19,0.84549993
19:57:23,4.48,0.13,0.58239996
19:57:24,4.44,0.16,0.7104
19:57:25,4.45,0.14,0.62299997
19:57:26,4.43,0.11,0.48729998
19:57:27,4.45,0.14,0.62299997
19:57:28,4.45,0.13,0.5785
19:57:29,4.45,0.16,0.71199995
19:57:30,4.45,0.15,0.6675
19:57:31,4.45,0.14,0.62299997
19:57:32,4.45,0.11,0.4895
19:57:33,4.46,0.16,0.7136
19:57:34,4.45,0.15,0.6675
19:57:35,4.45,0.15,0.6675
19:57:36,4.42,0.14,0.6188
19:57:37,4.45,0.16,0.71199995
19:57:38,4.45,0.16,0.71199995
19:57:39,4.41,0.11,0.48509997
19:57:40,4.45,0.17,0.75649995
19:57:41,4.45,0.12,0.534
19:57:42,4.45,0.17,0.75649995
19:57:43,4.41,0.1,0.44099998
19:57:44,4.42,0.13,0.5746
19:57:45,4.45,0.14,0.62299997
19:57:46,4.45,0.19,0.84549993
19:57:47,4.45,0.13,0.5785
19:57:48,4.43,0.14,0.6202
19:57:49,4.43,0.14,0.6202
19:57:50,4.44,0.16,0.7104
19:57:51,4.44,0.13,0.5772
19:57:52,4.45,0.17,0.75649995
19:57:53,4.44,0.13,0.5772
19:57:54,4.45,0.16,0.71199995
19:57:55,4.41,0.16,0.70559996
19:57:56,4.41,0.14,0.6174
19:57:57,4.43,0.1,0.443
19:57:58,4.57,0.16,0.73120004
19:57:59,4.55,0.12,0.546
19:58:00,4.57,0.1,0.45700002
19:58:01,4.56,0.13,0.59279996
19:58:02,4.56,0.05,0.228
19:58:03,4.57,0.09,0.41130003
19:58:04,4.57,0.1,0.45700002
19:58:05,4.53,0.14,0.63420004
19:58:06,4.55,0.12,0.546
19:58:07,4.54,0.07,0.3178
19:58:08,4.55,0.12,0.546
19:58:09,4.57,0.1,0.45700002
19:58:10,4.56,0.1,0.456
19:58:11,4.54,0.16,0.72639996
19:58:12,4.53,0.11,0.49830002
19:58:13,4.55,0.1,0.455
19:58:14,4.54,0.08,0.36319998
19:58:15,4.53,0.09,0.40770003
19:58:16,4.51,0.12,0.54120004
19:58:17,4.5,0.14,0.63
19:58:18,4.54,0.1,0.454
19:58:19,4.52,0.09,0.4068
19:58:20,4.55,0.14,0.637
19:58:21,4.51,0.14,0.63140005
19:58:22,4.51,0.1,0.45100003
19:58:23,4.55,0.1,0.455
19:58:24,4.54,0.07,0.3178
19:58:25,4.51,0.07,0.31570002
19:58:26,4.55,0.07,0.3185
19:58:27,4.56,0.11,0.50159997
19:58:28,4.56,0.07,0.3192
19:58:29,4.55,0.11,0.5005
19:58:30,4.51,0.05,0.22550002
19:58:31,4.55,0.06,0.273
19:58:32,4.54,0.07,0.3178
19:58:33,4.54,0.07,0.3178
19:58:34,4.54,0.13,0.59019995
19:58:35,4.52,0.07,0.3164
19:58:36,4.56,0.11,0.50159997
19:58:37,4.53,0.07,0.31710002
19:58:38,4.55,0.09,0.40950003
