trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,16,0.0005,30,0.4,32,3,,,,,0.9801932395198716,0.04267270298809216,0.9797455692266701,0.9796954264082978,0.9797172691066466,2972.88
1,8,0.002,30,0.4,32,2,,,,,0.981373865612364,0.043405315755844054,0.9809873944897252,0.9809062250773166,0.9809402583635156,3684.27
2,8,0.002,20,0.6,32,3,,,,,0.9794327566253435,0.05122120766444175,0.9794516093253565,0.9787595015913966,0.9789193159206597,4780.61
3,16,0.002,30,0.4,64,2,,,,,0.9877852092496493,0.028393914564672197,0.9874802865651073,0.9875111359792851,0.9874938861559279,2930.02
4,16,0.0005,30,0.4,32,2,,,,,0.9810029447344855,0.04433717015417412,0.9806242399443419,0.9804948676266128,0.9805437302188766,2103.0
5,8,0.0005,30,0.4,64,2,,,,,0.9860305272857554,0.030162090342559216,0.9857384091656789,0.9856628144798449,0.9856943362395885,5035.36
6,16,0.002,30,0.4,32,2,,,,,0.9812733739580551,0.042157499055728714,0.9808082897141651,0.9808708638411721,0.9808280049535675,2121.67
7,8,0.002,20,0.2,64,3,,,,,0.9773161881621052,0.05442191539191601,0.9771324423337817,0.9766306112931202,0.9767585624016996,6083.36
8,8,0.001,30,0.2,64,3,,,,,0.9929140974524279,0.017800250238620204,0.9928369993163821,0.9926863664913357,0.9927426033980821,6860.52
9,16,0.001,45,0.3,64,2,,,,,0.9848253972973374,0.035020409719241176,0.9847714652335494,0.984327150093525,0.9844496355652148,3762.77
10,8,0.001,45,0.2,64,3,,,,,0.9899852007094715,0.02703796780509523,0.9897764955006536,0.9897172004173671,0.9897428650249525,8958.9
11,8,0.001,45,0.2,64,3,,,,,0.9848925426534063,0.035243854065063134,0.9845157307971109,0.9845494609678356,0.984530344440442,9706.51
12,8,0.001,45,0.5,64,3,,,,,0.9850623680270789,0.04001592904709169,0.9847008459177582,0.9847082286948121,0.9847043908517232,10783.56
13,8,0.001,45,0.2,64,3,,,,,0.9829919078696341,0.03890813183407252,0.9826883674429508,0.9825192520987474,0.9825797516058702,9527.1
14,8,0.001,45,0.2,64,3,,,,,0.9646934010399146,0.0996547015447455,0.9639053549106971,0.9639589939543092,0.9638793147841477,13766.01
15,8,0.001,20,0.2,64,3,,,,,0.9782900294158567,0.05419122809267159,0.9779998591043435,0.9776602212133241,0.9777598068173594,6140.79
16,8,0.001,45,0.5,64,3,,,,,0.9901552219933913,0.0226576361793696,0.9898992184743006,0.9899689592202549,0.9899198661203864,8962.75
17,8,0.001,45,0.5,64,3,,,,,0.9770164494310134,0.05908309279104026,0.9766577469158575,0.9763624192535143,0.9764524577578756,8702.48
18,8,0.001,30,0.5,64,3,,,,,0.9851197042651403,0.0330859392085002,0.9848638278843241,0.9846995768528339,0.9847589884103601,7223.67
19,8,0.001,20,0.6,64,3,,,,,0.9716695305568956,0.0781048249818582,0.9709964570491769,0.9709930173655853,0.9709947171278817,7293.66
20,8,0.0005,45,0.3,64,3,,,,,0.9912751832538687,0.021557018744983274,0.9910456418094373,0.9911024827868159,0.9910663489842052,9076.81
21,8,0.0005,45,0.3,64,3,,,,,0.9914451930136563,0.02132150649052141,0.9913560262977257,0.9911695691713449,0.9912360757140031,9292.69
22,8,0.0005,45,0.3,64,3,,,,,0.9941266396103092,0.012172228632176896,0.9939713849978062,0.9940044848366889,0.9939859261134851,8629.23
23,8,0.0005,45,0.3,64,3,,,,,0.9859450474062463,0.0341766525642217,0.9855900190902911,0.985660603074361,0.9856095273773505,8813.74
24,8,0.0005,45,0.3,64,3,,,,,0.9869975463970203,0.030053118752732987,0.9867786985123872,0.9866237452995068,0.9866808464761396,9732.21
25,8,0.0005,30,0.3,64,3,,,,,0.9891010442616386,0.02440356047252138,0.9889924777627425,0.9887570330264956,0.98883585091339,6867.08
26,16,0.0005,45,0.3,32,3,,,,,0.9858774814193536,0.030217056011701708,0.9856120167746436,0.9854890049578298,0.9855365897540385,3323.1
27,8,0.0005,45,0.3,64,3,,,,,0.9844518944117524,0.04829744109875528,0.984068236278084,0.9840964588582336,0.9840812056512918,8643.34
28,8,0.0005,20,0.3,64,3,,,,,0.9819869153191927,0.04162337418715399,0.981686740649419,0.9814809050211605,0.981550937406853,5953.07
29,16,0.0005,30,0.6,32,3,,,,,0.9828251144662217,0.038911250613457654,0.9826887463492089,0.9822894065129695,0.9824025800559583,2838.41
