batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
8,0.1,10,0.903010033444816,0.2623895638253544,0.8764867868636999,0.8760803445690626,0.8761245019023458,474.69
8,0.1,20,0.9362416107382551,0.21423379492112757,0.886801983768534,0.8853224228058496,0.8853768811147918,403.63
8,0.1,30,0.8693467336683417,0.4801994165283951,0.8687303777032293,0.8668666835061636,0.8656881868831399,371.08
8,0.1,40,0.8648648648648649,0.4874978589045035,0.8608153396044151,0.8605906468266018,0.860449118999569,362.37
8,0.01,10,0.9163879598662207,0.17043102814080843,0.9421814803711719,0.9405248480993349,0.9407000816543836,438.4
8,0.01,20,0.9295302013422819,0.1692523475393909,0.9175323598368628,0.9168694058989608,0.9169735627581358,360.23
8,0.01,30,0.914572864321608,0.21332910478426712,0.929798951048951,0.924216116409466,0.9241880959198587,355.39
8,0.01,40,0.9121621621621622,0.22413729326738244,0.9013882372872521,0.9011084117825692,0.900875087483937,328.22
8,0.001,10,0.9214046822742475,0.1896333891945179,0.9411713232525325,0.9391032720144398,0.9393105517558011,434.65
8,0.001,20,0.9496644295302014,0.11827379247722929,0.9322558385145562,0.9244345828077131,0.9244135864275108,359.19
8,0.001,30,0.8492462311557789,0.28116105024260585,0.9028551278492811,0.8963122321413447,0.8957760916275344,338.56
8,0.001,40,0.8648648648648649,0.23867051481047874,0.8885506745070909,0.8716368053446705,0.868808925204274,327.87
8,0.0001,10,0.8996655518394648,0.2040442253482654,0.9229960083304819,0.8956950526567496,0.892874599465349,434.1
8,0.0001,20,0.912751677852349,0.21512269543084114,0.9065872422267336,0.8710465849702649,0.8649875334656966,359.99
8,0.0001,30,0.8542713567839196,0.2820103287313077,0.9052826902742935,0.8768739518574357,0.8722943722943723,338.02
8,0.0001,40,0.8581081081081081,0.3203335938773848,0.9070813356527643,0.8781809899787427,0.8740185488604775,325.76
16,0.1,10,0.8561872909698997,0.3234220081029156,0.8710242890514055,0.8586724518764726,0.8537971354413211,262.67
16,0.1,20,0.9194630872483222,0.2744826533856456,0.8950529691636665,0.8948919674195142,0.8947162809486051,216.42
16,0.1,30,0.9045226130653267,0.2890715711350562,0.8695214419848596,0.8687554575816807,0.8680267719773344,196.99
16,0.1,40,0.831081081081081,0.4876248373715301,0.88484605748151,0.8824409976095369,0.8822500861582088,194.35
16,0.01,10,0.9297658862876255,0.1483895444988677,0.9420064016445393,0.9409618199574457,0.9411271803089005,240.61
16,0.01,20,0.9362416107382551,0.17712933185880778,0.921791849003146,0.9201507779179432,0.9202715406492351,200.26
16,0.01,30,0.8994974874371859,0.25526379028778634,0.9135802469135802,0.913624582860434,0.9135743924125668,188.02
16,0.01,40,0.9256756756756757,0.2521836365560031,0.9265270624378784,0.9222679031667795,0.9223325599499419,185.46
16,0.001,10,0.9147157190635451,0.18818273608007263,0.9366318617374647,0.9346651422355984,0.9348561624390532,241.64
16,0.001,20,0.9328859060402684,0.16067232703985396,0.9257166570899572,0.9153300895056167,0.9149678050121829,201.0
16,0.001,30,0.8542713567839196,0.2877007415670265,0.897620932911028,0.8889561770535125,0.8880362748517614,188.6
16,0.001,40,0.8581081081081081,0.26734930096820275,0.8950549082630239,0.864986334649256,0.8647279910401229,185.66
16,0.0001,10,0.8862876254180602,0.21514009772558026,0.9088148443714263,0.8805387646830719,0.8764806030683555,241.05
16,0.0001,20,0.9194630872483222,0.2123567209721249,0.9023036172945206,0.877628599196031,0.8740837359716573,200.5
16,0.0001,30,0.8542713567839196,0.2821693384514457,0.90537941367023,0.8790378420107288,0.875277132970632,188.56
16,0.0001,40,0.8445945945945946,0.3177248671197811,0.8980328044675936,0.8741800789553599,0.8704736033330873,184.97
32,0.1,10,0.903010033444816,0.3527106634779879,0.9034642335097924,0.9014495831014848,0.9014351209817023,149.99
32,0.1,20,0.8791946308724832,0.46510926668726055,0.8745039531324326,0.8714070102721211,0.8699459568846367,124.92
32,0.1,30,0.8492462311557789,0.3191321368004519,0.8675877192161532,0.8533362695441532,0.8473369246157793,115.28
32,0.1,40,0.8648648648648649,0.3219947602499176,0.8488011947087215,0.8476617066504707,0.8471148839946149,111.95
32,0.01,10,0.9347826086956522,0.14712604518189723,0.9396120048216957,0.938956535896921,0.9390858288964254,136.46
32,0.01,20,0.9429530201342282,0.10429646769231515,0.9268584717936239,0.9265408181654352,0.926591920499497,114.92
32,0.01,30,0.914572864321608,0.23052098765721674,0.9393971470941318,0.9324692118110703,0.9324584946662258,108.31
32,0.01,40,0.8851351351351351,0.2429604995303561,0.9144401840490798,0.9127922866686912,0.9129032258064517,105.73
32,0.001,10,0.9063545150501672,0.2050431863493436,0.9291798560022095,0.9267622174385584,0.9269190874511543,136.15
32,0.001,20,0.9161073825503355,0.1994299158913352,0.9111351909184726,0.8965541839370458,0.8952545304317512,115.99
32,0.001,30,0.8592964824120602,0.2691582187696655,0.9060357849307679,0.8832517405518947,0.8800502553301595,107.28
32,0.001,40,0.8445945945945946,0.3319396234646037,0.8776898525927876,0.8678484664439721,0.8661847221252125,106.11
32,0.0001,10,0.8795986622073578,0.22454029767552897,0.9049002132419811,0.8739528838747401,0.8689258514024067,138.69
32,0.0001,20,0.912751677852349,0.2194920669016022,0.9033599800873999,0.8747221721631525,0.870291818756363,115.43
32,0.0001,30,0.8592964824120602,0.2872799085312752,0.908137608420232,0.8874358409703047,0.884759278450108,107.9
32,0.0001,40,0.8108108108108109,0.33231656293611267,0.8794003255421674,0.8692529608259946,0.8676849929056188,105.77
