time,current,voltage,power,temp_C
19:40:46,1.29,3.831,4.94199,35.8
19:40:47,1.195,3.831,4.578045,35.8
19:40:48,1.039,3.831,3.980409,35.8
19:40:49,0.95,3.831,3.63945,35.8
19:40:50,1.164,3.831,4.459284,35.8
19:40:51,1.237,3.831,4.738947,35.8
19:40:52,1.164,3.831,4.459284,35.8
19:40:53,1.253,3.831,4.800243,35.8
19:40:54,1.253,3.831,4.809014,35.8
19:40:55,0.204,3.838,0.782952,35.9
19:40:56,1.239,3.838,4.820949,35.9
19:40:57,1.24,3.891,4.82484,35.8
19:40:58,1.222,3.891,4.754802,35.8
19:40:59,1.335,3.891,5.194485,35.8
19:41:00,1.349,3.891,5.248959,35.8
19:41:01,1.333,3.891,5.186703,35.8
19:41:02,1.253,3.891,4.875423,35.8
19:41:03,1.268,3.891,4.933788,35.8
19:41:04,1.294,3.891,5.034954,35.8
19:41:05,1.349,3.891,5.248959,35.8
19:41:06,1.35,3.891,5.25285,35.8
19:41:07,1.261,3.891,4.906551,35.8
19:41:08,1.369,3.891,5.326779,35.8
19:41:09,1.365,3.891,5.311215,35.8
19:41:10,1.348,3.891,5.245068,35.8
19:41:11,1.27,3.891,4.94157,35.8
19:41:12,1.264,3.891,4.918224,35.8
19:41:13,1.268,3.891,4.933788,35.8
19:41:14,1.264,3.891,4.918224,35.8
19:41:15,1.273,3.891,4.953243,35.8
19:41:16,1.355,3.891,5.272305,35.8
19:41:17,1.297,3.891,5.046627,35.8
19:41:18,1.273,3.891,4.953243,35.8
19:41:19,1.298,3.891,5.050518,35.8
19:41:20,1.269,3.891,4.937679,35.8
19:41:21,1.324,3.891,5.151684,35.8
19:41:22,1.343,3.891,5.225613,35.8
19:41:23,1.366,3.891,5.330132,35.8
19:41:24,1.366,3.902,5.257734,35.8
19:41:25,0.338,3.849,1.300962,35.8
19:41:26,0.981,3.849,3.826881,35.8
19:41:27,1.355,3.901,5.285855,35.8
19:41:28,1.306,3.901,5.094706,35.8
19:41:29,1.374,3.901,5.359974,35.8
19:41:30,1.358,3.901,5.297558,35.8
19:41:31,1.302,3.901,5.081706,35.8
19:41:32,1.35,3.903,5.26905,35.7
19:41:33,0.127,3.903,0.495681,35.7
19:41:34,1.372,3.903,5.354916,35.7
19:41:35,1.358,3.903,5.300274,35.7
19:41:36,1.366,3.903,5.331498,35.7
19:41:37,1.232,3.903,4.808496,35.7
19:41:38,1.288,3.903,5.027064,35.7
19:41:39,1.26,3.903,4.91778,35.7
19:41:40,1.243,3.903,4.851429,35.7
19:41:41,1.214,3.903,4.738242,35.7
19:41:42,1.245,3.903,4.859235,35.7
19:41:43,1.284,3.903,5.011452,35.7
19:41:44,1.294,3.903,5.050482,35.7
19:41:45,1.36,3.903,5.30808,35.7
19:41:46,1.357,3.903,5.296371,35.7
19:41:47,1.336,3.903,5.214408,35.7
19:41:48,1.356,3.903,5.292468,35.7
19:41:49,1.35,3.903,5.26905,35.7
19:41:50,1.289,3.903,5.030967,35.7
19:41:51,1.264,3.903,4.933392,35.7
19:41:52,1.276,3.903,4.980228,35.7
19:41:53,1.263,3.903,4.929489,35.7
19:41:54,0.25,3.903,0.96175,35.7
19:41:55,1.26,3.847,4.91526,35.6
19:41:57,1.258,3.901,4.907458,35.6
19:41:58,1.265,3.901,4.934765,35.6
19:41:59,1.345,3.901,5.246845,35.6
19:42:00,1.347,3.901,5.254647,35.6
19:42:01,1.335,3.901,5.207835,35.6
19:42:02,1.329,3.901,5.184429,35.6
19:42:03,1.345,3.901,5.246845,35.6
19:42:04,1.347,3.901,5.254647,35.6
19:42:05,1.345,3.901,5.246845,35.6
19:42:06,1.313,3.901,5.122013,35.6
19:42:07,1.304,3.901,5.086904,35.6
19:42:08,1.343,3.901,5.239043,35.6
19:42:09,1.345,3.901,5.246845,35.6
19:42:10,1.355,3.901,5.285855,35.6
19:42:11,1.199,3.901,4.677299,35.6
19:42:12,1.243,3.901,4.848943,35.6
19:42:13,1.257,3.901,4.903557,35.6
19:42:14,1.267,3.901,4.942567,35.6
19:42:15,1.282,3.901,5.001082,35.6
19:42:16,1.336,3.901,5.211736,35.6
19:42:17,1.334,3.901,5.203934,35.6
19:42:18,1.35,3.901,5.26635,35.6
19:42:19,1.35,3.901,5.26635,35.6
19:42:20,1.356,3.901,5.289756,35.6
19:42:21,1.336,3.901,5.211736,35.6
19:42:22,1.336,3.901,5.211736,35.6
19:42:23,1.361,3.901,5.309261,35.6
19:42:24,1.367,3.901,5.343603,35.6
19:42:25,1.36,3.909,5.31624,35.6
19:42:26,1.366,3.909,5.339694,35.6
19:42:27,1.347,3.909,5.265423,35.6
19:42:28,1.353,3.909,5.288877,35.6
19:42:29,1.37,3.909,5.3567,35.6
19:42:30,1.366,3.91,5.34106,35.4
19:42:31,1.275,3.91,4.98525,35.4
19:42:32,1.352,3.91,5.28632,35.4
19:42:33,1.356,3.91,5.30196,35.4
19:42:34,1.081,3.91,4.22671,35.4
19:42:35,1.178,3.91,4.60598,35.4
19:42:36,1.204,3.91,4.70764,35.4
19:42:37,1.104,3.91,4.31664,35.4
19:42:38,1.221,3.91,4.77411,35.4
19:42:39,1.257,3.91,4.91487,35.4
19:42:40,1.067,3.91,4.17197,35.4
19:42:41,1.265,3.91,4.94615,35.4
19:42:42,1.259,3.91,4.92269,35.4
19:42:43,1.27,3.91,4.9657,35.4
19:42:44,1.171,3.91,4.57861,35.4
19:42:45,1.327,3.91,5.18857,35.4
19:42:46,1.336,3.91,5.22376,35.4
19:42:47,1.331,3.91,5.20421,35.4
19:42:48,1.351,3.91,5.28241,35.4
19:42:49,1.351,3.91,5.28241,35.4
19:42:50,1.366,3.91,5.34106,35.4
19:42:51,1.354,3.91,5.29414,35.4
19:42:52,1.238,3.91,4.84058,35.4
19:42:53,1.265,3.91,4.94615,35.4
19:42:54,1.267,3.91,4.95397,35.4
19:42:55,1.36,3.91,5.3176,35.4
19:42:56,1.358,3.91,5.30978,35.4
19:42:57,1.343,3.91,5.25113,35.4
19:42:58,1.341,3.91,5.24331,35.4
19:42:59,1.268,3.91,4.95788,35.4
19:43:00,1.265,3.91,4.94615,35.4
19:43:01,1.353,3.91,5.29023,35.4
19:43:02,1.334,3.91,5.21594,35.4
19:43:03,1.289,3.91,5.03999,35.4
19:43:04,1.262,3.91,4.93442,35.4
19:43:05,1.266,3.91,4.95006,35.4
19:43:06,1.278,3.91,4.99698,35.4
19:43:07,1.335,3.91,5.21985,35.4
19:43:08,1.342,3.91,5.24722,35.4
19:43:09,1.351,3.91,5.28241,35.4
19:43:10,1.356,3.91,5.30196,35.4
19:43:11,1.356,3.91,5.30196,35.4
19:43:12,1.345,3.91,5.25895,35.4
19:43:13,1.358,3.91,5.30978,35.4
19:43:14,1.13,3.91,4.4183,35.4
19:43:15,1.365,3.91,5.33715,35.4
19:43:16,1.359,3.91,5.31369,35.4
19:43:17,1.351,3.91,5.28241,35.4
19:43:18,1.361,3.91,5.32151,35.4
19:43:19,1.342,3.91,5.24722,35.4
19:43:20,1.328,3.91,5.19248,35.4
19:43:21,1.326,3.91,5.18466,35.4
19:43:22,1.35,3.91,5.2785,35.4
19:43:23,1.359,3.91,5.320485,35.4
19:43:24,1.358,3.915,5.31657,35.3
19:43:26,1.354,3.915,5.30091,35.3
19:43:27,1.368,3.915,5.35572,35.3
19:43:28,1.348,3.915,5.27742,35.3
19:43:29,1.364,3.915,5.34006,35.3
19:43:30,1.356,3.915,5.30874,35.3
19:43:31,1.353,3.915,5.296995,35.3
19:43:32,1.354,3.915,5.30091,35.3
19:43:33,1.358,3.915,5.31657,35.3
19:43:34,1.37,3.915,5.36355,35.3
19:43:35,1.363,3.915,5.336145,35.3
19:43:36,1.197,3.915,4.686255,35.3
19:43:37,0.853,3.915,3.339495,35.3
19:43:38,1.186,3.915,4.64319,35.3
19:43:39,1.255,3.915,4.913325,35.3
19:43:40,1.289,3.915,5.046435,35.3
19:43:41,1.281,3.915,5.015115,35.3
19:43:42,1.275,3.915,4.991625,35.3
19:43:43,1.168,3.915,4.57272,35.3
19:43:44,1.325,3.915,5.187375,35.3
19:43:45,1.28,3.915,5.0112,35.3
19:43:46,1.252,3.915,4.90158,35.3
19:43:47,1.336,3.915,5.23044,35.3
19:43:48,1.349,3.915,5.281335,35.3
19:43:49,1.357,3.915,5.312655,35.3
19:43:50,1.347,3.915,5.273505,35.3
19:43:51,1.274,3.915,4.98771,35.3
19:43:52,1.226,3.915,4.79979,35.3
19:43:53,0.879,3.915,3.441285,35.3
19:43:54,1.143,3.915,4.474845,35.3
19:43:55,1.267,3.915,4.960305,35.3
19:43:56,1.344,3.915,5.26176,35.3
19:43:57,1.339,3.915,5.242185,35.3
19:43:58,1.345,3.915,5.265675,35.3
19:43:59,1.128,3.915,4.41612,35.3
19:44:00,1.34,3.915,5.2461,35.3
19:44:01,1.342,3.915,5.25393,35.3
19:44:02,1.264,3.915,4.94856,35.3
19:44:03,1.269,3.915,4.968135,35.3
19:44:04,1.283,3.915,5.022945,35.3
19:44:05,1.271,3.915,4.975965,35.3
19:44:06,1.247,3.915,4.882005,35.3
19:44:07,1.287,3.915,5.038605,35.3
19:44:08,1.272,3.915,4.97988,35.3
19:44:09,0.961,3.915,3.762315,35.3
19:44:10,1.153,3.915,4.513995,35.3
19:44:11,1.23,3.915,4.81545,35.3
19:44:12,1.343,3.915,5.257845,35.3
19:44:13,1.355,3.915,5.304825,35.3
19:44:14,1.252,3.915,4.90158,35.3
19:44:15,1.058,3.915,4.14207,35.3
19:44:16,1.262,3.915,4.94073,35.3
19:44:17,1.339,3.915,5.242185,35.3
19:44:18,1.347,3.915,5.273505,35.3
19:44:19,1.354,3.915,5.30091,35.3
19:44:20,1.355,3.915,5.304825,35.3
19:44:21,1.356,3.915,5.30874,35.3
19:44:22,1.344,3.915,5.26176,35.3
19:44:23,1.289,3.915,5.05288,35.3
19:44:24,1.357,3.92,5.31944,35.2
19:44:25,1.276,3.92,5.00192,35.2
19:44:26,1.269,3.92,4.97448,35.2
19:44:27,1.267,3.92,4.96664,35.2
19:44:28,1.282,3.92,5.02544,35.2
19:44:29,1.284,3.92,5.03328,35.2
19:44:30,1.283,3.92,5.02936,35.2
19:44:31,1.334,3.92,5.22928,35.2
19:44:32,1.359,3.92,5.32728,35.2
19:44:33,1.275,3.92,4.998,35.2
19:44:34,1.283,3.92,5.02936,35.2
19:44:35,1.288,3.92,5.045096,35.2
19:44:36,1.362,3.917,5.334954,35.1
19:44:37,1.278,3.917,5.005926,35.1
19:44:38,0.89,3.917,3.48613,35.1
19:44:39,1.148,3.917,4.496716,35.1
19:44:40,1.285,3.917,5.033345,35.1
19:44:41,1.318,3.917,5.162606,35.1
19:44:42,1.36,3.917,5.32712,35.1
19:44:43,1.363,3.917,5.338871,35.1
19:44:44,1.019,3.917,3.991423,35.1
19:44:45,1.355,3.917,5.307535,35.1
19:44:46,1.351,3.917,5.291867,35.1
19:44:47,1.357,3.917,5.315369,35.1
19:44:48,1.357,3.917,5.315369,35.1
19:44:49,1.375,3.917,5.385875,35.1
19:44:50,1.36,3.917,5.32712,35.1
19:44:51,1.363,3.917,5.338871,35.1
19:44:52,1.328,3.917,5.201776,35.1
19:44:53,1.271,3.917,4.978507,35.1
19:44:54,1.291,3.917,5.056847,35.1
19:44:55,1.131,3.917,4.430127,35.1
19:44:56,1.294,3.917,5.068598,35.1
19:44:57,1.294,3.917,5.068598,35.1
19:44:58,1.363,3.917,5.338871,35.1
19:45:00,1.361,3.917,5.331037,35.1
19:45:01,1.361,3.917,5.331037,35.1
19:45:02,1.369,3.917,5.362373,35.1
19:45:03,1.358,3.917,5.319286,35.1
19:45:04,1.365,3.917,5.346705,35.1
19:45:05,1.36,3.917,5.32712,35.1
19:45:06,1.368,3.917,5.358456,35.1
19:45:07,1.347,3.917,5.276199,35.1
19:45:08,1.362,3.917,5.334954,35.1
19:45:09,1.36,3.917,5.32712,35.1
19:45:10,1.365,3.917,5.346705,35.1
19:45:11,1.36,3.917,5.32712,35.1
19:45:12,0.839,3.917,3.286363,35.1
19:45:13,1.166,3.917,4.567222,35.1
19:45:14,1.171,3.917,4.586807,35.1
19:45:15,1.079,3.917,4.226443,35.1
19:45:16,1.253,3.917,4.908001,35.1
19:45:17,1.274,3.917,4.990258,35.1
19:45:18,1.329,3.917,5.205693,35.1
19:45:19,1.297,3.917,5.080349,35.1
19:45:20,1.223,3.917,4.790491,35.1
19:45:21,1.349,3.917,5.284033,35.1
19:45:22,1.352,3.917,5.295784,35.1
19:45:23,1.361,3.917,5.331037,35.1
19:45:24,1.243,3.917,4.851429,35.1
19:45:25,1.211,3.903,4.726533,35.1
19:45:26,1.278,3.903,4.988034,35.1
19:45:27,1.283,3.903,5.007549,35.1
19:45:28,1.356,3.903,5.292468,35.1
19:45:29,1.335,3.903,5.210505,35.1
19:45:30,1.343,3.903,5.241729,35.1
19:45:31,1.267,3.903,4.945101,35.1
19:45:32,1.272,3.903,4.964616,35.1
19:45:33,1.288,3.903,5.027064,35.1
19:45:34,1.35,3.903,5.26905,35.1
19:45:35,1.347,3.903,5.257341,35.1
19:45:36,1.352,3.903,5.276856,35.1
19:45:37,1.347,3.903,5.257341,35.1
19:45:38,1.28,3.903,4.99584,35.1
19:45:39,1.265,3.903,4.937295,35.1
19:45:40,1.308,3.903,5.105124,35.1
19:45:41,1.272,3.903,4.964616,35.1
19:45:42,1.271,3.903,4.960713,35.1
19:45:43,1.273,3.903,4.968519,35.1
19:45:44,1.347,3.903,5.257341,35.1
19:45:45,1.347,3.903,5.257341,35.1
19:45:46,1.307,3.903,5.101221,35.1
19:45:47,1.343,3.903,5.241729,35.1
19:45:48,1.342,3.903,5.237826,35.1
19:45:49,1.321,3.903,5.155863,35.1
19:45:50,1.331,3.903,5.194893,35.1
19:45:51,1.248,3.903,4.870944,35.1
19:45:52,1.337,3.903,5.218311,35.1
19:45:53,1.271,3.903,4.960713,35.1
19:45:54,1.262,3.903,4.925586,35.1
19:45:55,1.267,3.903,4.945101,35.1
19:45:56,1.277,3.903,4.984131,35.1
19:45:57,1.269,3.903,4.952907,35.1
19:45:58,1.349,3.903,5.265147,35.1
19:45:59,1.351,3.903,5.272953,35.1
19:46:00,1.354,3.903,5.284662,35.1
19:46:01,1.355,3.903,5.288565,35.1
19:46:02,1.352,3.903,5.276856,35.1
19:46:03,1.362,3.903,5.315886,35.1
19:46:04,1.358,3.903,5.300274,35.1
19:46:05,1.276,3.903,4.980228,35.1
19:46:06,1.348,3.903,5.261244,35.1
19:46:07,1.368,3.903,5.339304,35.1
19:46:08,1.362,3.903,5.315886,35.1
19:46:09,1.364,3.903,5.323692,35.1
19:46:10,1.367,3.903,5.335401,35.1
19:46:11,1.364,3.903,5.323692,35.1
19:46:12,1.368,3.903,5.339304,35.1
19:46:13,1.36,3.903,5.30808,35.1
19:46:14,1.358,3.903,5.300274,35.1
19:46:15,1.363,3.903,5.319789,35.1
19:46:16,1.366,3.903,5.331498,35.1
19:46:17,1.354,3.903,5.284662,35.1
19:46:18,1.368,3.903,5.339304,35.1
19:46:19,1.366,3.903,5.331498,35.1
19:46:20,1.361,3.903,5.311983,35.1
19:46:21,1.363,3.903,5.319789,35.1
19:46:22,1.274,3.903,4.972422,35.1
19:46:23,1.268,3.903,4.9769,35.1
19:46:24,1.3,3.925,5.1025,35
19:46:25,1.259,3.925,4.941575,35
19:46:26,1.355,3.925,5.318375,35
19:46:27,1.356,3.925,5.3223,35
19:46:28,1.361,3.925,5.341925,35
19:46:29,1.34,3.925,5.2595,35
19:46:30,1.361,3.925,5.341925,35
19:46:31,1.149,3.925,4.509825,35
19:46:32,1.165,3.925,4.572625,35
19:46:33,1.133,3.925,4.447025,35
19:46:34,1.31,3.925,5.14175,35
19:46:36,1.261,3.925,4.949425,35
19:46:37,1.272,3.925,4.9926,35
19:46:38,1.304,3.925,5.1182,35
19:46:39,0.946,3.925,3.71305,35
19:46:40,1.351,3.925,5.302675,35
19:46:41,1.351,3.925,5.302675,35
19:46:42,1.272,3.925,4.9926,35
19:46:43,1.274,3.925,5.00045,35
19:46:44,1.229,3.925,4.823825,35
19:46:45,1.355,3.925,5.318375,35
19:46:46,1.355,3.925,5.318375,35
19:46:47,1.356,3.925,5.3223,35
19:46:48,1.352,3.925,5.3066,35
19:46:49,1.361,3.925,5.341925,35
19:46:50,1.351,3.925,5.302675,35
19:46:51,1.354,3.925,5.31445,35
19:46:52,1.351,3.925,5.302675,35
19:46:53,1.363,3.925,5.349775,35
19:46:54,0.981,3.925,3.850425,35
19:46:55,1.276,3.925,5.0083,35
19:46:56,1.289,3.925,5.059325,35
19:46:57,1.282,3.925,5.03185,35
19:46:58,1.299,3.925,5.098575,35
19:46:59,1.345,3.925,5.279125,35
19:47:00,1.354,3.925,5.31445,35
19:47:01,1.353,3.925,5.310525,35
19:47:02,1.289,3.925,5.059325,35
19:47:03,1.284,3.925,5.0397,35
19:47:04,1.287,3.925,5.051475,35
19:47:05,1.349,3.925,5.294825,35
19:47:06,1.357,3.925,5.326225,35
19:47:07,1.323,3.925,5.192775,35
19:47:08,1.356,3.925,5.3223,35
19:47:09,1.351,3.925,5.302675,35
19:47:10,1.358,3.925,5.33015,35
19:47:11,1.314,3.925,5.15745,35
19:47:12,1.366,3.925,5.36155,35
19:47:13,1.352,3.925,5.3066,35
19:47:14,1.353,3.925,5.310525,35
19:47:15,1.35,3.925,5.29875,35
19:47:16,1.358,3.925,5.33015,35
19:47:17,1.351,3.925,5.302675,35
19:47:18,1.362,3.925,5.34585,35
19:47:19,1.352,3.925,5.3066,35
19:47:20,1.353,3.925,5.310525,35
19:47:21,1.354,3.925,5.31445,35
19:47:22,1.358,3.925,5.33015,35
19:47:23,1.344,3.925,5.284608,35
19:47:24,1.355,3.932,5.32786,35
19:47:25,1.337,3.932,5.257084,35
19:47:26,1.353,3.932,5.319996,35
19:47:27,1.35,3.932,5.3082,35
19:47:28,1.307,3.932,5.139124,35
19:47:29,1.345,3.932,5.28854,35
19:47:30,1.355,3.932,5.32786,35
19:47:31,1.349,3.932,5.304268,35
19:47:32,1.353,3.932,5.319996,35
19:47:33,1.347,3.932,5.296404,35
19:47:34,1.356,3.932,5.331792,35
19:47:35,1.335,3.932,5.24922,35
19:47:36,1.007,3.932,3.959524,35
19:47:37,1.35,3.932,5.3082,35
19:47:38,1.346,3.932,5.292472,35
19:47:39,1.354,3.932,5.323928,35
19:47:40,1.349,3.932,5.304268,35
19:47:41,1.346,3.932,5.292472,35
19:47:42,1.352,3.932,5.316064,35
19:47:43,1.352,3.932,5.316064,35
19:47:44,1.355,3.932,5.32786,35
19:47:45,1.357,3.932,5.335724,35
19:47:46,1.089,3.932,4.281948,35
19:47:47,1.325,3.932,5.2099,35
19:47:48,1.356,3.932,5.331792,35
19:47:49,1.353,3.932,5.319996,35
19:47:50,1.356,3.932,5.331792,35
19:47:51,1.361,3.932,5.351452,35
19:47:52,1.353,3.932,5.319996,35
19:47:53,1.268,3.932,4.985776,35
19:47:54,1.274,3.932,5.009368,35
19:47:55,1.28,3.932,5.03296,35
19:47:56,1.311,3.932,5.154852,35
19:47:57,1.355,3.932,5.32786,35
19:47:58,1.349,3.932,5.304268,35
19:47:59,1.359,3.932,5.343588,35
19:48:00,1.354,3.932,5.323928,35
19:48:01,1.291,3.932,5.076212,35
19:48:02,1.286,3.932,5.056552,35
19:48:03,1.159,3.932,4.557188,35
19:48:04,1.174,3.932,4.616168,35
19:48:05,1.18,3.932,4.63976,35
19:48:06,1.327,3.932,5.217764,35
19:48:07,1.356,3.932,5.331792,35
19:48:08,1.351,3.932,5.312132,35
19:48:09,1.319,3.932,5.186308,35
19:48:10,1.35,3.932,5.3082,35
19:48:11,1.356,3.932,5.331792,35
19:48:12,1.357,3.932,5.335724,35
19:48:13,1.054,3.932,4.144328,35
19:48:15,1.183,3.932,4.651556,35
19:48:16,1.23,3.932,4.83636,35
19:48:17,1.285,3.932,5.05262,35
19:48:18,1.318,3.932,5.182376,35
19:48:19,1.356,3.932,5.331792,35
19:48:20,1.132,3.932,4.451024,35
19:48:21,1.356,3.932,5.331792,35
19:48:22,1.348,3.932,5.300336,35
19:48:23,1.257,3.932,4.942524,35
19:48:24,0.969,3.932,3.789759,35
19:48:25,1.171,3.911,4.579781,35
19:48:26,1.343,3.911,5.252473,35
19:48:27,1.362,3.911,5.326782,35
19:48:28,1.352,3.911,5.287672,35
19:48:29,1.357,3.911,5.307227,35
19:48:30,1.299,3.911,5.080389,35
19:48:31,1.35,3.911,5.27985,35
19:48:32,1.348,3.911,5.272028,35
19:48:33,1.358,3.911,5.311138,35
19:48:34,1.246,3.911,4.873106,35
19:48:35,1.274,3.911,4.982614,35
19:48:36,1.277,3.911,4.994347,35
19:48:37,1.248,3.911,4.880928,35
19:48:38,1.289,3.911,5.041279,35
19:48:39,1.297,3.911,5.072567,35
19:48:40,1.351,3.911,5.283761,35
19:48:41,1.351,3.911,5.283761,35
19:48:42,1.359,3.911,5.351742,35
19:48:43,1.352,3.938,5.324176,35
19:48:44,1.302,3.938,5.127276,35
19:48:45,1.363,3.938,5.367494,35
19:48:46,1.363,3.938,5.367494,35
19:48:47,1.357,3.938,5.343866,35
19:48:48,1.358,3.938,5.347804,35
19:48:49,1.357,3.938,5.343866,35
19:48:50,1.353,3.938,5.328114,35
19:48:51,1.361,3.938,5.359618,35
19:48:52,1.348,3.938,5.308424,35
19:48:53,1.353,3.938,5.328114,35
19:48:54,1.359,3.938,5.351742,35
19:48:55,1.212,3.938,4.772856,35
19:48:56,1.262,3.938,4.969756,35
19:48:57,1.282,3.938,5.048516,35
19:48:58,1.291,3.938,5.083958,35
19:48:59,1.281,3.938,5.044578,35
19:49:00,1.356,3.938,5.339928,35
19:49:01,1.346,3.938,5.300548,35
19:49:02,1.083,3.938,4.264854,35
19:49:03,0.795,3.938,3.13071,35
19:49:04,1.316,3.938,5.182408,35
19:49:05,1.342,3.938,5.284796,35
19:49:06,1.352,3.938,5.324176,35
19:49:07,1.35,3.938,5.3163,35
19:49:08,1.357,3.938,5.343866,35
19:49:09,1.354,3.938,5.332052,35
19:49:10,1.348,3.938,5.308424,35
19:49:11,1.351,3.938,5.320238,35
19:49:12,1.348,3.938,5.308424,35
19:49:13,1.347,3.938,5.304486,35
19:49:14,1.235,3.938,4.86343,35
19:49:15,1.263,3.938,4.973694,35
19:49:16,1.269,3.938,4.997322,35
19:49:17,1.297,3.938,5.107586,35
19:49:18,1.345,3.938,5.29661,35
19:49:19,1.338,3.938,5.269044,35
19:49:20,1.343,3.938,5.288734,35
19:49:21,1.296,3.938,5.103648,35
19:49:22,1.332,3.938,5.245416,35
19:49:23,1.262,3.938,4.963446,35
19:49:24,1.304,3.933,5.128632,35
19:49:25,1.311,3.933,5.156163,35
19:49:26,1.35,3.933,5.30955,35
19:49:27,1.341,3.933,5.274153,35
19:49:28,1.351,3.933,5.313483,35
19:49:29,1.357,3.933,5.337081,35
19:49:30,1.353,3.933,5.321349,35
19:49:31,1.354,3.933,5.325282,35
19:49:32,1.358,3.933,5.341014,35
19:49:33,1.254,3.933,4.931982,35
19:49:34,1.271,3.933,4.998843,35
19:49:35,1.271,3.933,4.998843,35
19:49:36,1.286,3.933,5.057838,35
19:49:37,1.287,3.933,5.061771,35
19:49:38,1.277,3.933,5.022441,35
19:49:39,1.269,3.933,4.990977,35
19:49:40,1.347,3.933,5.297751,35
19:49:41,1.354,3.933,5.325282,35
19:49:43,1.356,3.933,5.333148,35
19:49:44,1.357,3.933,5.337081,35
19:49:45,1.35,3.933,5.30955,35
19:49:46,1.339,3.933,5.266287,35
19:49:47,1.352,3.933,5.317416,35
19:49:48,1.351,3.933,5.313483,35
19:49:49,1.358,3.933,5.341014,35
19:49:50,1.363,3.933,5.360679,35
19:49:51,1.333,3.933,5.242689,35
19:49:52,1.364,3.933,5.364612,35
19:49:53,1.36,3.933,5.34888,35
19:49:54,1.352,3.933,5.317416,35
19:49:55,1.246,3.933,4.900518,35
19:49:56,1.267,3.933,4.983111,35
19:49:57,1.251,3.933,4.920183,35
19:49:58,1.276,3.933,5.018508,35
19:49:59,1.283,3.933,5.046039,35
19:50:00,1.349,3.933,5.305617,35
19:50:01,1.344,3.933,5.285952,35
19:50:02,1.347,3.933,5.297751,35
19:50:03,1.352,3.933,5.317416,35
19:50:04,1.287,3.933,5.061771,35
19:50:05,1.275,3.933,5.014575,35
19:50:06,1.329,3.933,5.226957,35
19:50:07,1.34,3.933,5.27022,35
19:50:08,1.346,3.933,5.293818,35
19:50:09,1.354,3.933,5.325282,35
19:50:10,1.353,3.933,5.321349,35
19:50:11,1.354,3.933,5.325282,35
19:50:12,1.291,3.933,5.077503,35
19:50:13,1.286,3.933,5.057838,35
19:50:14,1.284,3.933,5.049972,35
19:50:15,1.308,3.933,5.144364,35
19:50:16,1.355,3.933,5.329215,35
19:50:17,1.342,3.933,5.278086,35
19:50:18,1.351,3.933,5.313483,35
19:50:19,1.36,3.933,5.34888,35
19:50:20,1.35,3.933,5.30955,35
19:50:21,1.36,3.933,5.34888,35
19:50:22,1.322,3.933,5.199426,35
19:50:23,1.357,3.933,5.352008,35
19:50:24,1.355,3.944,5.34412,35
19:50:25,1.362,3.944,5.371728,35
19:50:26,1.335,3.944,5.26524,35
19:50:27,1.36,3.944,5.36384,35
19:50:28,1.357,3.944,5.352008,35
19:50:29,1.358,3.944,5.355952,35
19:50:30,1.173,3.944,4.626312,35
19:50:31,1.32,3.944,5.20608,35
19:50:32,1.353,3.944,5.336232,35
19:50:33,1.354,3.944,5.340176,35
19:50:34,1.349,3.944,5.320456,35
19:50:35,1.311,3.944,5.170584,35
19:50:36,1.354,3.944,5.340176,35
19:50:37,1.344,3.944,5.300736,35
19:50:38,1.318,3.944,5.198192,35
19:50:39,1.349,3.944,5.320456,35
19:50:40,1.35,3.944,5.3244,35
19:50:41,1.344,3.944,5.300736,35
19:50:42,1.35,3.944,5.3244,35
19:50:43,1.345,3.944,5.306025,35
19:50:44,1.35,3.945,5.32575,35
19:50:45,1.3,3.945,5.1753,35
19:57:01,0.539,3.981,2.145759,34.4
19:57:02,1.252,3.981,4.984212,34.4
19:57:03,0.783,3.981,3.117123,34.4
19:57:04,1,3.981,3.981,34.4
19:57:05,1.172,3.981,4.665732,34.4
19:57:06,1.166,3.981,4.641846,34.4
19:57:07,1.305,3.981,5.195205,34.4
19:57:08,1.252,3.981,4.984212,34.4
19:57:09,1.234,3.981,4.912554,34.4
19:57:10,1.265,3.981,5.035965,34.4
19:57:11,1.337,3.981,5.322597,34.4
19:57:12,1.34,3.981,5.33454,34.4
19:57:13,1.345,3.981,5.354445,34.4
19:57:14,1.195,3.981,4.757295,34.4
19:57:15,1.326,3.981,5.278806,34.4
19:57:16,1.34,3.981,5.33454,34.4
19:57:17,1.246,3.981,4.960326,34.4
19:57:18,1.334,3.981,5.310654,34.4
19:57:19,1.345,3.981,5.354445,34.4
19:57:20,1.349,3.981,5.370369,34.4
19:57:21,1.351,3.981,5.378331,34.4
19:57:22,1.349,3.981,5.370369,34.4
19:57:23,1.252,3.981,4.984212,34.4
19:57:24,1.29,3.981,5.1213,34.4
19:57:25,1.265,3.97,5.02205,34.3
19:57:26,1.318,3.97,5.23246,34.3
19:57:27,1.28,3.97,5.0816,34.3
19:57:28,1.258,3.97,4.99426,34.3
19:57:29,1.208,3.97,4.79576,34.3
19:57:30,1.172,3.97,4.65284,34.3
19:57:31,0.111,3.97,0.44067,34.3
19:57:32,0.936,3.97,3.71592,34.3
19:57:33,0.952,3.97,3.77944,34.3
19:57:34,1.197,3.97,4.75209,34.3
19:57:35,1.179,3.97,4.68063,34.3
19:57:36,1.143,3.97,4.53771,34.3
