batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
16,0.001,10,0.9887780548628429,0.06724843260138429,0.9847167037507947,0.9843156713873342,0.9844958425650927,34.83
16,0.001,20,0.974937343358396,0.25028785526925196,0.9574126688154716,0.9648227478735953,0.9609603405468952,18.64
16,0.001,30,0.9962546816479401,0.04709469406492311,0.9907407407407407,0.99375,0.9921184619058991,11.98
16,0.0001,10,0.9875311720698254,0.05649660288584793,0.9815908155312253,0.9836307398804849,0.9825980303053227,34.36
16,0.0001,20,0.9774436090225563,0.19512090228385942,0.9592074296519596,0.9669413919413921,0.9630000665546347,17.22
16,0.0001,30,0.9812734082397003,0.09014774231093653,0.9636790293040293,0.9737862547288777,0.9683493678489011,11.95
32,0.001,10,0.9900249376558603,0.0446648575467733,0.9879237240032694,0.9850006028941836,0.9864126042129229,20.89
32,0.001,20,0.974937343358396,0.16956302208503835,0.9574126688154716,0.9648227478735953,0.9609603405468952,10.43
32,0.001,30,0.9812734082397003,0.0931127818897785,0.9636790293040293,0.9737862547288777,0.9683493678489011,6.38
32,0.0001,10,0.9875311720698254,0.0614872067126543,0.9805593922651933,0.9836307398804849,0.9820769197976293,20.58
32,0.0001,20,0.9774436090225563,0.15269568917297183,0.9592074296519596,0.9669413919413921,0.9630000665546347,9.25
32,0.0001,30,0.9775280898876404,0.14428300837452493,0.9565972222222222,0.964170870113493,0.960276651593118,7.36
