trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.01,10,,16,1,,,,2,0.9323962516733602,0.15880791529186364,0.9366192502547809,0.9316968188219686,0.9318422100996452,909.87
1,8,0.01,5,,16,1,,,,2,0.8997995991983968,0.2109598206037486,0.9179679550086142,0.909567410168902,0.9092420392019883,876.92
2,16,0.01,10,,16,1,,,,2,0.9337349397590361,0.1522984408305579,0.9263520773280071,0.9218477456241411,0.9219174522724893,498.63
3,16,0.001,10,,16,1,,,,2,0.8908969210174029,0.22091583494827208,0.9238922433487733,0.9109029120720868,0.9102005993099739,500.54
4,16,0.001,20,,16,1,,,,2,0.9401881720430108,0.14423531261236722,0.9361597036427248,0.9252171933868608,0.9250073880707285,574.1
5,8,0.0001,20,,16,1,,,,2,0.8756720430107527,0.23729333436654698,0.9058024477041924,0.8820185304458155,0.8787088139083024,1000.29
6,16,0.01,15,,16,1,,,,2,0.9382964453386988,0.14875741571240167,0.9343392311849262,0.9282829825435023,0.9283460116140625,539.18
7,16,0.0001,10,,16,1,,,,2,0.8882195448460509,0.23710061740996677,0.9056421030447629,0.8872987457663456,0.8850946432829987,508.54
8,8,0.0001,10,,16,1,,,,2,0.8875502008032129,0.23684834015834913,0.913467261310167,0.8922991229333415,0.8899983683880517,933.31
9,8,0.001,15,,16,1,,,,2,0.8832997987927566,0.25080014950040724,0.9228675511981872,0.9106486107511317,0.9100914182669596,961.97
10,16,0.001,20,,16,1,,,,2,0.9381720430107527,0.1581134752322951,0.9299949193259665,0.9225110533758196,0.9224360497298879,577.3
11,16,0.01,15,,16,1,,,,2,0.9054325955734407,0.1975149809847201,0.927878415901777,0.9228577982429622,0.9229333717423424,539.52
12,16,0.001,15,,16,1,,,,2,0.9362843729040912,0.14798814427578838,0.9380778686361497,0.9276351145186444,0.9275072204346286,538.25
13,16,0.01,20,,16,1,,,,2,0.9327956989247311,0.1735247215744787,0.9337493462595304,0.9266741449353627,0.9266857263774821,583.43
14,16,0.001,5,,16,1,,,,2,0.9151636606546426,0.1949351530760324,0.905173381090582,0.8921722074550811,0.8909032465307888,475.01
15,16,0.01,15,,16,1,,,,2,0.9356136820925554,0.14511861386379682,0.9314949690440171,0.9221855654527512,0.9220093720792731,537.68
16,16,0.001,20,,16,1,,,,2,0.9428763440860215,0.1408373300328904,0.9375069524665213,0.9290728602698332,0.9290543656472254,576.86
17,16,0.001,20,,16,1,,,,2,0.8931451612903226,0.22099295835647206,0.9235973779745104,0.9135321528537806,0.9131339355395076,578.69
18,16,0.001,20,,16,1,,,,2,0.9314516129032258,0.14757435244937672,0.9352214052584078,0.9274634988274101,0.9274538618105512,579.52
19,16,0.001,20,,16,1,,,,2,0.8877688172043011,0.21830629442873367,0.9273141630334576,0.916712479273804,0.9163392936492064,577.89
20,16,0.001,20,,16,1,,,,2,0.9321236559139785,0.15288965536638194,0.9243865497917784,0.9173009085925335,0.9171745805735333,584.75
21,16,0.001,15,,16,1,,,,2,0.9168343393695506,0.1837974505089874,0.9207195426379211,0.9177420509168315,0.9179159588991098,540.0
22,16,0.01,20,,16,1,,,,2,0.9321236559139785,0.1552331479920316,0.9359454968823242,0.9287403638859701,0.9287901869520541,577.73
