timestamp,current,voltage,power,temp_C
2025-06-25 20:32:29.239,1.42,4.34,6.16,31.49
2025-06-25 20:32:29.240,1.46,4.37,6.38,31.57
2025-06-25 20:32:29.240,1.45,4.37,6.32,31.47
2025-06-25 20:32:29.240,1.41,4.36,6.14,31.49
2025-06-25 20:32:29.241,1.45,4.35,6.3,31.57
2025-06-25 20:32:29.241,1.41,4.35,6.11,31.55
2025-06-25 20:32:29.242,1.45,4.38,6.34,31.53
2025-06-25 20:32:29.242,1.46,4.38,6.39,31.61
2025-06-25 20:32:29.498,1.41,4.34,6.14,31.55
2025-06-25 20:32:30.000,1.41,4.34,6.14,31.57
2025-06-25 20:32:30.503,1.41,4.34,6.12,31.67
2025-06-25 20:32:31.004,1.44,4.35,6.25,31.61
2025-06-25 20:32:31.506,1.44,4.34,6.28,31.61
2025-06-25 20:32:32.008,1.45,4.36,6.33,31.61
2025-06-25 20:32:32.510,1.46,4.37,6.39,31.67
2025-06-25 20:32:33.012,1.45,4.36,6.33,31.67
2025-06-25 20:32:33.515,1.42,4.37,6.23,31.69
2025-06-25 20:32:34.016,1.44,4.37,6.31,31.71
2025-06-25 20:32:34.519,1.44,4.35,6.27,31.69
2025-06-25 20:32:35.020,1.41,4.36,6.15,31.77
2025-06-25 20:32:35.522,1.42,4.37,6.2,31.71
2025-06-25 20:32:36.024,1.45,4.37,6.33,31.71
2025-06-25 20:32:36.527,1.41,4.34,6.14,31.77
2025-06-25 20:32:37.029,1.46,4.36,6.36,31.75
2025-06-25 20:32:37.531,1.41,4.37,6.17,31.81
2025-06-25 20:32:38.033,1.45,4.34,6.29,31.81
2025-06-25 20:32:38.535,1.44,4.36,6.28,31.81
2025-06-25 20:32:39.037,1.46,4.37,6.36,31.77
2025-06-25 20:32:39.539,1.45,4.35,6.32,31.81
2025-06-25 20:32:40.041,1.41,4.37,6.16,31.83
2025-06-25 20:32:40.543,1.43,4.34,6.22,31.81
2025-06-25 20:32:41.045,1.43,4.36,6.23,31.81
2025-06-25 20:32:41.547,0.47,4.82,2.29,31.85
2025-06-25 20:32:42.049,1.24,4.42,5.46,31.85
2025-06-25 20:32:42.551,1.26,4.41,5.57,31.85
2025-06-25 20:32:43.053,1.26,4.41,5.57,31.85
2025-06-25 20:32:43.555,1.24,4.43,5.51,31.91
2025-06-25 20:32:44.057,1.24,4.44,5.5,31.95
2025-06-25 20:32:44.559,1.26,4.42,5.55,31.97
2025-06-25 20:32:45.061,1.23,4.43,5.47,32.03
