timestamp,current,voltage,power,temp_C
2025-06-25 18:31:20.332,1.45,4.37,6.33,32.95
2025-06-25 18:31:20.332,1.42,4.37,6.21,32.91
2025-06-25 18:31:20.333,1.42,4.32,6.12,32.95
2025-06-25 18:31:20.333,1.41,4.34,6.13,32.89
2025-06-25 18:31:20.334,1.45,4.35,6.29,32.95
2025-06-25 18:31:20.334,1.41,4.34,6.12,32.91
2025-06-25 18:31:20.335,1.41,4.35,6.13,32.95
2025-06-25 18:31:20.335,1.44,4.37,6.29,32.95
2025-06-25 18:31:20.335,1.43,4.36,6.25,32.95
2025-06-25 18:31:20.789,1.45,4.34,6.3,32.99
2025-06-25 18:31:21.291,1.45,4.35,6.31,33.03
2025-06-25 18:31:21.793,1.45,4.36,6.33,32.97
2025-06-25 18:31:22.296,1.45,4.36,6.35,33.03
2025-06-25 18:31:22.797,1.42,4.34,6.14,32.99
2025-06-25 18:31:23.299,1.43,4.35,6.23,32.99
2025-06-25 18:31:23.801,1.44,4.34,6.27,33.05
2025-06-25 18:31:24.303,1.43,4.37,6.26,33.07
2025-06-25 18:31:24.805,1.44,4.36,6.28,33.05
2025-06-25 18:31:25.307,1.45,4.35,6.29,33.11
2025-06-25 18:31:25.809,0.48,4.87,2.31,33.07
2025-06-25 18:31:26.311,0.47,4.8,2.27,33.05
2025-06-25 18:31:26.813,1.43,4.3,6.14,33.11
2025-06-25 18:31:27.315,1.42,4.32,6.12,33.17
2025-06-25 18:31:27.817,1.41,4.32,6.09,33.17
2025-06-25 18:31:28.320,1.42,4.33,6.13,33.17
2025-06-25 18:31:28.821,1.46,4.34,6.33,33.13
2025-06-25 18:31:29.324,1.42,4.32,6.12,33.25
2025-06-25 18:31:29.825,1.43,4.32,6.19,33.21
2025-06-25 18:31:30.327,1.46,4.33,6.31,33.19
2025-06-25 18:31:30.829,1.42,4.33,6.15,33.25
2025-06-25 18:31:31.332,1.44,4.33,6.24,33.19
2025-06-25 18:31:31.833,1.42,4.34,6.16,33.27
2025-06-25 18:31:32.335,1.44,4.34,6.27,33.25
2025-06-25 18:31:32.837,1.41,4.34,6.1,33.21
2025-06-25 18:31:33.340,1.41,4.34,6.14,33.35
2025-06-25 18:31:33.842,1.42,4.34,6.18,33.29
2025-06-25 18:31:34.344,1.44,4.34,6.24,33.33
2025-06-25 18:31:34.845,1.45,4.35,6.31,33.27
2025-06-25 18:31:35.347,1.45,4.35,6.3,33.29
2025-06-25 18:31:35.850,1.45,4.35,6.32,33.39
2025-06-25 18:31:36.352,1.42,4.33,6.16,33.35
2025-06-25 18:31:36.853,1.46,4.34,6.33,33.33
2025-06-25 18:31:37.356,1.43,4.34,6.21,33.43
2025-06-25 18:31:37.858,1.42,4.32,6.14,33.39
2025-06-25 18:31:38.360,1.42,4.32,6.15,33.43
2025-06-25 18:31:38.862,1.42,4.33,6.15,33.43
2025-06-25 18:31:39.363,1.43,4.33,6.19,33.47
2025-06-25 18:31:39.865,1.44,4.33,6.22,33.47
2025-06-25 18:31:40.368,1.42,4.32,6.12,33.47
2025-06-25 18:31:40.870,1.42,4.32,6.13,33.49
2025-06-25 18:31:41.372,1.42,4.32,6.13,33.57
2025-06-25 18:31:41.874,1.46,4.34,6.32,33.51
2025-06-25 18:31:42.376,1.43,4.34,6.21,33.55
2025-06-25 18:31:42.878,1.44,4.35,6.27,33.57
2025-06-25 18:31:43.380,1.45,4.35,6.29,33.61
2025-06-25 18:31:43.882,1.43,4.34,6.23,33.57
2025-06-25 18:31:44.384,1.44,4.35,6.25,33.63
2025-06-25 18:31:44.886,1.42,4.33,6.17,33.63
2025-06-25 18:31:45.388,1.43,4.34,6.22,33.65
2025-06-25 18:31:45.890,1.43,4.33,6.17,33.63
2025-06-25 18:31:46.392,1.43,4.34,6.18,33.63
2025-06-25 18:31:46.894,1.46,4.35,6.35,33.63
2025-06-25 18:31:47.396,1.46,4.36,6.34,33.63
2025-06-25 18:31:47.898,1.44,4.33,6.21,33.65
2025-06-25 18:31:48.400,1.42,4.34,6.15,33.63
2025-06-25 18:31:48.902,1.41,4.33,6.11,33.69
2025-06-25 18:31:49.404,1.43,4.34,6.19,33.77
2025-06-25 18:31:49.906,1.46,4.36,6.35,33.71
2025-06-25 18:31:50.408,1.46,4.36,6.37,33.73
2025-06-25 18:31:50.910,1.45,4.34,6.28,33.77
2025-06-25 18:31:51.412,1.42,4.33,6.14,33.79
2025-06-25 18:31:51.914,1.42,4.33,6.14,33.87
2025-06-25 18:31:52.416,1.45,4.35,6.32,33.85
2025-06-25 18:31:52.918,1.42,4.33,6.13,33.87
2025-06-25 18:31:53.420,1.45,4.36,6.33,33.87
2025-06-25 18:31:53.922,1.42,4.33,6.16,33.91
2025-06-25 18:31:54.424,1.45,4.34,6.3,33.91
2025-06-25 18:31:54.926,1.47,4.36,6.38,33.95
2025-06-25 18:31:55.428,1.45,4.32,6.26,33.91
2025-06-25 18:31:55.930,0.48,4.82,2.29,33.95
2025-06-25 18:31:56.432,1.3,4.4,5.73,33.93
2025-06-25 18:31:56.934,1.19,4.44,5.3,33.95
2025-06-25 18:31:57.436,1.19,4.44,5.3,33.95
2025-06-25 18:31:57.938,1.2,4.44,5.33,34.03
2025-06-25 18:31:58.440,1.19,4.46,5.3,34.07
2025-06-25 18:31:58.942,1.19,4.45,5.28,33.99
2025-06-25 18:31:59.444,1.2,4.43,5.33,34.07
2025-06-25 18:31:59.946,1.19,4.45,5.31,34.07
2025-06-25 18:32:00.448,1.2,4.44,5.31,34.03
2025-06-25 18:32:00.950,1.19,4.45,5.31,34.09
