time,current,voltage,temp_C,power
12:05:54,1.291,3.858,32,4.980678
12:05:55,1.306,3.858,32,5.038548
12:05:56,1.085,3.858,32,4.18593
12:05:57,1.208,3.858,32,4.660464
12:05:58,1.246,3.858,32,4.807068
12:05:59,1.24,3.858,32,4.78392
12:06:00,1.276,3.858,32,4.922808
12:06:01,1.265,3.858,32,4.88037
12:06:02,1.293,3.858,32,4.988394
12:06:03,1.327,3.858,32,5.119566
12:06:04,1.32,3.858,32,5.09256
12:06:05,1.245,3.858,32,4.80321
12:06:06,1.036,3.858,32,3.996888
12:06:07,1.209,3.858,32,4.664322
12:06:08,1.221,3.858,32,4.710618
12:06:09,1.258,3.858,32,4.853364
12:06:10,0.789,3.934,32.2,3.103926
12:06:11,1.274,3.934,32.2,5.011916
12:06:12,1.273,3.933,32.2,5.006709
12:06:13,1.278,3.933,32.2,5.026374
12:06:14,1.188,3.933,32.2,4.672404
12:06:15,1.229,3.933,32.2,4.833657
12:06:16,1.012,3.933,32.2,3.980196
12:06:17,1.254,3.933,32.2,4.931982
12:06:18,1.302,3.933,32.2,5.120766
12:06:19,1.31,3.933,32.2,5.15223
12:06:20,1.299,3.933,32.2,5.108967
12:06:21,1.306,3.933,32.2,5.136498
12:06:22,1.312,3.933,32.2,5.160096
12:06:23,1.303,3.933,32.2,5.124699
12:06:24,1.311,3.933,32.2,5.156163
12:06:25,1.295,3.933,32.2,5.093235
12:06:26,1.292,3.933,32.2,5.081436
12:06:27,1.3,3.933,32.2,5.1129
12:06:28,1.301,3.933,32.2,5.116833
12:06:29,1.292,3.933,32.2,5.081436
12:06:30,1.313,3.933,32.2,5.164029
12:06:31,1.293,3.933,32.2,5.085369
12:06:32,1.162,3.933,32.2,4.570146
12:06:33,0.997,3.933,32.2,3.921201
12:06:35,1.07,3.933,32.2,4.20831
12:06:36,0.925,3.933,32.2,3.638025
12:06:37,1.188,3.933,32.2,4.672404
12:06:38,0.996,3.933,32.2,3.917268
12:06:39,1.055,3.933,32.2,4.149315
12:06:40,0.558,3.926,32.2,2.190708
12:06:41,1.259,3.931,32.4,4.949129
12:06:42,1.246,3.931,32.4,4.898026
12:06:43,1.264,3.939,32.4,4.978896
12:06:44,1.277,3.939,32.4,5.030103
12:06:45,1.254,3.939,32.4,4.939506
12:06:46,1.216,3.941,32.4,4.792256
12:06:47,1.276,3.941,32.4,5.028716
12:06:48,1.017,3.941,32.4,4.007997
12:06:49,1.303,3.941,32.4,5.135123
12:06:50,1.302,3.941,32.4,5.131182
12:06:51,1.294,3.941,32.4,5.099654
12:06:52,1.309,3.941,32.4,5.158769
12:06:53,1.251,3.941,32.4,4.930191
12:06:54,1.308,3.941,32.4,5.154828
12:06:55,1.305,3.941,32.4,5.143005
12:06:56,1.185,3.941,32.4,4.670085
12:06:57,1.316,3.941,32.4,5.186356
12:06:58,1.304,3.941,32.4,5.139064
12:06:59,1.303,3.941,32.4,5.135123
12:07:00,1.307,3.941,32.4,5.150887
12:07:01,1.294,3.941,32.4,5.099654
12:07:02,1.318,3.941,32.4,5.194238
12:07:03,1.316,3.941,32.4,5.186356
12:07:04,1.31,3.941,32.4,5.16271
12:07:05,1.194,3.941,32.4,4.705554
12:07:06,0.96,3.941,32.4,3.78336
12:07:07,1.21,3.941,32.4,4.76861
12:07:08,1.222,3.941,32.4,4.815902
12:07:09,1.278,3.941,32.4,5.036598
12:07:10,0.576,3.941,32.4,2.270016
12:07:11,1.277,3.938,32.4,5.028826
12:07:12,1.274,3.942,32.5,5.022108
12:07:13,1.273,3.942,32.5,5.018166
12:07:14,1.002,3.942,32.5,3.949884
12:07:15,0.979,3.942,32.5,3.859218
12:07:16,1.12,3.942,32.5,4.41504
12:07:17,1.116,3.942,32.5,4.399272
12:07:18,0.881,3.942,32.5,3.472902
12:07:19,1.015,3.942,32.5,4.00113
12:07:20,1.174,3.942,32.5,4.627908
12:07:21,1.247,3.942,32.5,4.915674
12:07:22,1.246,3.942,32.5,4.911732
12:07:23,1.245,3.942,32.5,4.90779
12:07:24,1.255,3.942,32.5,4.94721
12:07:25,1.249,3.942,32.5,4.923558
12:07:26,1.252,3.942,32.5,4.935384
12:07:27,1.25,3.942,32.5,4.9275
12:07:28,1.163,3.942,32.5,4.584546
