time,current,voltage,temp_C,power
20:53:31,1.333,3.751,32.2,5.000083
20:53:32,0.128,3.751,32.2,0.480128
20:53:33,1.234,3.76,32.6,4.63984
20:53:34,1.295,3.76,32.6,4.8692
20:53:35,1.297,3.835,32.6,4.973995
20:53:36,1.347,3.835,32.6,5.165745
20:53:37,1.337,3.835,32.6,5.127395
20:53:38,1.21,3.835,32.6,4.64035
20:53:39,1.204,3.835,32.6,4.61734
20:53:40,1.287,3.835,32.6,4.935645
20:53:41,1.34,3.835,32.6,5.1389
20:53:42,1.343,3.835,32.6,5.150405
20:53:43,1.094,3.835,32.6,4.19549
20:53:44,1.355,3.835,32.6,5.196425
20:53:45,1.294,3.835,32.6,4.96249
20:53:46,1.355,3.835,32.6,5.196425
20:53:47,1.322,3.835,32.6,5.06987
20:53:48,1.347,3.835,32.6,5.165745
20:53:49,1.338,3.835,32.6,5.13123
20:53:50,1.292,3.835,32.6,4.95482
20:53:51,1.318,3.835,32.6,5.05453
20:53:52,1.32,3.835,32.6,5.0622
20:53:53,1.326,3.835,32.6,5.08521
20:53:54,1.353,3.835,32.6,5.188755
20:53:55,1.323,3.835,32.6,5.073705
20:53:56,1.347,3.835,32.6,5.165745
20:53:57,1.324,3.835,32.6,5.07754
20:53:58,1.32,3.835,32.6,5.0622
20:53:59,1.344,3.835,32.6,5.15424
20:54:00,1.334,3.835,32.6,5.11589
20:54:01,1.345,3.835,32.6,5.158075
20:54:02,0.307,3.842,32.6,1.179494
20:54:03,1.326,3.779,32.6,5.010954
20:54:04,1.32,3.843,32.6,5.07276
20:54:05,1.338,3.843,32.6,5.141934
20:54:06,1.325,3.843,32.6,5.091975
20:54:07,1.338,3.844,32.6,5.143272
20:54:08,0.348,3.844,32.6,1.337712
20:54:09,1.355,3.844,32.6,5.20862
20:54:10,1.318,3.844,32.6,5.066392
20:54:11,1.35,3.844,32.6,5.1894
20:54:12,1.345,3.843,32.6,5.168835
20:54:13,1.295,3.843,32.6,4.976685
20:54:14,1.273,3.843,32.6,4.892139
20:54:15,1.352,3.843,32.6,5.195736
20:54:16,1.336,3.843,32.6,5.134248
20:54:17,1.359,3.843,32.6,5.222637
20:54:18,1.329,3.843,32.6,5.107347
20:54:19,1.164,3.843,32.6,4.473252
20:54:20,1.333,3.843,32.6,5.122719
20:54:21,1.362,3.843,32.6,5.234166
20:54:22,1.337,3.843,32.6,5.138091
20:54:23,1.361,3.843,32.6,5.230323
20:54:24,1.338,3.843,32.6,5.141934
20:54:25,1.359,3.843,32.6,5.222637
20:54:26,1.351,3.843,32.6,5.191893
20:54:27,1.361,3.843,32.6,5.230323
20:54:28,1.34,3.843,32.6,5.14962
20:54:29,1.36,3.843,32.6,5.22648
20:54:30,1.345,3.843,32.6,5.168835
20:54:31,1.359,3.843,32.6,5.222637
20:54:32,0.292,3.78,32.7,1.10376
20:54:33,1.063,3.78,32.7,4.01814
20:54:34,1.077,3.827,32.7,4.121679
20:54:35,1.086,3.827,32.7,4.156122
20:54:36,1.34,3.827,32.7,5.12818
20:54:37,1.347,3.827,32.7,5.154969
20:54:38,1.306,3.827,32.7,4.998062
20:54:39,1.172,3.827,32.7,4.485244
20:54:40,1.312,3.827,32.7,5.021024
20:54:42,1.33,3.827,32.7,5.08991
20:54:43,1.341,3.827,32.7,5.132007
20:54:44,1.218,3.827,32.7,4.661286
20:54:45,1.34,3.827,32.7,5.12818
20:54:46,1.345,3.827,32.7,5.147315
20:54:47,1.335,3.827,32.7,5.109045
20:54:48,1.339,3.827,32.7,5.124353
20:54:49,1.335,3.827,32.7,5.109045
20:54:50,1.329,3.827,32.7,5.086083
20:54:51,1.334,3.827,32.7,5.105218
20:54:52,1.344,3.827,32.7,5.143488
20:54:53,1.28,3.827,32.7,4.89856
20:54:54,1.332,3.827,32.7,5.097564
20:54:55,1.319,3.827,32.7,5.047813
20:54:56,1.329,3.827,32.7,5.086083
20:54:57,1.328,3.827,32.7,5.082256
20:54:58,1.321,3.827,32.7,5.055467
20:54:59,1.311,3.827,32.7,5.017197
20:55:00,1.35,3.827,32.7,5.16645
20:55:01,1.321,3.827,32.7,5.055467
20:55:02,1.344,3.849,32.7,5.173056
20:55:03,1.304,3.849,32.7,5.019096
20:55:04,1.343,3.849,32.7,5.169207
20:55:05,1.327,3.849,32.7,5.107623
20:55:06,1.35,3.849,32.7,5.19615
20:55:07,1.307,3.849,32.7,5.030643
20:55:08,1.342,3.849,32.7,5.165358
20:55:09,1.234,3.849,32.7,4.749666
20:55:10,1.355,3.849,32.7,5.215395
20:55:11,1.308,3.849,32.7,5.034492
20:55:12,1.36,3.849,32.7,5.23464
20:55:13,1.335,3.849,32.7,5.138415
20:55:14,1.348,3.849,32.7,5.188452
20:55:15,1.343,3.849,32.7,5.169207
20:55:16,1.345,3.849,32.7,5.176905
20:55:17,1.356,3.849,32.7,5.219244
20:55:18,1.349,3.849,32.7,5.192301
20:55:19,1.353,3.849,32.7,5.207697
20:55:20,1.337,3.849,32.7,5.146113
20:55:21,1.348,3.849,32.7,5.188452
20:55:22,1.355,3.849,32.7,5.215395
20:55:23,1.355,3.849,32.7,5.215395
20:55:24,1.361,3.849,32.7,5.238489
20:55:25,1.356,3.849,32.7,5.219244
20:55:26,1.332,3.849,32.7,5.126868
20:55:27,1.334,3.849,32.7,5.134566
20:55:28,1.336,3.849,32.7,5.142264
20:55:29,1.33,3.849,32.7,5.11917
20:55:30,1.342,3.849,32.7,5.165358
20:55:31,1.321,3.849,32.7,5.084529
20:55:32,1.359,3.849,32.7,5.230791
20:55:33,1.326,3.849,32.7,5.103774
20:55:34,1.353,3.849,32.7,5.207697
20:55:35,1.351,3.849,32.7,5.199999
20:55:36,1.349,3.849,32.7,5.192301
20:55:37,1.327,3.849,32.7,5.107623
20:55:38,1.335,3.849,32.7,5.138415
20:55:39,1.333,3.849,32.7,5.130717
20:55:40,1.291,3.849,32.7,4.969059
20:55:41,1.302,3.849,32.7,5.011398
20:55:42,1.313,3.849,32.7,5.053737
20:55:43,1.34,3.849,32.7,5.15766
20:55:44,1.351,3.849,32.7,5.199999
