time,current,voltage,temp_C,power
11:26:20,1.297,3.758,35,4.874126
11:26:21,0.994,3.758,35,3.735452
11:26:22,1.208,3.758,35,4.539664
11:26:23,1.308,3.758,35,4.915464
11:26:24,1.283,3.758,35,4.821514
11:26:25,1.352,3.758,35,5.080816
11:26:26,1.358,3.758,35,5.103364
11:26:27,1.35,3.758,35,5.0733
11:26:28,1.335,3.758,35,5.01693
11:26:29,1.354,3.758,35,5.088332
11:26:30,1.276,3.758,35,4.795208
11:26:31,1.353,3.758,35,5.084574
11:26:32,1.36,3.758,35,5.11088
11:26:33,1.355,3.758,35,5.09209
11:26:34,1.358,3.758,35,5.103364
11:26:35,0.978,3.779,35.1,3.695862
11:26:36,1.22,3.779,35.1,4.61038
11:26:37,1.352,3.832,35.1,5.180864
11:26:38,1.351,3.832,35.1,5.177032
11:26:39,1.343,3.832,35.1,5.146376
11:26:40,1.354,3.832,35.1,5.188528
11:26:41,1.357,3.832,35.1,5.200024
11:26:42,1.362,3.832,35.1,5.219184
11:26:43,1.33,3.832,35.1,5.09656
11:26:44,1.352,3.832,35.1,5.180864
11:26:45,1.365,3.832,35.1,5.23068
11:26:46,1.356,3.832,35.1,5.196192
11:26:47,1.317,3.832,35.1,5.046744
11:26:48,1.354,3.832,35.1,5.188528
11:26:49,1.334,3.832,35.1,5.111888
11:26:50,1.313,3.832,35.1,5.031416
11:26:51,1.345,3.832,35.1,5.15404
11:26:52,1.355,3.832,35.1,5.19236
11:26:53,1.359,3.832,35.1,5.207688
11:26:54,1.358,3.832,35.1,5.203856
11:26:55,1.348,3.832,35.1,5.165536
11:26:56,1.33,3.832,35.1,5.09656
11:26:57,1.33,3.832,35.1,5.09656
11:26:58,1.363,3.832,35.1,5.223016
11:26:59,1.351,3.841,35.1,5.189191
11:27:00,1.337,3.841,35.1,5.135417
11:27:01,1.321,3.841,35.1,5.073961
11:27:02,1.354,3.841,35.1,5.200714
11:27:03,1.326,3.841,35.1,5.093166
11:27:04,1.354,3.843,35.1,5.203422
11:27:05,1.105,3.843,35,4.246515
11:27:06,1.224,3.843,35,4.703832
11:27:07,1.352,3.838,35,5.188976
11:27:08,1.319,3.838,35,5.062322
11:27:09,1.361,3.838,35,5.223518
11:27:10,1.351,3.838,35,5.185138
11:27:11,1.353,3.838,35,5.192814
11:27:12,1.36,3.838,35,5.21968
11:27:13,1.352,3.838,35,5.188976
11:27:14,1.359,3.838,35,5.215842
11:27:15,1.357,3.838,35,5.208166
11:27:16,1.36,3.838,35,5.21968
11:27:17,1.28,3.838,35,4.91264
11:27:18,1.327,3.838,35,5.093026
11:27:19,1.352,3.838,35,5.188976
11:27:20,1.356,3.838,35,5.204328
11:27:21,1.356,3.838,35,5.204328
11:27:22,1.333,3.838,35,5.116054
11:27:23,1.364,3.838,35,5.235032
11:27:24,1.354,3.838,35,5.196652
11:27:25,1.354,3.838,35,5.196652
11:27:26,1.315,3.838,35,5.04697
11:27:27,1.307,3.838,35,5.016266
11:27:28,1.338,3.838,35,5.135244
11:27:29,1.362,3.838,35,5.227356
11:27:30,1.358,3.838,35,5.212004
11:27:31,1.345,3.838,35,5.16211
11:27:32,1.358,3.838,35,5.212004
11:27:33,1.341,3.838,35,5.146758
11:27:34,1.362,3.838,35,5.227356
11:27:35,1.196,3.846,35,4.599816
11:27:36,1.332,3.846,35,5.122872
11:27:37,1.354,3.845,35,5.20613
11:27:38,1.292,3.845,35,4.96774
11:27:39,1.353,3.845,35,5.202285
11:27:40,1.355,3.845,35,5.209975
11:27:41,1.332,3.845,35,5.12154
11:27:42,1.359,3.845,35,5.225355
11:27:43,1.359,3.845,35,5.225355
11:27:44,1.365,3.845,35,5.248425
11:27:45,1.356,3.845,35,5.21382
11:27:46,1.353,3.845,35,5.202285
11:27:47,1.323,3.845,35,5.086935
11:27:48,1.366,3.845,35,5.25227
11:27:49,1.352,3.845,35,5.19844
11:27:50,1.361,3.845,35,5.233045
11:27:51,1.36,3.845,35,5.2292
11:27:52,1.365,3.845,35,5.248425
11:27:53,1.356,3.845,35,5.21382
11:27:54,1.361,3.845,35,5.233045
11:27:55,1.357,3.845,35,5.217665
11:27:56,1.355,3.845,35,5.209975
11:27:57,1.298,3.845,35,4.99081
11:27:58,1.34,3.845,35,5.1523
11:27:59,1.354,3.845,35,5.20613
11:28:00,1.354,3.845,35,5.20613
11:28:01,1.343,3.845,35,5.163835
11:28:02,1.351,3.845,35,5.194595
11:28:03,1.356,3.845,35,5.21382
11:28:04,1.348,3.849,35,5.188452
11:28:05,1.334,3.85,35,5.1359
11:28:06,0.327,3.85,35,1.25895
11:28:07,1.352,3.85,35,5.2052
11:28:08,1.356,3.85,35,5.2206
11:28:09,1.364,3.85,35,5.2514
11:28:10,1.356,3.85,35,5.2206
11:28:11,1.356,3.85,35,5.2206
11:28:12,1.359,3.85,35,5.23215
11:28:13,1.364,3.85,35,5.2514
11:28:14,1.359,3.85,35,5.23215
11:28:15,1.359,3.85,35,5.23215
11:28:16,1.363,3.85,35,5.24755
11:28:17,1.324,3.85,35,5.0974
11:28:18,1.343,3.85,35,5.17055
11:28:19,1.362,3.85,35,5.2437
11:28:20,1.355,3.851,34.9,5.218105
11:28:21,1.349,3.851,34.9,5.194999
11:28:22,1.354,3.851,34.9,5.214254
11:28:23,1.362,3.851,34.9,5.245062
11:28:24,1.36,3.851,34.9,5.23736
11:28:25,1.36,3.851,34.9,5.23736
11:28:26,1.353,3.851,34.9,5.210403
11:28:27,1.35,3.851,34.9,5.19885
11:28:28,1.346,3.851,34.9,5.183446
11:28:29,1.361,3.851,34.9,5.241211
11:28:30,1.346,3.851,34.9,5.183446
11:28:31,1.361,3.851,34.9,5.241211
11:28:32,1.357,3.851,34.9,5.225807
11:28:33,1.355,3.851,34.9,5.218105
11:28:34,1.363,3.851,34.9,5.248913
11:28:35,1.34,3.851,34.9,5.16034
11:28:36,1.361,3.851,34.9,5.241211
11:28:37,1.35,3.851,34.9,5.19885
11:28:38,1.364,3.851,34.9,5.252764
11:28:39,1.345,3.851,34.9,5.179595
11:28:40,1.288,3.851,34.9,4.960088
11:28:41,1.326,3.851,34.9,5.106426
11:28:42,1.324,3.851,34.9,5.098724
11:28:43,1.348,3.851,34.9,5.191148
11:28:44,1.35,3.851,34.9,5.19885
11:28:45,1.345,3.851,34.9,5.179595
11:28:46,1.315,3.851,34.9,5.064065
11:28:47,1.323,3.851,34.9,5.094873
11:28:48,1.358,3.851,34.9,5.229658
11:28:49,1.351,3.851,34.9,5.202701
11:28:50,1.357,3.851,34.9,5.225807
11:28:51,1.352,3.851,34.9,5.206552
11:28:52,1.362,3.851,34.9,5.245062
11:28:53,1.339,3.851,34.9,5.156489
11:28:54,1.357,3.851,34.9,5.225807
11:28:55,1.345,3.851,34.9,5.179595
11:28:56,1.345,3.851,34.9,5.179595
11:28:57,1.353,3.851,34.9,5.210403
11:28:58,1.346,3.851,34.9,5.183446
11:28:59,1.333,3.851,34.9,5.133383
11:29:00,1.333,3.855,34.9,5.138715
11:29:01,1.307,3.855,34.9,5.038485
11:29:02,1.35,3.855,34.9,5.20425
11:29:03,1.349,3.855,34.9,5.200395
11:29:04,1.349,3.854,34.9,5.199046
11:29:05,1.325,3.854,34.9,5.10655
