time,voltage,current,power
18:37:47,4.62,1.16,5.3591995
18:37:48,4.61,1.16,5.3476
18:37:49,4.61,1.18,5.4398
18:37:50,4.6,1.16,5.336
18:37:51,4.57,1.15,5.2555003
18:37:52,4.59,1.14,5.2326
18:37:53,4.63,1.15,5.3245
18:37:54,4.58,1.11,5.0838
18:37:55,4.62,1.15,5.3129997
18:37:56,4.62,1.16,5.3591995
18:37:57,4.61,1.16,5.3476
18:37:58,4.58,1.16,5.3128
18:37:59,4.57,1.16,5.3012
18:38:00,4.59,1.2,5.5080004
18:38:01,4.59,1.14,5.2326
18:38:02,4.62,1.25,5.7749996
18:38:03,4.59,1.17,5.3703
18:38:04,4.58,1.21,5.5418
18:38:05,4.57,1.14,5.2098002
18:38:06,4.59,1.16,5.3244
18:38:07,4.61,1.22,5.6242003
18:38:08,4.58,1.22,5.5876
18:38:09,4.6,1.16,5.336
18:38:10,4.59,1.21,5.5539002
18:38:11,4.62,1.14,5.2668
18:38:12,4.62,1.2,5.544
18:38:13,4.57,1.2,5.484
18:38:14,4.6,1.17,5.3819995
18:38:15,4.61,1.2,5.5320005
18:38:16,4.58,1.24,5.6792
18:38:17,4.61,1.21,5.5781
18:38:18,4.64,1.25,5.7999997
18:38:19,4.61,1.21,5.5781
18:38:20,4.57,1.17,5.3469
18:38:21,4.57,1.22,5.5754004
18:38:22,4.57,1.21,5.5297003
18:38:23,4.61,1.16,5.3476
18:38:24,4.61,1.14,5.2554
18:38:25,4.61,1.17,5.3937
18:38:26,4.59,1.18,5.4162
18:38:27,4.62,1.18,5.4515996
18:38:28,4.58,1.16,5.3128
18:38:29,4.57,1.2,5.484
18:38:30,4.61,1.15,5.3015
18:38:31,4.6,1.12,5.152
18:38:32,4.61,1.18,5.4398
18:38:33,4.57,1.2,5.484
18:38:34,4.63,1.22,5.6486
18:38:35,4.57,1.16,5.3012
18:38:36,4.65,1.2,5.5800004
18:38:37,4.59,1.21,5.5539002
18:38:38,4.64,1.21,5.6144
18:38:39,4.62,1.22,5.6364
18:38:40,4.62,1.14,5.2668
18:38:41,4.59,1.17,5.3703
18:38:42,4.61,1.17,5.3937
18:38:43,4.62,1.18,5.4515996
18:38:44,4.57,1.18,5.3926
18:38:45,4.58,1.17,5.3585997
18:38:46,4.63,1.17,5.4171
18:38:47,4.66,1.16,5.4055996
18:38:48,4.59,1.18,5.4162
18:38:49,4.62,1.22,5.6364
18:38:50,4.63,1.2,5.556
18:38:51,4.58,1.17,5.3585997
18:38:52,4.58,1.21,5.5418
18:38:53,4.6,1.17,5.3819995
18:38:54,4.61,1.2,5.5320005
18:38:55,4.58,1.18,5.4044
18:38:56,4.57,1.2,5.484
18:38:57,4.58,1.18,5.4044
18:38:58,4.62,1.24,5.7288
18:38:59,4.59,1.22,5.5998
18:39:00,4.6,1.17,5.3819995
18:39:01,4.59,1.19,5.4621005
18:39:02,4.6,1.15,5.29
18:39:03,4.61,1.14,5.2554
18:39:04,4.59,1.25,5.7375
18:39:05,4.6,1.22,5.612
18:39:06,4.66,1.16,5.4055996
18:39:07,4.6,1.19,5.474
18:39:08,4.62,1.21,5.5902
18:39:09,4.61,1.17,5.3937
18:39:10,4.61,1.16,5.3476
18:39:11,4.59,1.18,5.4162
18:39:12,4.63,1.19,5.5097003
18:39:13,4.59,1.15,5.2785
18:39:14,4.61,1.16,5.3476
18:39:15,4.63,1.19,5.5097003
18:39:16,4.62,1.19,5.4978004
18:39:17,4.62,1.17,5.4054
18:39:18,4.62,1.2,5.544
18:39:19,4.62,1.17,5.4054
18:39:20,4.6,1.2,5.52
18:39:21,4.61,1.21,5.5781
18:39:22,4.58,1.16,5.3128
18:39:23,4.57,1.17,5.3469
18:39:24,4.61,1.14,5.2554
18:39:25,4.6,1.2,5.52
18:39:26,4.59,1.19,5.4621005
18:39:27,4.6,1.23,5.658
18:39:28,4.59,1.2,5.5080004
18:39:29,4.61,1.23,5.6703005
18:39:30,4.61,1.24,5.7164
18:39:31,4.62,1.18,5.4515996
18:39:32,4.65,1.2,5.5800004
18:39:33,4.62,1.18,5.4515996
18:39:34,4.57,1.18,5.3926
18:39:35,4.62,1.2,5.544
18:39:36,4.6,1.19,5.474
18:39:37,4.63,1.18,5.4634
18:39:38,4.6,1.19,5.474
18:39:39,4.61,1.2,5.5320005
18:39:40,4.59,1.17,5.3703
18:39:41,4.62,1.2,5.544
18:39:42,4.62,1.21,5.5902
18:39:43,4.61,1.18,5.4398
18:39:44,4.58,1.21,5.5418
18:39:45,4.62,1.18,5.4515996
18:39:46,4.63,1.24,5.7412
18:39:47,4.57,1.19,5.4383006
18:39:48,4.62,1.2,5.544
18:39:49,4.6,1.18,5.4279995
18:39:50,4.61,1.21,5.5781
18:39:51,4.63,1.2,5.556
18:39:52,4.6,1.14,5.244
18:39:53,4.59,1.22,5.5998
18:39:54,4.6,1.2,5.52
18:39:55,4.63,1.16,5.3708
18:39:56,4.62,1.18,5.4515996
18:39:57,4.63,1.19,5.5097003
18:39:58,4.62,1.19,5.4978004
18:39:59,4.6,1.18,5.4279995
18:40:00,4.61,1.23,5.6703005
18:40:01,4.58,1.23,5.6334
18:40:02,4.65,1.19,5.5335
18:40:03,4.57,1.2,5.484
18:40:04,4.62,1.21,5.5902
18:40:05,4.63,1.23,5.6949
18:40:06,4.6,1.24,5.704
18:40:07,4.57,1.21,5.5297003
18:40:08,4.59,1.21,5.5539002
18:40:09,4.61,1.22,5.6242003
18:40:10,4.57,1.15,5.2555003
18:40:11,4.62,1.23,5.6826
18:40:12,4.62,1.21,5.5902
18:40:13,4.59,1.16,5.3244
18:40:14,4.6,1.18,5.4279995
18:40:15,4.59,1.16,5.3244
18:40:16,4.61,1.2,5.5320005
18:40:17,4.66,1.16,5.4055996
18:40:18,4.62,1.18,5.4515996
18:40:19,4.62,1.2,5.544
18:40:20,4.57,1.24,5.6668
18:40:21,4.6,1.2,5.52
18:40:22,4.63,1.24,5.7412
18:40:23,4.66,1.24,5.7784
18:40:24,4.62,1.17,5.4054
18:40:25,4.65,1.18,5.487
18:40:26,4.6,1.15,5.29
18:40:27,4.62,1.21,5.5902
18:40:28,4.6,1.19,5.474
18:40:29,4.62,1.17,5.4054
18:40:30,4.63,1.19,5.5097003
18:40:31,4.59,1.22,5.5998
18:40:32,4.62,1.17,5.4054
18:40:33,4.65,1.15,5.3475
