time,voltage,current,power
15:48:29,4.56,0.94,4.2864
15:48:30,4.6,0.97,4.462
15:48:31,4.6,0.91,4.186
15:48:32,4.57,0.95,4.3415003
15:48:33,4.59,0.99,4.5441003
15:48:34,4.58,0.95,4.351
15:48:35,4.62,0.93,4.2966
15:48:36,4.62,0.98,4.5276
15:48:37,4.6,0.97,4.462
15:48:38,4.56,1,4.56
15:48:39,4.57,0.92,4.2044
15:48:40,4.62,0.93,4.2966
15:48:41,4.62,0.98,4.5276
15:48:42,4.61,0.96,4.4256
15:48:43,4.62,0.93,4.2966
15:48:44,4.58,0.99,4.5342
15:48:45,4.62,0.92,4.2504
15:48:46,4.58,0.85,3.8930001
15:48:47,4.64,0.91,4.2224
15:48:48,4.58,0.97,4.4426003
15:48:49,4.6,0.93,4.278
15:48:50,4.56,0.98,4.4688
15:48:51,4.58,0.91,4.1678
15:48:52,4.62,0.97,4.4814
15:48:53,4.62,0.93,4.2966
15:48:54,4.61,1,4.61
15:48:55,4.57,0.91,4.1587005
15:48:56,4.57,0.92,4.2044
15:48:57,4.59,0.93,4.2687
15:48:58,4.58,0.93,4.2594
15:48:59,4.58,0.95,4.351
15:49:00,4.61,0.97,4.4717
15:49:01,4.61,0.93,4.2873
15:49:02,4.58,0.93,4.2594
15:49:03,4.63,0.96,4.4448
15:49:04,4.61,0.93,4.2873
15:49:05,4.59,0.93,4.2687
15:49:06,4.62,0.96,4.4351997
15:49:07,4.61,0.97,4.4717
15:49:08,4.62,0.94,4.3427997
15:49:09,4.61,0.93,4.2873
15:49:10,4.6,0.96,4.416
15:49:11,4.59,0.93,4.2687
15:49:12,4.57,0.95,4.3415003
15:49:13,4.59,0.93,4.2687
15:49:14,4.62,0.94,4.3427997
15:49:15,4.57,0.93,4.2501
15:49:16,4.59,0.92,4.2228003
15:49:17,4.61,0.93,4.2873
15:49:18,4.62,0.93,4.2966
15:49:19,4.62,0.95,4.389
15:49:20,4.6,0.93,4.278
15:49:21,4.61,0.91,4.1951003
15:49:22,4.58,0.97,4.4426003
15:49:23,4.56,0.92,4.1952
15:49:24,4.58,0.96,4.3968
15:49:25,4.57,0.95,4.3415003
15:49:26,4.6,0.94,4.324
15:49:27,4.6,0.93,4.278
15:49:28,4.62,0.9,4.158
15:49:29,4.61,0.92,4.2412
15:49:30,4.57,0.96,4.3872
15:49:31,4.6,0.92,4.232
15:49:32,4.58,0.93,4.2594
15:49:33,4.6,0.93,4.278
15:49:34,4.6,0.95,4.37
15:49:35,4.57,1,4.57
15:49:36,4.61,0.91,4.1951003
15:49:37,4.57,0.93,4.2501
15:49:38,4.61,0.96,4.4256
15:49:39,4.6,0.97,4.462
15:49:40,4.59,0.99,4.5441003
15:49:41,4.6,0.93,4.278
15:49:42,4.57,0.94,4.2958
15:49:43,4.55,0.91,4.1405
15:49:44,4.63,0.94,4.3522
15:49:45,4.57,0.96,4.3872
15:49:46,4.59,0.97,4.4523
15:49:47,4.59,0.92,4.2228003
15:49:48,4.61,0.97,4.4717
15:49:49,4.62,0.93,4.2966
15:49:50,4.61,0.91,4.1951003
15:49:51,4.62,0.94,4.3427997
15:49:52,4.58,0.98,4.4884
15:49:53,4.57,0.99,4.5243
15:49:54,4.61,0.93,4.2873
15:49:55,4.6,0.92,4.232
15:49:56,4.59,0.93,4.2687
15:49:57,4.59,0.94,4.3146
