batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
4,0.01,4,0.9876421156697973,0.10026339182357333,0.9855686171544888,0.9841596029018709,0.9848590532107036,2112.35
4,0.01,8,0.9950445986124876,0.029560348932220728,0.9865562001101916,0.9870244433726066,0.9867889684487202,1062.41
4,0.01,10,0.9913473423980222,0.0289117472800063,0.986053093666557,0.9843839326822117,0.9851822418269893,887.62
4,0.01,20,0.9800995024875622,0.06834170485696352,0.9782705618533163,0.9872052635868217,0.9826484342474682,433.79
4,0.01,30,0.9925650557620818,0.025544617831327422,0.9790341426919311,0.9827425510957892,0.980798982767765,284.85
4,0.01,40,0.9949494949494949,0.02832657135575961,0.9920507809753679,0.9912646876932591,0.991648385978283,194.63
4,0.001,4,0.9940682155215027,0.03655745756886948,0.9891775360808965,0.9889342740115936,0.9890537893655441,2161.18
4,0.001,8,0.9950445986124876,0.011946234750879066,0.9894173262689834,0.9878309301250124,0.9886088981415576,1076.8
4,0.001,10,0.9913473423980222,0.045955906317277785,0.98888256414061,0.9895035362407888,0.9891921683090827,846.43
4,0.001,20,0.9975124378109452,0.012424030107860232,0.9901995724165917,0.9913178699590094,0.9907556543959039,424.59
4,0.001,30,0.9925650557620818,0.01710846303061937,0.9832734463570965,0.9847460538654209,0.9840021037040644,286.81
4,0.001,40,0.98989898989899,0.020055824773065167,0.9940213198681535,0.9943568336425479,0.9941706614820641,209.97
4,0.0001,4,0.9846762234305487,0.04283704363831155,0.9828179130043165,0.9838785535770073,0.9833374447667661,1851.27
4,0.0001,8,0.9910802775024777,0.02687089024659572,0.9819674425765912,0.9852891301605113,0.9835805711544998,900.78
4,0.0001,10,0.992583436341162,0.03231742084022694,0.9795519272798564,0.9842244276475088,0.9818421373751559,724.86
4,0.0001,20,0.9825870646766169,0.0325980373874781,0.9693642020131147,0.9788352894930965,0.9739812592681447,364.41
4,0.0001,30,0.9888475836431226,0.0391108600308432,0.969791215404874,0.9811296478699827,0.9752088724936492,246.41
4,0.0001,40,0.9848484848484849,0.02599321437087264,0.9745098039215687,0.9874768089053803,0.9808036954709642,184.42
8,0.01,4,0.9896193771626297,0.06752784490916422,0.9841396577628062,0.9844811517234198,0.984309833839441,945.15
8,0.01,8,0.9950445986124876,0.020116229321570693,0.9834840527981181,0.981192374033075,0.9823254940073948,464.05
8,0.01,10,0.9938195302843016,0.020677986803380097,0.9890047365287127,0.9875398570314489,0.9882653731950715,374.12
8,0.01,20,0.9925373134328358,0.1565184614448557,0.9874950814905628,0.9861407814526841,0.9868084239972212,186.68
8,0.01,30,0.9888475836431226,0.025273362939865224,0.978874914575826,0.9807414952280749,0.9798017140953759,126.43
