timestamp,current,voltage,power,temp_C
2025-06-26 12:05:53.861,0.88,4.18,3.69,32.27
2025-06-26 12:05:53.861,0.9,4.19,3.77,32.27
2025-06-26 12:05:53.862,0.89,4.2,3.72,32.31
2025-06-26 12:05:53.862,0.91,4.17,3.79,32.21
2025-06-26 12:05:53.863,0.9,4.22,3.78,32.27
2025-06-26 12:05:53.863,0.92,4.2,3.85,32.31
2025-06-26 12:05:53.863,0.89,4.19,3.72,32.27
2025-06-26 12:05:53.864,0.88,4.18,3.67,32.35
2025-06-26 12:05:54.203,0.9,4.17,3.73,32.33
2025-06-26 12:05:54.704,0.91,4.15,3.79,32.39
2025-06-26 12:05:55.207,0.9,4.18,3.75,32.35
2025-06-26 12:05:55.708,0.47,4.6,2.16,32.33
2025-06-26 12:05:56.211,0.47,4.58,2.15,32.39
2025-06-26 12:05:56.712,0.71,4.3,3.05,32.35
2025-06-26 12:05:57.215,0.71,4.29,3.06,32.39
2025-06-26 12:05:57.717,0.71,4.3,3.05,32.41
2025-06-26 12:05:58.218,0.7,4.32,3.05,32.39
2025-06-26 12:05:58.721,0.72,4.27,3.06,32.47
2025-06-26 12:05:59.223,0.71,4.26,3.02,32.41
2025-06-26 12:05:59.724,0.71,4.16,2.96,32.53
2025-06-26 12:06:00.227,0.56,4.31,2.43,32.53
2025-06-26 12:06:00.728,0.56,4.29,2.4,32.47
2025-06-26 12:06:01.231,0.52,4.34,2.24,32.49
2025-06-26 12:06:01.733,0.52,4.33,2.23,32.45
2025-06-26 12:06:02.235,0.52,4.33,2.23,32.55
2025-06-26 12:06:02.737,0.52,4.33,2.23,32.53
2025-06-26 12:06:03.239,0.51,4.34,2.23,32.49
2025-06-26 12:06:03.741,0.52,4.41,2.28,32.53
2025-06-26 12:06:04.243,0.52,4.58,2.36,32.61
2025-06-26 12:06:04.745,0.52,4.57,2.36,32.61
2025-06-26 12:06:05.247,0.52,4.55,2.35,32.63
2025-06-26 12:06:05.749,0.52,4.54,2.34,32.61
2025-06-26 12:06:06.251,0.52,4.53,2.34,32.63
2025-06-26 12:06:06.753,0.52,4.53,2.34,32.59
2025-06-26 12:06:07.255,0.51,4.52,2.33,32.61
2025-06-26 12:06:07.757,0.52,4.52,2.33,32.61
2025-06-26 12:06:08.259,0.52,4.51,2.33,32.61
2025-06-26 12:06:08.761,0.52,4.51,2.34,32.63
2025-06-26 12:06:09.263,0.51,4.51,2.32,32.63
2025-06-26 12:06:09.765,0.52,4.51,2.33,32.67
2025-06-26 12:06:10.267,0.52,4.51,2.32,32.63
2025-06-26 12:06:10.769,0.51,4.5,2.31,32.69
2025-06-26 12:06:11.271,0.52,4.49,2.32,32.63
2025-06-26 12:06:11.773,0.52,4.49,2.31,32.61
2025-06-26 12:06:12.275,0.52,4.48,2.31,32.61
2025-06-26 12:06:12.777,0.52,4.48,2.31,32.67
2025-06-26 12:06:13.279,0.52,4.46,2.3,32.71
2025-06-26 12:06:13.781,0.51,4.46,2.3,32.75
2025-06-26 12:06:14.283,0.51,4.45,2.29,32.77
2025-06-26 12:06:14.785,0.51,4.46,2.29,32.71
2025-06-26 12:06:15.287,0.52,4.46,2.3,32.71
2025-06-26 12:06:15.789,0.51,4.47,2.3,32.71
2025-06-26 12:06:16.291,0.52,4.48,2.31,32.77
2025-06-26 12:06:16.793,0.51,4.47,2.3,32.77
2025-06-26 12:06:17.295,0.52,4.47,2.31,32.81
2025-06-26 12:06:17.797,0.52,4.46,2.3,32.85
2025-06-26 12:06:18.299,0.52,4.46,2.3,32.81
2025-06-26 12:06:18.801,0.52,4.47,2.3,32.77
