timestamp,current,voltage,power,temp_C
2025-06-25 22:27:59.689,0.61,4.34,2.66,31.41
2025-06-25 22:27:59.689,0.62,4.34,2.68,31.39
2025-06-25 22:27:59.690,0.6,4.32,2.59,31.41
2025-06-25 22:27:59.690,0.62,4.31,2.65,31.41
2025-06-25 22:27:59.691,0.62,4.34,2.69,31.41
2025-06-25 22:27:59.691,0.61,4.32,2.63,31.39
2025-06-25 22:27:59.692,0.6,4.32,2.58,31.41
2025-06-25 22:28:00.113,0.62,4.35,2.68,31.39
2025-06-25 22:28:00.615,0.6,4.32,2.59,31.47
2025-06-25 22:28:01.117,0.61,4.37,2.68,31.41
2025-06-25 22:28:01.619,0.62,4.35,2.69,31.41
2025-06-25 22:28:02.121,0.6,4.33,2.6,31.41
2025-06-25 22:28:02.623,0.61,4.29,2.61,31.41
2025-06-25 22:28:03.125,0.6,4.33,2.59,31.43
2025-06-25 22:28:03.627,0.6,4.34,2.62,31.41
2025-06-25 22:28:04.129,0.61,4.33,2.64,31.43
2025-06-25 22:28:04.631,0.61,4.34,2.65,31.43
2025-06-25 22:28:05.133,0.6,4.33,2.6,31.43
2025-06-25 22:28:05.635,0.6,4.36,2.61,31.43
2025-06-25 22:28:06.137,0.62,4.36,2.69,31.47
2025-06-25 22:28:06.639,0.6,4.34,2.6,31.49
2025-06-25 22:28:07.141,0.6,4.34,2.59,31.43
2025-06-25 22:28:07.643,0.6,4.35,2.6,31.47
2025-06-25 22:28:08.145,0.6,4.33,2.59,31.49
2025-06-25 22:28:08.647,0.6,4.35,2.63,31.43
2025-06-25 22:28:09.149,0.6,4.35,2.61,31.47
2025-06-25 22:28:09.651,0.61,4.36,2.67,31.49
2025-06-25 22:28:10.153,0.6,4.33,2.6,31.53
2025-06-25 22:28:10.655,0.61,4.35,2.65,31.49
2025-06-25 22:28:11.157,0.6,4.32,2.59,31.49
2025-06-25 22:28:11.659,0.61,4.32,2.62,31.53
2025-06-25 22:28:12.161,0.61,4.34,2.63,31.57
2025-06-25 22:28:12.663,0.6,4.33,2.61,31.49
2025-06-25 22:28:13.165,0.62,4.34,2.68,31.53
