timestamp,current,voltage,power,temp_C
2025-06-26 19:27:25.122,1.43,4.37,6.26,34.43
2025-06-26 19:27:25.123,1.44,4.36,6.27,34.39
2025-06-26 19:27:25.123,1.44,4.38,6.3,34.43
2025-06-26 19:27:25.124,1.44,4.38,6.29,34.45
2025-06-26 19:27:25.124,1.43,4.38,6.26,34.45
2025-06-26 19:27:25.125,1.44,4.38,6.3,34.47
2025-06-26 19:27:25.125,1.44,4.37,6.28,34.47
2025-06-26 19:27:25.329,1.44,4.37,6.28,34.45
2025-06-26 19:27:25.832,1.42,4.37,6.22,34.53
2025-06-26 19:27:26.334,1.44,4.37,6.31,34.53
2025-06-26 19:27:26.836,1.43,4.38,6.24,34.53
2025-06-26 19:27:27.338,1.43,4.37,6.27,34.55
2025-06-26 19:27:27.840,1.43,4.36,6.23,34.59
2025-06-26 19:27:28.342,1.44,4.37,6.29,34.53
2025-06-26 19:27:28.844,1.43,4.36,6.24,34.53
2025-06-26 19:27:29.346,1.43,4.38,6.24,34.61
2025-06-26 19:27:29.848,1.44,4.38,6.32,34.53
2025-06-26 19:27:30.350,1.45,4.37,6.32,34.59
2025-06-26 19:27:30.852,1.44,4.38,6.29,34.59
2025-06-26 19:27:31.354,1.43,4.38,6.28,34.59
2025-06-26 19:27:31.856,1.44,4.37,6.27,34.61
2025-06-26 19:27:32.358,1.44,4.37,6.27,34.67
2025-06-26 19:27:32.860,1.44,4.37,6.31,34.61
2025-06-26 19:27:33.362,1.44,4.37,6.31,34.67
2025-06-26 19:27:33.864,1.45,4.37,6.34,34.67
2025-06-26 19:27:34.366,1.43,4.37,6.26,34.63
2025-06-26 19:27:34.868,1.43,4.36,6.25,34.67
2025-06-26 19:27:35.370,1.44,4.36,6.28,34.67
2025-06-26 19:27:35.872,1.43,4.36,6.23,34.75
2025-06-26 19:27:36.374,1.44,4.37,6.28,34.69
2025-06-26 19:27:36.876,1.43,4.37,6.26,34.71
2025-06-26 19:27:37.378,1.44,4.36,6.29,34.83
2025-06-26 19:27:37.880,1.44,4.37,6.29,34.77
2025-06-26 19:27:38.382,1.43,4.37,6.26,34.83
2025-06-26 19:27:38.884,1.44,4.36,6.3,34.77
2025-06-26 19:27:39.386,1.44,4.37,6.28,34.83
2025-06-26 19:27:39.888,1.44,4.36,6.27,34.81
2025-06-26 19:27:40.390,1.44,4.36,6.27,34.91
2025-06-26 19:27:40.892,1.42,4.37,6.2,34.89
2025-06-26 19:27:41.394,1.44,4.37,6.3,34.91
2025-06-26 19:27:41.896,1.43,4.36,6.22,34.93
2025-06-26 19:27:42.398,1.43,4.36,6.24,34.91
2025-06-26 19:27:42.900,0.47,4.8,2.28,34.97
2025-06-26 19:27:43.403,1.44,4.36,6.29,34.93
2025-06-26 19:27:43.904,1.43,4.37,6.25,34.97
2025-06-26 19:27:44.406,1.43,4.36,6.26,34.93
2025-06-26 19:27:44.908,1.43,4.38,6.27,34.99
2025-06-26 19:27:45.410,1.43,4.36,6.25,34.97
2025-06-26 19:27:45.912,1.45,4.36,6.3,35.05
2025-06-26 19:27:46.414,1.45,4.37,6.33,35.09
2025-06-26 19:27:46.916,1.43,4.37,6.24,35.09
2025-06-26 19:27:47.418,1.43,4.36,6.25,35.07
2025-06-26 19:27:47.920,1.44,4.36,6.27,35.09
2025-06-26 19:27:48.422,1.45,4.36,6.33,35.13
2025-06-26 19:27:48.924,1.42,4.37,6.2,35.09
2025-06-26 19:27:49.426,1.44,4.36,6.28,35.13
2025-06-26 19:27:49.928,1.44,4.37,6.28,35.15
2025-06-26 19:27:50.430,1.45,4.36,6.33,35.19
2025-06-26 19:27:50.932,1.44,4.37,6.27,35.29
2025-06-26 19:27:51.434,1.44,4.37,6.3,35.27
2025-06-26 19:27:51.936,1.45,4.36,6.31,35.29
2025-06-26 19:27:52.438,1.43,4.37,6.26,35.23
2025-06-26 19:27:52.940,1.45,4.38,6.33,35.27
2025-06-26 19:27:53.442,1.43,4.37,6.27,35.23
2025-06-26 19:27:53.944,1.43,4.36,6.25,35.29
2025-06-26 19:27:54.446,1.44,4.37,6.28,35.31
2025-06-26 19:27:54.948,1.43,4.38,6.28,35.31
2025-06-26 19:27:55.450,1.42,4.38,6.21,35.35
2025-06-26 19:27:55.953,1.45,4.36,6.33,35.35
2025-06-26 19:27:56.455,1.43,4.37,6.25,35.31
2025-06-26 19:27:56.956,1.43,4.37,6.23,35.37
2025-06-26 19:27:57.458,1.43,4.37,6.27,35.39
2025-06-26 19:27:57.960,1.44,4.37,6.31,35.51
2025-06-26 19:27:58.462,1.43,4.37,6.25,35.45
2025-06-26 19:27:58.964,1.44,4.37,6.28,35.51
2025-06-26 19:27:59.466,1.45,4.37,6.33,35.53
2025-06-26 19:27:59.968,1.45,4.37,6.33,35.53
2025-06-26 19:28:00.471,1.43,4.37,6.27,35.55
2025-06-26 19:28:00.972,1.43,4.37,6.26,35.51
2025-06-26 19:28:01.475,1.44,4.36,6.27,35.55
2025-06-26 19:28:01.977,1.44,4.38,6.29,35.61
2025-06-26 19:28:02.478,1.43,4.37,6.25,35.55
2025-06-26 19:28:02.980,1.43,4.37,6.26,35.59
2025-06-26 19:28:03.482,1.44,4.36,6.28,35.59
2025-06-26 19:28:03.984,1.44,4.38,6.29,35.59
2025-06-26 19:28:04.487,1.44,4.38,6.32,35.61
2025-06-26 19:28:04.989,1.44,4.37,6.27,35.63
2025-06-26 19:28:05.491,1.44,4.38,6.31,35.63
2025-06-26 19:28:05.993,1.44,4.36,6.29,35.67
2025-06-26 19:28:06.494,1.43,4.38,6.26,35.67
2025-06-26 19:28:06.997,1.44,4.38,6.32,35.67
2025-06-26 19:28:07.499,1.44,4.38,6.29,35.69
2025-06-26 19:28:08.000,1.44,4.38,6.32,35.77
2025-06-26 19:28:08.503,1.44,4.38,6.29,35.77
2025-06-26 19:28:09.005,1.44,4.38,6.31,35.81
2025-06-26 19:28:09.507,1.43,4.38,6.28,35.75
2025-06-26 19:28:10.009,1.43,4.38,6.28,35.89
2025-06-26 19:28:10.511,1.44,4.38,6.3,35.83
2025-06-26 19:28:11.013,1.44,4.38,6.3,35.89
2025-06-26 19:28:11.515,1.42,4.38,6.24,35.85
2025-06-26 19:28:12.017,1.43,4.38,6.27,35.85
2025-06-26 19:28:12.519,1.45,4.38,6.33,35.93
2025-06-26 19:28:13.021,0.47,4.8,2.27,35.91
2025-06-26 19:28:13.523,1.43,4.39,6.28,35.93
2025-06-26 19:28:14.025,1.43,4.38,6.27,35.97
2025-06-26 19:28:14.527,1.44,4.38,6.29,35.93
2025-06-26 19:28:15.029,1.44,4.37,6.3,35.97
2025-06-26 19:28:15.531,1.43,4.38,6.26,35.97
2025-06-26 19:28:16.033,1.44,4.39,6.33,35.97
2025-06-26 19:28:16.535,1.43,4.39,6.28,36.05
2025-06-26 19:28:17.037,1.44,4.38,6.3,35.99
2025-06-26 19:28:17.539,1.44,4.38,6.29,36.07
2025-06-26 19:28:18.041,1.44,4.38,6.32,36.05
2025-06-26 19:28:18.543,1.44,4.38,6.3,36.05
2025-06-26 19:28:19.045,1.44,4.39,6.3,36.07
2025-06-26 19:28:19.547,1.44,4.39,6.32,36.07
2025-06-26 19:28:20.049,1.44,4.38,6.31,36.07
2025-06-26 19:28:20.551,1.44,4.39,6.32,36.05
2025-06-26 19:28:21.053,1.43,4.39,6.27,36.09
2025-06-26 19:28:21.555,1.44,4.39,6.33,36.21
2025-06-26 19:28:22.057,1.43,4.38,6.26,36.21
2025-06-26 19:28:22.559,1.43,4.39,6.29,36.21
2025-06-26 19:28:23.061,1.43,4.39,6.29,36.21
2025-06-26 19:28:23.563,1.43,4.38,6.26,36.21
2025-06-26 19:28:24.065,1.43,4.38,6.28,36.23
2025-06-26 19:28:24.567,1.43,4.39,6.29,36.25
2025-06-26 19:28:25.069,1.44,4.38,6.31,36.23
2025-06-26 19:28:25.571,1.43,4.39,6.28,36.25
2025-06-26 19:28:26.073,1.43,4.39,6.28,36.33
2025-06-26 19:28:26.575,1.44,4.39,6.32,36.31
2025-06-26 19:28:27.077,1.43,4.39,6.3,36.33
2025-06-26 19:28:27.579,1.44,4.4,6.35,36.29
2025-06-26 19:28:28.081,1.43,4.39,6.29,36.33
2025-06-26 19:28:28.583,1.44,4.38,6.28,36.39
2025-06-26 19:28:29.085,1.44,4.39,6.31,36.33
2025-06-26 19:28:29.587,1.43,4.39,6.27,36.39
2025-06-26 19:28:30.089,1.44,4.39,6.32,36.31
2025-06-26 19:28:30.591,1.44,4.38,6.29,36.41
2025-06-26 19:28:31.093,1.44,4.39,6.31,36.45
2025-06-26 19:28:31.595,1.43,4.4,6.28,36.41
2025-06-26 19:28:32.097,1.43,4.39,6.28,36.45
2025-06-26 19:28:32.599,1.44,4.38,6.31,36.47
2025-06-26 19:28:33.101,1.44,4.39,6.33,36.49
2025-06-26 19:28:33.603,1.43,4.39,6.3,36.55
2025-06-26 19:28:34.105,1.43,4.38,6.27,36.49
2025-06-26 19:28:34.607,1.44,4.39,6.31,36.47
2025-06-26 19:28:35.109,1.44,4.38,6.31,36.49
2025-06-26 19:28:35.611,1.43,4.39,6.29,36.57
2025-06-26 19:28:36.113,1.44,4.4,6.32,36.61
2025-06-26 19:28:36.615,1.43,4.39,6.3,36.63
2025-06-26 19:28:37.117,1.44,4.38,6.29,36.57
2025-06-26 19:28:37.619,1.44,4.4,6.32,36.63
2025-06-26 19:28:38.121,1.43,4.4,6.29,36.65
2025-06-26 19:28:38.623,1.46,4.39,6.38,36.63
2025-06-26 19:28:39.125,1.43,4.39,6.29,36.69
2025-06-26 19:28:39.628,1.43,4.39,6.29,36.65
2025-06-26 19:28:40.130,1.45,4.39,6.35,36.71
2025-06-26 19:28:40.631,1.43,4.38,6.24,36.77
2025-06-26 19:28:41.133,1.45,4.4,6.36,36.71
2025-06-26 19:28:41.635,1.43,4.39,6.27,36.73
2025-06-26 19:28:42.137,1.45,4.39,6.36,36.79
2025-06-26 19:28:42.640,1.42,4.39,6.25,36.73
2025-06-26 19:28:43.141,1.44,4.39,6.3,36.79
2025-06-26 19:28:43.643,1.44,4.4,6.33,36.79
2025-06-26 19:28:44.145,1.44,4.39,6.31,36.85
2025-06-26 19:28:44.647,1.44,4.39,6.34,36.81
2025-06-26 19:28:45.149,1.43,4.38,6.29,36.89
2025-06-26 19:28:45.652,1.45,4.4,6.35,36.87
2025-06-26 19:28:46.154,1.44,4.39,6.31,36.89
2025-06-26 19:28:46.655,1.44,4.39,6.31,36.85
2025-06-26 19:28:47.157,1.44,4.4,6.35,36.89
2025-06-26 19:28:47.660,1.45,4.4,6.38,36.97
2025-06-26 19:28:48.162,1.43,4.4,6.31,36.93
2025-06-26 19:28:48.663,1.45,4.4,6.36,36.93
2025-06-26 19:28:49.166,1.43,4.4,6.3,36.97
2025-06-26 19:28:49.668,1.43,4.39,6.28,37.01
2025-06-26 19:28:50.170,1.44,4.39,6.32,37.03
2025-06-26 19:28:50.672,1.42,4.39,6.25,37.01
2025-06-26 19:28:51.174,1.44,4.4,6.33,37.09
2025-06-26 19:28:51.676,1.45,4.39,6.38,37.05
2025-06-26 19:28:52.178,1.43,4.4,6.27,37.03
2025-06-26 19:28:52.680,1.44,4.4,6.32,37.09
2025-06-26 19:28:53.182,1.44,4.4,6.33,37.09
2025-06-26 19:28:53.684,1.43,4.4,6.3,37.11
2025-06-26 19:28:54.185,1.44,4.39,6.32,37.19
2025-06-26 19:28:54.688,1.43,4.4,6.3,37.13
2025-06-26 19:28:55.190,1.43,4.39,6.3,37.19
2025-06-26 19:28:55.692,1.44,4.4,6.35,37.19
2025-06-26 19:28:56.194,1.44,4.4,6.33,37.19
2025-06-26 19:28:56.696,1.45,4.4,6.36,37.13
2025-06-26 19:28:57.198,1.44,4.4,6.36,37.25
2025-06-26 19:28:57.700,1.44,4.4,6.34,37.19
2025-06-26 19:28:58.202,1.43,4.39,6.3,37.27
2025-06-26 19:28:58.704,1.44,4.4,6.33,37.27
2025-06-26 19:28:59.206,1.43,4.4,6.29,37.33
2025-06-26 19:28:59.708,1.43,4.39,6.3,37.33
2025-06-26 19:29:00.210,1.44,4.39,6.3,37.35
2025-06-26 19:29:00.712,1.43,4.39,6.26,37.41
2025-06-26 19:29:01.214,1.43,4.39,6.3,37.35
2025-06-26 19:29:01.716,1.44,4.4,6.35,37.41
2025-06-26 19:29:02.218,1.44,4.4,6.32,37.43
2025-06-26 19:29:02.720,1.43,4.4,6.31,37.43
2025-06-26 19:29:03.222,1.44,4.38,6.31,37.43
2025-06-26 19:29:03.724,1.43,4.4,6.28,37.41
2025-06-26 19:29:04.226,1.44,4.4,6.33,37.49
2025-06-26 19:29:04.728,1.43,4.4,6.3,37.45
2025-06-26 19:29:05.230,1.44,4.4,6.35,37.45
2025-06-26 19:29:05.732,1.43,4.4,6.3,37.53
2025-06-26 19:29:06.234,1.44,4.4,6.35,37.53
2025-06-26 19:29:06.736,1.44,4.4,6.33,37.49
2025-06-26 19:29:07.238,1.43,4.39,6.28,37.55
2025-06-26 19:29:07.740,1.43,4.4,6.3,37.53
2025-06-26 19:29:08.242,1.44,4.4,6.32,37.55
