timestamp,current,voltage,power,temp_C
2025-06-26 16:43:27.316,1.44,4.4,6.31,33.21
2025-06-26 16:43:27.316,1.44,4.38,6.33,33.29
2025-06-26 16:43:27.317,1.44,4.39,6.32,33.27
2025-06-26 16:43:27.317,1.43,4.4,6.28,33.25
2025-06-26 16:43:27.317,1.44,4.39,6.3,33.33
2025-06-26 16:43:27.318,1.44,4.39,6.32,33.27
2025-06-26 16:43:27.319,1.43,4.39,6.26,33.39
2025-06-26 16:43:27.319,1.44,4.39,6.33,33.35
2025-06-26 16:43:27.718,1.43,4.39,6.29,33.39
2025-06-26 16:43:28.220,1.45,4.38,6.34,33.39
2025-06-26 16:43:28.722,1.43,4.39,6.27,33.41
2025-06-26 16:43:29.225,1.44,4.39,6.32,33.47
2025-06-26 16:43:29.726,1.43,4.39,6.29,33.47
2025-06-26 16:43:30.229,1.44,4.4,6.34,33.41
2025-06-26 16:43:30.730,1.43,4.39,6.29,33.51
2025-06-26 16:43:31.232,1.44,4.39,6.31,33.51
2025-06-26 16:43:31.735,1.43,4.39,6.26,33.55
2025-06-26 16:43:32.237,1.43,4.38,6.27,33.57
2025-06-26 16:43:32.738,1.44,4.39,6.33,33.55
2025-06-26 16:43:33.241,1.43,4.39,6.29,33.57
2025-06-26 16:43:33.743,1.43,4.39,6.29,33.55
2025-06-26 16:43:34.244,1.44,4.38,6.29,33.63
2025-06-26 16:43:34.747,0.47,4.81,2.28,33.63
2025-06-26 16:43:35.249,1.43,4.4,6.29,33.63
2025-06-26 16:43:35.750,1.44,4.39,6.3,33.61
2025-06-26 16:43:36.253,1.43,4.39,6.26,33.65
2025-06-26 16:43:36.755,1.43,4.4,6.3,33.71
2025-06-26 16:43:37.257,1.44,4.4,6.35,33.73
2025-06-26 16:43:37.759,1.43,4.39,6.3,33.73
2025-06-26 16:43:38.261,1.44,4.39,6.31,33.77
2025-06-26 16:43:38.763,1.44,4.39,6.31,33.71
2025-06-26 16:43:39.265,1.44,4.39,6.34,33.77
2025-06-26 16:43:39.767,1.42,4.39,6.25,33.83
2025-06-26 16:43:40.269,1.44,4.38,6.32,33.85
2025-06-26 16:43:40.771,1.43,4.38,6.29,33.87
2025-06-26 16:43:41.273,1.43,4.39,6.3,33.83
2025-06-26 16:43:41.775,1.45,4.39,6.35,33.91
2025-06-26 16:43:42.277,1.44,4.38,6.32,33.95
