time,current,voltage,power,temp_C
22:12:45,0.934,3.901,3.643534,37.9
22:12:46,0.951,3.901,3.709851,37.9
22:12:47,0.954,3.901,3.721554,37.9
22:12:48,0.933,3.901,3.639633,37.9
22:12:49,0.949,3.901,3.702049,37.9
22:12:50,0.947,3.901,3.694247,37.9
22:12:51,0.96,3.901,3.74496,37.9
22:12:52,0.593,3.901,2.313293,37.9
22:12:53,0.959,3.901,3.741059,38
22:12:54,0.949,3.901,3.702049,38
22:12:55,0.95,3.901,3.70595,38
22:12:56,0.95,3.901,3.70595,38
22:12:57,0.93,3.901,3.62793,38
22:12:58,0.953,3.901,3.717653,38
22:12:59,0.944,3.901,3.682544,38
22:13:00,0.959,3.901,3.741059,38
22:13:01,0.917,3.901,3.577217,38
22:13:02,0.932,3.901,3.635732,38
22:13:03,0.968,3.901,3.776168,38
22:13:04,0.958,3.901,3.737158,38
22:13:06,0.955,3.901,3.725455,38
22:13:07,0.903,3.901,3.522603,38
22:13:08,0.942,3.901,3.674742,38
22:13:09,0.929,3.901,3.624029,38
22:13:10,0.864,3.901,3.370464,38
22:13:11,0.927,3.901,3.616227,38
22:13:12,0.896,3.901,3.495296,38
22:13:13,0.946,3.901,3.690346,38
22:13:14,0.913,3.901,3.561613,38
22:13:15,0.948,3.901,3.698148,38
22:13:16,0.942,3.901,3.674742,38
22:13:17,0.935,3.901,3.647435,38
22:13:18,0.938,3.901,3.659138,38
22:13:19,0.953,3.901,3.717653,38
22:13:20,0.958,3.901,3.737158,38
22:13:21,0.928,3.901,3.620128,38
22:13:22,0.937,3.901,3.655237,38
22:13:23,0.929,3.901,3.624029,38
22:13:24,0.946,3.901,3.690346,38
22:13:25,0.95,3.901,3.70595,38
22:13:26,0.952,3.901,3.713752,38
22:13:27,0.909,3.901,3.546009,38
22:13:28,0.924,3.901,3.604524,38
22:13:29,0.95,3.901,3.70595,38
22:13:30,0.93,3.901,3.62793,38
22:13:31,0.937,3.901,3.655237,38
22:13:32,0.936,3.901,3.651336,38
22:13:33,0.941,3.901,3.670841,38
22:13:34,0.948,3.901,3.698148,38
22:13:35,0.928,3.901,3.620128,38
22:13:36,0.944,3.901,3.682544,38
22:13:37,0.933,3.901,3.639633,38
22:13:38,0.924,3.901,3.604524,38
22:13:39,0.946,3.901,3.690346,38
22:13:40,0.946,3.901,3.690346,38
22:13:41,0.937,3.901,3.655237,38
22:13:42,0.937,3.901,3.655237,38
22:13:43,0.95,3.901,3.70595,38
22:13:44,0.883,3.902,3.445466,38.1
22:13:45,0.911,3.902,3.554722,38.1
22:13:46,0.947,3.902,3.695194,38.1
22:13:47,0.919,3.902,3.585938,38.1
22:13:48,0.938,3.902,3.660076,38.1
22:13:49,0.944,3.902,3.683488,38.1
22:13:50,0.896,3.902,3.496192,38.1
22:13:51,0.937,3.902,3.656174,38.1
22:13:52,0.93,3.902,3.62886,38.1
22:13:53,0.922,3.902,3.597644,38.1
22:13:54,0.931,3.902,3.632762,38.1
22:13:55,0.94,3.902,3.66788,38.1
22:13:56,0.929,3.902,3.624958,38.1
22:13:57,0.921,3.902,3.593742,38.1
22:13:58,0.94,3.902,3.66788,38.1
22:13:59,0.955,3.902,3.72641,38.1
22:14:00,0.941,3.902,3.671782,38.1
22:14:01,0.919,3.902,3.585938,38.1
22:14:02,0.929,3.902,3.624958,38.1
22:14:03,0.945,3.902,3.68739,38.1
22:14:04,0.944,3.902,3.683488,38.1
22:14:05,0.943,3.902,3.679586,38.1
22:14:06,0.959,3.902,3.742018,38.1
22:14:07,0.928,3.902,3.621056,38.1
22:14:08,0.927,3.902,3.617154,38.1
22:14:09,0.808,3.902,3.152816,38.1
22:14:10,0.807,3.902,3.148914,38.1
22:14:11,0.856,3.902,3.340112,38.1
22:14:12,0.786,3.902,3.066972,38.1
22:14:13,0.865,3.902,3.37523,38.1
22:14:14,0.876,3.902,3.418152,38.1
22:14:15,0.876,3.902,3.418152,38.1
22:14:16,0.873,3.902,3.406446,38.1
22:14:17,0.825,3.902,3.21915,38.1
22:14:18,0.888,3.902,3.464976,38.1
22:14:19,0.89,3.902,3.47278,38.1
22:14:20,0.895,3.902,3.49229,38.1
22:14:21,0.888,3.902,3.464976,38.1
22:14:22,0.869,3.902,3.390838,38.1
22:14:23,0.918,3.902,3.582036,38.1
22:14:24,0.902,3.902,3.519604,38.1
22:14:25,0.917,3.902,3.578134,38.1
22:14:26,0.912,3.902,3.558624,38.1
22:14:27,0.879,3.902,3.429858,38.1
22:14:28,0.912,3.902,3.558624,38.1
22:14:29,0.917,3.902,3.578134,38.1
22:14:30,0.924,3.902,3.605448,38.1
22:14:31,0.909,3.902,3.546918,38.1
22:14:32,0.896,3.902,3.496192,38.1
22:14:33,0.91,3.902,3.55082,38.1
22:14:34,0.918,3.902,3.582036,38.1
22:14:35,0.92,3.902,3.58984,38.1
22:14:36,0.92,3.902,3.58984,38.1
22:14:37,0.907,3.902,3.539114,38.1
22:14:38,0.889,3.902,3.468878,38.1
22:14:39,0.866,3.902,3.379132,38.1
22:14:40,0.881,3.902,3.437662,38.1
22:14:41,0.879,3.902,3.429858,38.1
22:14:42,0.855,3.902,3.33621,38.1
22:14:43,0.887,3.902,3.461074,38.1
22:14:44,0.882,3.9,3.4398,38.2
22:14:45,0.876,3.9,3.4164,38.2
22:14:46,0.885,3.9,3.4515,38.2
22:14:47,0.858,3.9,3.3462,38.2
22:14:48,0.893,3.9,3.4827,38.2
22:14:49,0.886,3.9,3.4554,38.2
22:14:50,0.879,3.9,3.4281,38.2
22:14:51,0.893,3.9,3.4827,38.2
22:14:52,0.857,3.9,3.3423,38.2
22:14:53,0.891,3.9,3.4749,38.2
22:14:54,0.887,3.9,3.4593,38.2
22:14:55,0.608,3.9,2.3712,38.2
22:14:56,0.878,3.9,3.4242,38.2
22:14:57,0.848,3.9,3.3072,38.2
22:14:58,0.89,3.9,3.471,38.2
22:14:59,0.882,3.9,3.4398,38.2
22:15:00,0.888,3.9,3.4632,38.2
22:15:01,0.879,3.9,3.4281,38.2
22:15:02,0.868,3.9,3.3852,38.2
22:15:03,0.891,3.9,3.4749,38.2
22:15:04,0.882,3.9,3.4398,38.2
22:15:05,0.893,3.9,3.4827,38.2
22:15:06,0.88,3.9,3.432,38.2
22:15:07,0.855,3.9,3.3345,38.2
22:15:08,0.889,3.9,3.4671,38.2
22:15:09,0.821,3.9,3.2019,38.2
22:15:10,0.891,3.9,3.4749,38.2
22:15:11,0.873,3.9,3.4047,38.2
22:15:12,0.849,3.9,3.3111,38.2
22:15:13,0.867,3.9,3.3813,38.2
22:15:14,0.869,3.9,3.3891,38.2
22:15:15,0.885,3.9,3.4515,38.2
22:15:16,0.888,3.9,3.4632,38.2
22:15:17,0.864,3.9,3.3696,38.2
22:15:18,0.869,3.9,3.3891,38.2
22:15:19,0.887,3.9,3.4593,38.2
22:15:20,0.863,3.9,3.3657,38.2
22:15:21,0.878,3.9,3.4242,38.2
22:15:22,0.871,3.9,3.3969,38.2
22:15:23,0.88,3.9,3.432,38.2
22:15:24,0.89,3.9,3.471,38.2
22:15:25,0.884,3.9,3.4476,38.2
22:15:26,0.891,3.9,3.4749,38.2
22:15:27,0.863,3.9,3.3657,38.2
22:15:28,0.857,3.9,3.3423,38.2
22:15:29,0.895,3.9,3.4905,38.2
22:15:30,0.882,3.9,3.4398,38.2
22:15:31,0.887,3.9,3.4593,38.2
22:15:32,0.892,3.9,3.4788,38.2
22:15:33,0.922,3.9,3.5958,38.2
22:15:34,0.915,3.9,3.5685,38.2
22:15:35,0.925,3.9,3.6075,38.2
22:15:36,0.898,3.9,3.5022,38.2
22:15:37,0.889,3.9,3.4671,38.2
22:15:38,0.921,3.9,3.5919,38.2
22:15:39,0.873,3.9,3.4047,38.2
22:15:40,0.919,3.9,3.5841,38.2
22:15:41,0.909,3.9,3.5451,38.2
22:15:42,0.897,3.9,3.4983,38.2
22:15:43,0.904,3.9,3.5256,38.2
22:15:44,0.917,3.903,3.579051,38.3
22:15:45,0.887,3.903,3.461961,38.3
22:15:46,0.896,3.903,3.497088,38.3
22:15:48,0.903,3.903,3.524409,38.3
22:15:48,0.919,3.903,3.586857,38.3
22:15:50,0.925,3.903,3.610275,38.3
22:15:51,0.85,3.903,3.31755,38.3
22:15:52,0.923,3.903,3.602469,38.3
22:15:53,0.905,3.903,3.532215,38.3
22:15:54,0.902,3.903,3.520506,38.3
22:15:55,0.914,3.903,3.567342,38.3
22:15:56,0.908,3.903,3.543924,38.3
22:15:57,0.919,3.903,3.586857,38.3
22:15:58,0.908,3.903,3.543924,38.3
22:15:59,0.917,3.903,3.579051,38.3
22:16:00,0.907,3.903,3.540021,38.3
22:16:01,0.889,3.903,3.469767,38.3
22:16:02,0.911,3.903,3.555633,38.3
22:16:03,0.882,3.903,3.442446,38.3
22:16:04,0.911,3.903,3.555633,38.3
22:16:05,0.922,3.903,3.598566,38.3
22:16:06,0.93,3.903,3.62979,38.3
22:16:07,0.914,3.903,3.567342,38.3
22:16:08,0.886,3.903,3.458058,38.3
22:16:09,0.921,3.903,3.594663,38.3
22:16:10,0.907,3.903,3.540021,38.3
22:16:11,0.916,3.903,3.575148,38.3
22:16:12,0.916,3.903,3.575148,38.3
22:16:13,0.897,3.903,3.500991,38.3
22:16:14,0.915,3.903,3.571245,38.3
22:16:15,0.895,3.903,3.493185,38.3
22:16:16,0.913,3.903,3.563439,38.3
22:16:17,0.911,3.903,3.555633,38.3
22:16:18,0.905,3.903,3.532215,38.3
22:16:19,0.915,3.903,3.571245,38.3
22:16:20,0.913,3.903,3.563439,38.3
22:16:21,0.921,3.903,3.594663,38.3
22:16:22,0.909,3.903,3.547827,38.3
22:16:23,0.913,3.903,3.563439,38.3
22:16:24,0.907,3.903,3.540021,38.3
22:16:25,0.899,3.903,3.508797,38.3
22:16:26,0.936,3.903,3.653208,38.3
22:16:27,0.886,3.903,3.458058,38.3
22:16:28,0.877,3.903,3.422931,38.3
22:16:29,0.865,3.903,3.376095,38.3
22:16:30,0.888,3.903,3.465864,38.3
22:16:31,0.878,3.903,3.426834,38.3
22:16:32,0.892,3.903,3.481476,38.3
22:16:33,0.884,3.903,3.450252,38.3
22:16:34,0.89,3.903,3.47367,38.3
22:16:35,0.885,3.903,3.454155,38.3
22:16:36,0.885,3.903,3.454155,38.3
22:16:37,0.894,3.903,3.489282,38.3
22:16:38,0.796,3.903,3.106788,38.3
22:16:39,0.882,3.903,3.442446,38.3
22:16:40,0.887,3.902,3.461074,38.5
22:16:41,0.829,3.902,3.234758,38.5
22:16:42,0.892,3.902,3.480584,38.5
22:16:43,0.872,3.902,3.402544,38.5
22:16:44,0.886,3.902,3.457172,38.5
22:16:45,0.851,3.902,3.320602,38.5
22:16:46,0.885,3.902,3.45327,38.5
22:16:47,0.889,3.902,3.468878,38.5
22:16:48,0.878,3.902,3.425956,38.5
22:16:49,0.889,3.902,3.468878,38.5
22:16:50,0.872,3.902,3.402544,38.5
22:16:51,0.877,3.902,3.422054,38.5
22:16:52,0.869,3.902,3.390838,38.5
22:16:53,0.883,3.902,3.445466,38.5
22:16:54,0.887,3.902,3.461074,38.5
22:16:55,0.876,3.902,3.418152,38.5
22:16:56,0.875,3.902,3.41425,38.5
22:16:57,0.889,3.902,3.468878,38.5
22:16:58,0.872,3.902,3.402544,38.5
22:16:59,0.896,3.902,3.496192,38.5
22:17:00,0.88,3.902,3.43376,38.5
22:17:01,0.862,3.902,3.363524,38.5
22:17:02,0.87,3.902,3.39474,38.5
22:17:03,0.877,3.902,3.422054,38.5
22:17:04,0.882,3.902,3.441564,38.5
22:17:05,0.883,3.902,3.445466,38.5
22:17:06,0.745,3.902,2.90699,38.5
22:17:07,0.895,3.902,3.49229,38.5
22:17:08,0.885,3.902,3.45327,38.5
22:17:09,0.863,3.902,3.367426,38.5
22:17:10,0.885,3.902,3.45327,38.5
22:17:11,0.863,3.902,3.367426,38.5
22:17:12,0.869,3.902,3.390838,38.5
22:17:13,0.826,3.902,3.223052,38.5
22:17:14,0.887,3.902,3.461074,38.5
22:17:15,0.896,3.902,3.496192,38.5
22:17:16,0.792,3.902,3.090384,38.5
22:17:17,0.346,3.902,1.350092,38.5
22:17:18,0.845,3.902,3.29719,38.5
22:17:19,0.693,3.902,2.704086,38.5
22:17:20,0.915,3.902,3.57033,38.5
22:17:21,0.9,3.902,3.5118,38.5
22:17:22,0.861,3.902,3.359622,38.5
22:17:23,0.921,3.902,3.593742,38.5
22:17:24,0.906,3.902,3.535212,38.5
22:17:25,0.902,3.902,3.519604,38.5
22:17:26,0.915,3.902,3.57033,38.5
22:17:27,0.892,3.902,3.480584,38.5
22:17:28,0.898,3.902,3.503996,38.5
22:17:29,0.876,3.902,3.418152,38.5
22:17:30,0.504,3.902,1.966608,38.5
22:17:31,0.18,3.902,0.70236,38.5
22:17:32,0.175,3.902,0.68285,38.5
22:17:33,0.163,3.902,0.636026,38.5
22:17:34,0.092,3.902,0.358984,38.5
22:17:35,0.137,3.902,0.534574,38.5
