Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3786874460024812,0.2623896809232858,0.0400091174303336,0.9843856076035302,0.9845263567964835,0.983828439916676,0.9839932949524495
2,1.3945432785026408,0.24885418434900697,0.01315728040452443,0.9935494822610762,0.9935035892146494,0.9933270116014978,0.9933914074151449
3,1.3933812236162626,0.00016975046681378373,0.03554156722217684,0.9825157019181803,0.9820853325934097,0.9821028355456978,0.9820935593711949
4,1.3879971658003754,0.33984043456119506,0.06905811185881915,0.9714819215752843,0.9715033435016145,0.9705745239595129,0.9707587824529471
5,1.3915854103191663,0.16431845187574265,0.08180931311683584,0.9677474113053811,0.9679115509812005,0.9666992574616404,0.9669044459190445
