batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
8,0.1,10,0.8929765886287625,977.540378736413,0.9111380994661522,0.8861390635748356,0.8827189023806051,533.44
8,0.1,20,0.9026845637583892,268.04424680159394,0.8670917907758828,0.8671269598125788,0.8670983483483484,280.77
8,0.1,30,0.8542713567839196,115.12063780814235,0.8295561977498086,0.8278589941219319,0.8260292915522567,198.95
8,0.1,40,0.8783783783783784,2608.442989864865,0.837909307643653,0.8216975402368661,0.8110137340527117,157.97
8,0.01,10,0.9080267558528428,0.22603156119863382,0.8748864207019085,0.8722399964420469,0.8709806258964197,546.92
8,0.01,20,0.9261744966442953,0.3974093536500805,0.9078454129130116,0.9048927734726978,0.9049338294022765,291.79
8,0.01,30,0.7688442211055276,1.4029484715933378,0.8751551724137931,0.8753959649687464,0.8752112594974821,207.51
8,0.01,40,0.8851351351351351,0.2570902197078309,0.9136630923555864,0.8936835712116611,0.8916247642991828,166.44
8,0.001,10,0.9130434782608695,0.22924456639543964,0.9380033738373939,0.9352898377548322,0.9355006823236974,535.49
8,0.001,20,0.959731543624161,0.1117192312774302,0.9381767802072947,0.9328144710758695,0.9329627238283861,288.96
8,0.001,30,0.914572864321608,0.300570430726294,0.9376923783176243,0.9303269514918666,0.9303293598615381,213.99
8,0.001,40,0.9324324324324325,0.2914352098832259,0.926703804399191,0.9237093835408443,0.923889150991718,172.12
8,0.0001,10,0.9214046822742475,0.17286993686209814,0.9357134116672696,0.9328480316625638,0.9330277848244937,528.03
8,0.0001,20,0.959731543624161,0.0982783258758424,0.9409246575342466,0.9333551090286538,0.9334472934472934,264.51
8,0.0001,30,0.9346733668341709,0.16673735151957017,0.9364740900624902,0.9314705334304542,0.9315376077862204,185.3
8,0.0001,40,0.9324324324324325,0.19360603472454677,0.9280303030303031,0.9266246583662314,0.926774962129574,146.46
16,0.1,10,0.8913043478260869,144.38864819580894,0.8551685574500685,0.8388525866284745,0.831107567331493,292.8
16,0.1,20,0.9026845637583892,1117.5018515362835,0.8630120079057144,0.8629632966900944,0.8629861118370208,162.9
16,0.1,30,0.7989949748743719,5.555948861280278,0.8450312245452077,0.8448621957210374,0.8446179710095829,118.15
16,0.1,40,0.8783783783783784,597.4341744087837,0.841919191919192,0.8411934406316429,0.8411154838660566,95.16
16,0.01,10,0.9013377926421404,0.3402455079814662,0.9004302463094288,0.8934870111110976,0.8929500549290355,295.54
16,0.01,20,0.9395973154362416,0.14583653899373358,0.9293732659609095,0.9231693398209887,0.9232707448481949,163.23
16,0.01,30,0.9296482412060302,0.21093739336270598,0.9076235793509516,0.9059974929276846,0.9060440610991906,117.22
16,0.01,40,0.9121621621621622,0.2249692197498941,0.893193907156673,0.8927877315517765,0.8927197049773504,100.01
16,0.001,10,0.919732441471572,0.1743117883967851,0.9400105684199912,0.938499256161667,0.9386728462193562,292.95
16,0.001,20,0.959731543624161,0.12635870144609432,0.9416241169930188,0.9377553012554816,0.9379853379346164,172.06
16,0.001,30,0.914572864321608,0.19077176604526416,0.9375010943217832,0.9314027747192248,0.9314298907187932,132.5
16,0.001,40,0.9391891891891891,0.28614691769502243,0.9350333352803251,0.9319769207409656,0.9321651321651322,105.98
16,0.0001,10,0.9130434782608695,0.17835471553894955,0.937341267703701,0.9361371941014662,0.9362847920061746,275.03
16,0.0001,20,0.959731543624161,0.13354902043910638,0.9331262537278142,0.9302839851024208,0.9304553369138506,150.36
16,0.0001,30,0.9346733668341709,0.18773459349396215,0.9356609956770324,0.9304245083258517,0.9304738844690419,108.07
16,0.0001,40,0.918918918918919,0.195605647042317,0.9235571587125415,0.9209535378074705,0.921082742785656,87.65
32,0.1,10,0.8929765886287625,13.007145178002807,0.8691816968899098,0.8690592634585668,0.8686515048754893,169.94
32,0.1,20,0.802013422818792,384.9778897074245,0.82313281002482,0.8191946471325959,0.8144859773617047,98.87
32,0.1,30,0.8844221105527639,536.5188245917085,0.8683709768492377,0.8692553317635898,0.8687280731998908,78.92
32,0.1,40,0.8716216216216216,0.2927051101987426,0.8743138087153368,0.8713255390221682,0.8697680373204336,72.4
32,0.01,10,0.9113712374581939,0.27937371111791764,0.9172682670404766,0.9106139350544952,0.9104117281840239,166.88
32,0.01,20,0.9395973154362416,0.16673023660541425,0.9243837557791046,0.9190845197332853,0.9190977135939711,98.73
32,0.01,30,0.9195979899497487,0.2025813774823506,0.9116962025316455,0.9114688551728585,0.9115703430326463,80.39
32,0.01,40,0.9121621621621622,0.2021053867364252,0.9028599605522682,0.9019283328272092,0.9021171238938235,62.2
32,0.001,10,0.9080267558528428,0.17757886246798235,0.9348401932144973,0.9329787013019709,0.9331465369680538,180.23
32,0.001,20,0.9362416107382551,0.1571378398290812,0.9350541463980129,0.9293754129873251,0.9295063290355022,110.24
32,0.001,30,0.9447236180904522,0.15503734257832713,0.9465497786650464,0.9417952670540206,0.941953316953317,86.36
32,0.001,40,0.9324324324324325,0.29475064820065666,0.9385778535980149,0.9346264804129972,0.9348164958851982,74.87
32,0.0001,10,0.9063545150501672,0.1826888265330047,0.9328327321083745,0.9316990643226248,0.9318351414601161,159.08
32,0.0001,20,0.9530201342281879,0.1267425566221168,0.9321206861266288,0.9304153901603893,0.9305810553035396,90.8
32,0.0001,30,0.9246231155778895,0.19134707421780783,0.9225073007926575,0.9181093625599241,0.9180830136506974,66.82
32,0.0001,40,0.9054054054054054,0.18535733738964474,0.9052247014456316,0.8999924081384755,0.8997852760736196,55.21
