time,current,voltage,temp_C,power
21:13:57,0.332,3.75,33.9,1.245
21:13:58,0.324,3.75,33.9,1.215
21:13:59,0.164,3.75,33.9,0.615
21:14:00,0.272,3.75,33.9,1.02
21:14:01,0.267,3.75,33.9,1.00125
21:14:02,0.336,3.75,33.9,1.26
21:14:03,0.321,3.75,33.9,1.20375
21:14:05,0.344,3.75,33.9,1.29
21:14:06,0.328,3.75,33.9,1.23
21:14:07,0.346,3.75,33.9,1.2975
21:14:08,0.326,3.75,33.9,1.2225
21:14:09,0.294,3.75,33.9,1.1025
21:14:10,0.339,3.75,33.9,1.27125
21:14:11,0.278,3.757,33.8,1.044446
21:14:12,0.328,3.757,33.8,1.232296
21:14:13,0.152,3.718,33.8,0.565136
21:14:14,0.252,3.718,33.8,0.936936
21:14:15,0.33,3.718,33.8,1.22694
21:14:16,0.315,3.718,33.8,1.17117
21:14:17,0.326,3.718,33.8,1.212068
21:14:18,0.321,3.718,33.8,1.193478
21:14:19,0.338,3.718,33.8,1.256684
21:14:20,0.345,3.718,33.8,1.28271
21:14:21,0.35,3.718,33.8,1.3013
21:14:22,0.302,3.718,33.8,1.122836
21:14:23,0.343,3.718,33.8,1.275274
21:14:24,0.323,3.718,33.8,1.200914
21:14:25,0.337,3.718,33.8,1.252966
21:14:26,0.338,3.718,33.8,1.256684
21:14:27,0.349,3.718,33.8,1.297582
21:14:28,0.333,3.718,33.8,1.238094
21:14:29,0.319,3.718,33.8,1.186042
21:14:30,0.336,3.718,33.8,1.249248
21:14:31,0.31,3.718,33.8,1.15258
21:14:32,0.328,3.718,33.8,1.219504
21:14:33,0.262,3.718,33.8,0.974116
21:14:34,0.506,3.718,33.8,1.881308
21:14:35,0.568,3.718,33.8,2.111824
21:14:36,0.569,3.718,33.8,2.115542
21:14:37,0.569,3.718,33.8,2.115542
21:14:38,0.565,3.718,33.8,2.10067
21:14:39,0.571,3.718,33.8,2.122978
21:14:40,0.263,3.778,33.8,0.993614
21:14:41,0.538,3.762,33.7,2.023956
21:14:42,0.522,3.775,33.7,1.97055
21:14:43,0.536,3.775,33.7,2.0234
21:14:44,0.551,3.775,33.7,2.080025
21:14:45,0.547,3.775,33.7,2.064925
21:14:46,0.477,3.775,33.7,1.800675
21:14:47,0.321,3.766,33.7,1.208886
21:14:48,0.345,3.766,33.7,1.29927
21:14:49,0.363,3.766,33.7,1.367058
21:14:50,0.328,3.766,33.7,1.235248
21:14:51,0.362,3.766,33.7,1.363292
