time,current,voltage,temp_C,power
22:34:42,0.728,3.857,33.4,2.807896
22:34:43,0.53,3.858,33.4,2.04474
22:34:44,0.665,3.858,33.4,2.56557
22:34:45,0.373,3.858,33.4,1.439034
22:34:46,0.4,3.858,33.4,1.5432
22:34:47,0.4,3.858,33.4,1.5432
22:34:48,0.648,3.858,33.4,2.499984
22:34:49,0.721,3.858,33.4,2.781618
22:34:50,0.735,3.858,33.4,2.83563
22:34:51,0.722,3.858,33.4,2.785476
22:34:52,0.716,3.858,33.4,2.762328
22:34:53,0.721,3.858,33.4,2.781618
22:34:54,0.739,3.858,33.4,2.851062
22:34:55,0.624,3.858,33.4,2.407392
22:34:56,0.683,3.858,33.4,2.635014
22:34:57,0.695,3.858,33.4,2.68131
22:34:58,0.731,3.858,33.4,2.820198
22:34:59,0.733,3.858,33.4,2.827914
22:35:00,0.819,3.858,33.4,3.159702
22:35:01,0.721,3.858,33.4,2.781618
22:35:02,0.775,3.858,33.4,2.98995
22:35:03,0.781,3.858,33.4,3.013098
22:35:04,0.775,3.858,33.4,2.98995
22:35:05,0.758,3.858,33.4,2.924364
22:35:06,0.784,3.858,33.4,3.024672
22:35:07,0.784,3.858,33.4,3.024672
22:35:08,0.255,3.862,33.4,0.98481
22:35:09,0.504,3.833,33.4,1.931832
22:35:10,0.795,3.863,33.4,3.071085
22:35:11,0.763,3.863,33.4,2.947469
22:35:12,0.791,3.863,33.4,3.055633
22:35:14,0.749,3.863,33.4,2.893387
22:35:15,0.643,3.863,33.4,2.483909
22:35:16,0.762,3.863,33.4,2.943606
22:35:17,0.742,3.863,33.4,2.866346
22:35:18,0.763,3.863,33.4,2.947469
22:35:19,0.746,3.863,33.4,2.881798
22:35:20,0.759,3.863,33.4,2.932017
22:35:21,0.748,3.863,33.4,2.889524
22:35:22,0.74,3.863,33.4,2.85862
22:35:23,0.759,3.863,33.4,2.932017
22:35:24,0.803,3.863,33.4,3.101989
22:35:25,0.798,3.863,33.4,3.082674
22:35:26,0.803,3.863,33.4,3.101989
22:35:27,0.796,3.863,33.4,3.074948
22:35:28,0.811,3.863,33.4,3.132893
22:35:29,0.784,3.863,33.4,3.028592
22:35:30,0.821,3.863,33.4,3.171523
22:35:31,0.797,3.863,33.4,3.078811
22:35:32,0.817,3.863,33.4,3.156071
22:35:33,0.813,3.863,33.4,3.140619
22:35:34,0.814,3.863,33.4,3.144482
22:35:35,0.805,3.863,33.4,3.109715
22:35:36,0.801,3.863,33.4,3.094263
22:35:37,0.799,3.863,33.4,3.086537
22:35:38,0.8,3.863,33.4,3.0904
22:35:39,0.307,3.836,33.4,1.177652
22:35:40,0.8,3.836,33.4,3.0688
22:35:41,0.814,3.866,33.4,3.146924
22:35:42,0.78,3.866,33.4,3.01548
22:35:43,0.789,3.866,33.4,3.050274
22:35:44,0.623,3.866,33.4,2.408518
22:35:45,0.786,3.866,33.4,3.038676
22:35:46,0.795,3.866,33.4,3.07347
22:35:47,0.796,3.866,33.4,3.077336
22:35:48,0.79,3.866,33.4,3.05414
22:35:49,0.801,3.866,33.4,3.096666
22:35:50,0.799,3.866,33.4,3.088934
22:35:51,0.796,3.864,33.4,3.075744
22:35:52,0.222,3.864,33.4,0.857808
22:35:53,0.785,3.864,33.4,3.03324
22:35:54,0.914,3.864,33.4,3.531696
22:35:55,0.924,3.864,33.4,3.570336
22:35:56,0.877,3.864,33.4,3.388728
22:35:57,0.908,3.864,33.4,3.508512
22:35:58,0.91,3.864,33.4,3.51624
22:35:59,0.917,3.864,33.4,3.543288
22:36:00,0.604,3.864,33.4,2.333856
22:36:01,0.549,3.864,33.4,2.121336
22:36:02,0.595,3.864,33.4,2.29908
22:36:03,0.579,3.864,33.4,2.237256
22:36:04,0.591,3.864,33.4,2.283624
22:36:05,0.598,3.864,33.4,2.310672
22:36:06,0.605,3.864,33.4,2.33772
22:36:07,0.596,3.864,33.4,2.302944
22:36:08,0.591,3.855,33.4,2.278305
22:36:09,0.254,3.836,33.3,0.974344
22:36:10,0.596,3.836,33.3,2.286256
22:36:11,0.586,3.855,33.3,2.25903
