time,current,voltage,temp_C,power
18:49:43,1.163,3.864,33.9,4.493832
18:49:44,1.192,3.864,33.9,4.605888
18:49:45,1.03,3.864,33.9,3.97992
18:49:46,1.148,3.864,33.9,4.435872
18:49:47,1.167,3.864,33.9,4.509288
18:49:48,1.165,3.864,33.9,4.50156
18:49:49,0.864,3.864,33.9,3.338496
18:49:50,0.906,3.864,33.9,3.500784
18:49:51,0.891,3.864,33.9,3.442824
18:49:52,0.898,3.864,33.9,3.469872
18:49:53,0.893,3.864,33.9,3.450552
18:49:54,0.902,3.864,33.9,3.485328
18:49:55,0.7,3.864,33.9,2.7048
18:49:56,0.895,3.864,33.9,3.45828
18:49:57,0.915,3.864,33.9,3.53556
18:49:58,0.896,3.864,33.9,3.462144
18:49:59,0.918,3.864,33.9,3.547152
18:50:00,0.89,3.864,33.9,3.43896
18:50:01,0.89,3.864,33.9,3.43896
18:50:02,0.914,3.864,33.9,3.531696
18:50:03,0.948,3.864,33.9,3.663072
18:50:04,0.919,3.864,33.9,3.551016
18:50:05,0.969,3.864,33.9,3.744216
18:50:06,0.937,3.864,33.9,3.620568
18:50:07,0.958,3.864,33.9,3.701712
18:50:08,0.955,3.864,33.9,3.69012
18:50:09,0.93,3.864,33.9,3.59352
18:50:10,0.964,3.864,33.9,3.724896
18:50:11,0.916,3.864,33.9,3.539424
18:50:12,0.943,3.864,33.9,3.643752
18:50:13,0.93,3.864,33.9,3.59352
18:50:14,0.958,3.864,33.9,3.701712
18:50:15,0.944,3.864,33.9,3.647616
18:50:16,0.899,3.864,33.9,3.473736
18:50:17,0.929,3.864,33.9,3.589656
18:50:18,0.933,3.864,33.9,3.605112
18:50:19,0.942,3.864,33.9,3.639888
18:50:20,0.944,3.864,33.9,3.647616
18:50:21,0.942,3.864,33.9,3.639888
18:50:22,0.961,3.864,33.9,3.713304
18:50:23,0.93,3.864,33.9,3.59352
18:50:24,0.936,3.864,33.9,3.616704
18:50:25,0.914,3.864,33.9,3.531696
18:50:26,0.935,3.864,33.9,3.61284
18:50:27,0.935,3.864,33.9,3.61284
18:50:28,0.908,3.864,33.9,3.508512
18:50:29,0.958,3.864,33.9,3.701712
18:50:30,0.907,3.864,33.9,3.504648
18:50:31,0.924,3.863,33.8,3.569412
18:50:32,0.586,3.863,33.8,2.263718
18:50:33,0.964,3.863,33.8,3.723932
18:50:34,0.958,3.863,33.8,3.700754
18:50:35,0.963,3.863,33.8,3.720069
18:50:37,1.03,3.863,33.8,3.97889
18:50:38,0.995,3.863,33.8,3.843685
18:50:39,1.011,3.863,33.8,3.905493
18:50:40,1.011,3.863,33.8,3.905493
18:50:41,0.981,3.863,33.8,3.789603
18:50:42,0.973,3.863,33.8,3.758699
18:50:43,0.972,3.863,33.8,3.754836
18:50:44,1.006,3.863,33.8,3.886178
18:50:45,0.997,3.863,33.8,3.851411
18:50:46,1.006,3.863,33.8,3.886178
18:50:47,0.991,3.863,33.8,3.828233
18:50:48,0.992,3.863,33.8,3.832096
18:50:49,0.949,3.863,33.8,3.665987
18:50:50,0.99,3.863,33.8,3.82437
18:50:51,0.969,3.863,33.8,3.743247
18:50:52,0.975,3.863,33.8,3.766425
18:50:53,0.975,3.863,33.8,3.766425
18:50:54,0.982,3.863,33.8,3.793466
18:50:55,0.958,3.863,33.8,3.700754
18:50:56,0.984,3.863,33.8,3.801192
18:50:57,0.951,3.863,33.8,3.673713
18:50:58,0.976,3.863,33.8,3.770288
18:50:59,0.958,3.863,33.8,3.700754
18:51:00,0.979,3.863,33.8,3.781877
18:51:01,0.96,3.863,33.8,3.70848
18:51:02,0.927,3.863,33.8,3.581001
18:51:03,0.984,3.863,33.8,3.801192
18:51:04,0.955,3.863,33.8,3.689165
18:51:05,0.785,3.863,33.8,3.032455
18:51:06,0.978,3.863,33.8,3.778014
18:51:07,0.975,3.863,33.8,3.766425
18:51:08,0.961,3.863,33.8,3.712343
18:51:09,0.958,3.863,33.8,3.700754
18:51:10,0.99,3.863,33.8,3.82437
18:51:11,0.959,3.863,33.8,3.704617
18:51:12,0.968,3.863,33.8,3.739384
18:51:13,0.956,3.863,33.8,3.693028
18:51:14,0.996,3.863,33.8,3.847548
18:51:15,0.994,3.863,33.8,3.839822
18:51:16,0.979,3.863,33.8,3.781877
18:51:17,1.001,3.863,33.8,3.866863
18:51:18,0.969,3.863,33.8,3.743247
18:51:19,0.956,3.863,33.8,3.693028
18:51:20,0.969,3.863,33.8,3.743247
18:51:21,0.992,3.863,33.8,3.832096
18:51:22,0.977,3.863,33.8,3.774151
18:51:23,0.986,3.863,33.8,3.808918
18:51:24,0.989,3.863,33.8,3.820507
18:51:25,0.921,3.863,33.8,3.557823
18:51:26,0.996,3.863,33.8,3.847548
18:51:27,0.987,3.863,33.8,3.812781
18:51:28,0.964,3.863,33.8,3.723932
18:51:29,0.997,3.863,33.8,3.851411
18:51:30,0.933,3.863,33.8,3.604179
18:51:31,0.807,3.852,33.8,3.108564
18:51:32,0.796,3.852,33.8,3.066192
18:51:33,0.869,3.852,33.8,3.347388
18:51:34,0.846,3.852,33.8,3.258792
