time,current,voltage,temp_C,power
23:07:35,0.618,4.074,35.7,2.517732
23:07:36,0.992,4.074,35.7,4.041408
23:07:37,0.811,4.074,35.7,3.304014
23:07:38,0.938,4.074,35.7,3.821412
23:07:39,0.962,4.074,35.7,3.919188
23:07:40,0.927,4.074,35.7,3.776598
23:07:41,0.979,4.074,35.7,3.988446
23:07:42,0.984,4.074,35.7,4.008816
23:07:43,0.956,4.074,35.7,3.894744
23:07:44,0.999,4.074,35.7,4.069926
23:07:45,0.988,4.074,35.7,4.025112
23:07:46,0.905,4.074,35.7,3.68697
23:07:47,0.994,4.074,35.7,4.049556
23:07:48,0.993,4.074,35.7,4.045482
23:07:49,0.251,4.041,35.7,1.014291
23:07:50,0.983,4.041,35.7,3.972303
23:07:51,0.96,4.079,35.7,3.91584
23:07:52,0.926,4.079,35.7,3.777154
23:07:53,0.986,4.079,35.7,4.021894
23:07:54,0.969,4.079,35.7,3.952551
23:07:55,0.97,4.079,35.7,3.95663
23:07:56,0.924,4.079,35.7,3.768996
23:07:57,0.983,4.079,35.7,4.009657
23:07:58,0.97,4.079,35.7,3.95663
23:07:59,0.988,4.079,35.7,4.030052
23:08:00,0.956,4.079,35.7,3.899524
23:08:01,0.899,4.079,35.7,3.667021
23:08:02,0.952,4.079,35.7,3.883208
23:08:03,0.972,4.079,35.7,3.964788
23:08:04,0.971,4.079,35.7,3.960709
23:08:05,0.953,4.079,35.7,3.887287
23:08:06,0.974,4.079,35.7,3.972946
23:08:07,0.98,4.079,35.7,3.99742
23:08:08,0.97,4.079,35.7,3.95663
23:08:09,0.944,4.079,35.7,3.850576
23:08:10,0.969,4.079,35.7,3.952551
23:08:11,0.969,4.079,35.7,3.952551
23:08:12,0.978,4.079,35.7,3.989262
23:08:13,0.968,4.079,35.7,3.948472
23:08:14,0.659,4.079,35.7,2.688061
23:08:15,0.966,4.079,35.7,3.940314
23:08:16,0.94,4.079,35.7,3.83426
23:08:17,0.966,4.079,35.7,3.940314
23:08:18,0.274,4.087,35.7,1.119838
23:08:19,0.579,4.052,35.5,2.346108
23:08:20,0.953,4.052,35.5,3.861556
23:08:21,0.837,4.084,35.5,3.418308
23:08:22,0.983,4.084,35.5,4.014572
23:08:24,0.967,4.084,35.5,3.949228
23:08:25,0.868,4.084,35.5,3.544912
23:08:26,0.976,4.084,35.5,3.985984
23:08:27,0.984,4.084,35.5,4.018656
23:08:28,0.979,4.084,35.5,3.998236
23:08:29,0.916,4.084,35.5,3.740944
23:08:30,0.991,4.084,35.5,4.047244
23:08:31,0.979,4.084,35.5,3.998236
23:08:32,0.979,4.084,35.5,3.998236
23:08:33,0.972,4.084,35.5,3.969648
23:08:34,0.937,4.084,35.5,3.826708
23:08:35,0.97,4.084,35.5,3.96148
23:08:36,0.961,4.084,35.5,3.924724
23:08:37,0.99,4.084,35.5,4.04316
23:08:38,0.979,4.084,35.5,3.998236
23:08:39,0.981,4.084,35.5,4.006404
23:08:40,0.337,4.091,35.4,1.378667
23:08:41,0.978,4.091,35.4,4.000998
23:08:42,0.986,4.091,35.4,4.033726
23:08:43,0.994,4.091,35.4,4.066454
23:08:44,0.991,4.091,35.4,4.054181
23:08:45,0.955,4.091,35.4,3.906905
23:08:46,0.974,4.091,35.4,3.984634
23:08:47,0.986,4.091,35.4,4.033726
23:08:48,0.971,4.091,35.4,3.972361
23:08:49,0.292,4.057,35.3,1.184644
23:08:50,0.928,4.057,35.3,3.764896
23:08:51,0.983,4.091,35.3,4.021453
23:08:52,0.928,4.091,35.3,3.796448
23:08:53,0.987,4.091,35.3,4.037817
23:08:54,0.98,4.091,35.3,4.00918
23:08:55,0.975,4.091,35.3,3.988725
23:08:56,0.989,4.091,35.3,4.045999
23:08:57,0.996,4.091,35.3,4.074636
23:08:58,0.992,4.091,35.3,4.058272
23:08:59,0.998,4.091,35.3,4.082818
23:09:00,0.989,4.091,35.3,4.045999
23:09:01,0.916,4.091,35.3,3.747356
23:09:02,0.975,4.091,35.3,3.988725
23:09:03,0.99,4.091,35.3,4.05009
23:09:04,0.99,4.091,35.3,4.05009
23:09:05,0.982,4.091,35.3,4.017362
23:09:06,0.919,4.091,35.3,3.759629
23:09:07,0.961,4.091,35.3,3.931451
23:09:08,0.931,4.091,35.3,3.808721
23:09:09,0.947,4.091,35.3,3.874177
23:09:10,0.944,4.091,35.3,3.861904
23:09:11,0.945,4.091,35.3,3.865995
23:09:12,0.78,4.091,35.3,3.19098
23:09:13,0.922,4.091,35.3,3.771902
23:09:14,0.965,4.091,35.3,3.947815
23:09:15,0.949,4.091,35.3,3.882359
23:09:16,0.956,4.091,35.3,3.910996
23:09:17,0.881,4.091,35.3,3.604171
23:09:18,0.946,4.093,35.3,3.871978
23:09:19,0.936,4.093,35.3,3.831048
23:09:20,0.945,4.093,35.3,3.867885
23:09:21,0.911,4.093,35.3,3.728723
23:09:22,0.921,4.093,35.3,3.769653
23:09:23,0.954,4.093,35.3,3.904722
23:09:24,0.941,4.093,35.3,3.851513
23:09:25,0.862,4.093,35.3,3.528166
23:09:26,0.876,4.093,35.3,3.585468
23:09:27,0.946,4.093,35.3,3.871978
23:09:28,0.95,4.093,35.3,3.88835
23:09:29,0.91,4.093,35.3,3.72463
23:09:30,0.948,4.093,35.3,3.880164
23:09:31,0.939,4.093,35.3,3.843327
23:09:32,0.937,4.093,35.3,3.835141
23:09:33,0.859,4.093,35.3,3.515887
23:09:34,0.922,4.093,35.3,3.773746
23:09:35,0.92,4.093,35.3,3.76556
23:09:36,0.938,4.093,35.3,3.839234
23:09:37,0.945,4.093,35.3,3.867885
23:09:38,0.877,4.093,35.3,3.589561
23:09:39,0.939,4.093,35.3,3.843327
23:09:40,0.93,4.093,35.3,3.80649
23:09:41,0.844,4.093,35.3,3.454492
23:09:42,0.929,4.093,35.3,3.802397
23:09:43,0.883,4.093,35.3,3.614119
23:09:44,0.914,4.093,35.3,3.741002
23:09:45,0.924,4.093,35.3,3.781932
23:09:46,0.911,4.093,35.3,3.728723
23:09:47,0.936,4.093,35.3,3.831048
23:09:48,0.909,4.093,35.3,3.720537
23:09:49,0.939,4.093,35.3,3.843327
23:09:50,0.907,4.093,35.3,3.712351
23:09:52,0.935,4.093,35.3,3.826955
23:09:53,0.932,4.093,35.3,3.814676
23:09:54,0.942,4.093,35.3,3.855606
23:09:55,0.901,4.093,35.3,3.687793
23:09:56,0.931,4.093,35.3,3.810583
23:09:57,0.948,4.093,35.3,3.880164
23:09:58,0.893,4.093,35.3,3.655049
23:09:59,0.974,4.093,35.3,3.986582
23:10:00,0.972,4.093,35.3,3.978396
23:10:01,0.967,4.093,35.3,3.957931
23:10:02,0.991,4.093,35.3,4.056163
23:10:03,0.993,4.093,35.3,4.064349
23:10:04,0.971,4.093,35.3,3.974303
23:10:05,0.963,4.093,35.3,3.941559
23:10:06,0.97,4.093,35.3,3.97021
23:10:07,0.988,4.093,35.3,4.043884
