trial_number,batch_size,learning_rate,seq_len,dropout_rate,hidden_dim,num_layers,cnn_channels1,cnn_channels2,cnn_kernel_size,tf_heads,final_acc,final_loss,precision,recall,f1_score,training_time_s
0,8,0.0001,10,0.0,16,1,,,,,0.919732441471572,0.18005746214414353,0.9244961244114717,0.914249501368634,0.9138492084301488,422.82
1,16,0.0001,10,0.3,16,1,,,,,0.9055183946488294,0.20276355856913142,0.9151856307025436,0.8929648588167827,0.8905664466295942,236.19
2,16,0.01,20,0.0,16,1,,,,,0.9605373635600336,0.12317594734924557,0.9479631665241679,0.9456305864809019,0.945857056183661,243.43
3,8,0.0001,5,0.3,16,1,,,,,0.8856427378964942,0.22139777869673835,0.9081067989998726,0.8873985155778175,0.8848713395309443,420.49
4,16,0.001,15,0.0,16,1,,,,,0.9488683989941324,0.12250356964048971,0.9467750514765293,0.9428246975556361,0.9430543874859246,238.37
5,16,0.0001,5,0.0,16,1,,,,,0.8973288814691152,0.21432763410192637,0.9122091603562278,0.8952586052525795,0.8935903426920243,222.05
6,16,0.001,10,0.0,16,1,,,,,0.9247491638795987,0.15307018172603895,0.942198997291887,0.9383184870915504,0.9385192184293767,228.5
7,8,0.0001,20,0.0,16,1,,,,,0.9219143576826196,0.16890131570547626,0.9269241468234973,0.9157404182831514,0.9153004420407961,445.05
8,8,0.01,20,0.3,16,1,,,,,0.943744752308984,0.13874619908022104,0.9452292177579461,0.9365729230533306,0.9366615556342631,461.39
9,16,0.001,15,0.0,16,1,,,,,0.9471919530595139,0.11463451259999366,0.9508092779251912,0.9458357156470365,0.9460799583523578,238.59
10,16,0.01,20,0.3,16,1,,,,,0.9462636439966414,0.1432508268665947,0.9419429628645275,0.9378999556433987,0.9381438025178074,249.6
11,16,0.001,15,0.0,16,1,,,,,0.9371332774518022,0.1454734092316943,0.9435021364510584,0.9388126548503907,0.9390029221866509,237.25
12,16,0.01,15,0.0,16,1,,,,,0.9580888516345348,0.12286364945576776,0.946568703123986,0.9437955316218021,0.9440098015846012,237.78
13,16,0.01,20,0.0,16,1,,,,,0.9554995801847187,0.1003512991375564,0.9521298287695382,0.9495462649195344,0.9497957259635822,244.98
14,16,0.01,15,0.0,16,1,,,,,0.9513830678960603,0.10990447434530785,0.9501037367834443,0.9500635283654152,0.9500810357516206,237.09
15,16,0.01,20,0.0,16,1,,,,,0.9580184718723762,0.08654544268462128,0.9526057488723189,0.94967622676601,0.9499257341496168,244.22
16,16,0.01,15,0.0,16,1,,,,,0.9555741827326069,0.10571794203175276,0.9500502234170537,0.9493808248664805,0.949517747048483,236.52
17,16,0.01,5,0.0,16,1,,,,,0.9474123539232053,0.11570649618440179,0.9544616350656301,0.9528753565607068,0.9530799806361026,220.66
18,8,0.01,20,0.3,16,1,,,,,0.9487825356842989,0.14824218846062695,0.93953706294881,0.9323340238714413,0.932406126076484,458.74
19,16,0.01,15,0.0,16,1,,,,,0.9438390611902766,0.12623532416576871,0.9493598846638029,0.9478815554426827,0.9480780261872177,236.12
20,16,0.01,15,0.0,16,1,,,,,0.9396479463537301,0.11640681064510915,0.9518901043679576,0.9517409036416535,0.9517941500516387,238.96
21,16,0.01,20,0.0,16,1,,,,,0.9429051217464316,0.11949235853194372,0.9442822290403,0.9433940064452945,0.9435491433148353,245.28
22,16,0.01,20,0.0,16,1,,,,,0.9513014273719563,0.11901239066148694,0.9502667986438209,0.9496195239229295,0.9497510616072848,244.46
23,16,0.01,20,0.0,16,1,,,,,0.9445843828715366,0.11496376341705444,0.9446019221349291,0.9437309336690142,0.9438776693395756,243.77
24,16,0.01,20,0.0,16,1,,,,,0.9605373635600336,0.08858381776029345,0.9517673932445956,0.9492091103495099,0.9494611593343725,246.99
25,16,0.01,20,0.0,16,1,,,,,0.9689336691855583,0.07816515771644814,0.9506802427837362,0.9479765590446705,0.9482138586120887,242.74
26,8,0.01,20,0.3,16,1,,,,,0.9445843828715366,0.12654430616645385,0.9279487566359235,0.921173621097425,0.921133781685573,460.78
27,16,0.01,20,0.0,16,1,,,,,0.9529806884970613,0.14335106228572253,0.9430491759817871,0.9400386157060028,0.9402555195593054,244.68
28,16,0.01,20,0.0,16,1,,,,,0.9680940386230059,0.08124597600292817,0.9506339287550832,0.9491568212815978,0.9493488654780857,243.0
29,8,0.001,10,0.0,16,1,,,,,0.9331103678929766,0.13487285725383674,0.9479440712975811,0.9451054477775533,0.9453462849395109,424.32
30,16,0.0001,20,0.0,16,1,,,,,0.9177162048698573,0.1955704636740151,0.9231175619884251,0.9036700279086837,0.9021227388439181,244.35
31,16,0.01,20,0.0,16,1,,,,,0.9429051217464316,0.11899661290853453,0.9425195856228321,0.9418883186152011,0.9420150435718029,246.6
32,16,0.01,20,0.0,16,1,,,,,0.9622166246851386,0.09246418315512009,0.9515141014586209,0.9504124008475898,0.95059362390642,243.35
