batch_size,learning_rate,seq_len,final_acc,final_loss,precision,recall,f1_score,training_time_s
8,0.1,10,0.9013377926421404,0.3028221499909924,0.8728890305878427,0.8631343472728719,0.8615079792104541,427.8
8,0.1,20,0.9261744966442953,0.2434330637143027,0.8954447547996107,0.8881672848450968,0.887663853228823,250.7
8,0.1,30,0.7839195979899497,0.3000819450756915,0.8112345762408533,0.7853136912582154,0.7625811701734009,198.27
8,0.1,40,0.8513513513513513,0.3283471970321779,0.8437798638490854,0.844651630887586,0.8440982057434707,175.04
8,0.01,10,0.9230769230769231,0.18146895097893329,0.9415306694547989,0.9390392776354901,0.9392352042576259,262.97
8,0.01,20,0.9530201342281879,0.11962471413290898,0.9300568110552507,0.9239202258665224,0.9240799904037115,147.81
8,0.01,30,0.8944723618090452,0.2722580776460188,0.9161223985705239,0.9097615737103469,0.9092151717712506,112.89
8,0.01,40,0.9256756756756757,0.22050943097693143,0.9087931995540691,0.9057166717279077,0.9057344494684101,97.53
8,0.001,10,0.931438127090301,0.15048918294267113,0.9465551975964916,0.9405079877550602,0.9407122454742981,251.34
8,0.001,20,0.9395973154362416,0.15118733463266273,0.9248619172439618,0.9183073526761578,0.9182447002368949,144.67
8,0.001,30,0.8844221105527639,0.23052038042893838,0.8943271546353505,0.8805283799711807,0.8786702344192132,107.73
8,0.001,40,0.8716216216216216,0.2279817239210093,0.8957434599856203,0.8771484968114182,0.8744902563533821,90.09
8,0.0001,10,0.9214046822742475,0.19423342525651696,0.9388037849616764,0.9351848558322782,0.9353831338026511,250.46
8,0.0001,20,0.9161073825503355,0.17813059903026734,0.9105860432210988,0.8965804649486394,0.8953480540722567,144.14
8,0.0001,30,0.8743718592964824,0.24188233960838754,0.901544300243803,0.8909506704287323,0.8898845731426368,107.25
8,0.0001,40,0.8513513513513513,0.3159406041927837,0.90034314141457,0.8726692985119952,0.868220197317445,90.25
16,0.1,10,0.903010033444816,0.2117271325002842,0.9176926979725637,0.8863925809203763,0.882726045737612,220.23
16,0.1,20,0.7818791946308725,0.28494004299453984,0.823690133605572,0.8208348351054243,0.8186713103726782,157.86
16,0.1,30,0.8241206030150754,0.3703924745968283,0.8808410384068278,0.8746506191452239,0.8737781555461114,130.75
16,0.1,40,0.8986486486486487,0.24235974974785554,0.8362187166332455,0.8365643517328911,0.8359634954102652,91.66
16,0.01,10,0.9347826086956522,0.17849161574171948,0.9389574735175433,0.9378750104688003,0.9380499878178232,136.96
16,0.01,20,0.9463087248322147,0.11642958893293288,0.9360959763185039,0.9308063489407297,0.9309256566767169,81.52
16,0.01,30,0.9346733668341709,0.2089333892818195,0.9195922108467072,0.9161189504175631,0.9161265580057526,63.53
16,0.01,40,0.8851351351351351,0.21453911369364406,0.9174707602339182,0.9065365927725477,0.9059287222768027,55.46
16,0.001,10,0.9063545150501672,0.1867573404292199,0.9373334320757489,0.9334434589307022,0.9336096767509559,140.19
16,0.001,20,0.9328859060402684,0.15955750958997156,0.9092419466185363,0.8937608878476603,0.8922449971925235,82.18
16,0.001,30,0.8542713567839196,0.3053574955322541,0.901548840435968,0.8759295648196771,0.8717625131405148,64.99
16,0.001,40,0.8648648648648649,0.30872139450936653,0.8945176431228229,0.8772016398420892,0.87475148310405,56.54
16,0.0001,10,0.9163879598662207,0.1976908646423403,0.931678635915349,0.925397695375379,0.9254343514508563,137.14
16,0.0001,20,0.9261744966442953,0.16956778774319228,0.9183026971113852,0.8991372319336818,0.8974845897910941,81.74
16,0.0001,30,0.8542713567839196,0.29607260475244057,0.908227371201974,0.8885577872518543,0.8862605750636786,62.59
16,0.0001,40,0.8581081081081081,0.3069674688064166,0.9020494845843278,0.8826601882781658,0.8802002724767057,53.08
32,0.1,10,0.8812709030100334,0.2324458854703389,0.8866516262455348,0.8858826718513394,0.8859316150222738,137.42
32,0.1,20,0.9228187919463087,0.18714184309128723,0.8776911363957005,0.873198371527382,0.8726819803919909,90.21
32,0.1,30,0.7587939698492462,0.4786060839618238,0.8506919496212799,0.8474002448157159,0.8468643825180033,60.81
32,0.1,40,0.7972972972972973,0.4747729543093088,0.8229604533952359,0.8218816915446129,0.8210313963776137,63.36
32,0.01,10,0.9280936454849499,0.1615879156808643,0.9315718442770947,0.9295346639872825,0.9296929759945786,81.02
32,0.01,20,0.9429530201342282,0.1425979718063558,0.9267278101671867,0.9249339220279931,0.9251027333940504,49.98
32,0.01,30,0.8844221105527639,0.2568118328204608,0.9076298612253854,0.8960411972964275,0.8949398173768678,39.69
32,0.01,40,0.9054054054054054,0.18683280772529542,0.9145796064400715,0.9008654722137869,0.8998196419270327,34.11
32,0.001,10,0.9113712374581939,0.18655548580138817,0.9377752837833859,0.9334357699988022,0.9336069927881894,81.03
32,0.001,20,0.9093959731543624,0.20870173002761983,0.9037525626100672,0.8918761638733705,0.8907256941776442,50.7
32,0.001,30,0.8341708542713567,0.267337523204223,0.88411562450024,0.8636482984093643,0.859391771019678,40.01
32,0.001,40,0.8716216216216216,0.24132244007007495,0.9062343828085957,0.8639234740358336,0.8558875291613801,35.28
32,0.0001,10,0.9063545150501672,0.18758789013625812,0.910034759447192,0.897243928885233,0.8961335843991991,81.27
32,0.0001,20,0.912751677852349,0.21440231712572527,0.9065705003375396,0.8881480146572956,0.8860517105033661,50.32
32,0.0001,30,0.8542713567839196,0.2898704705750523,0.9037851249206623,0.8854454288279436,0.8829951149475601,40.0
32,0.0001,40,0.8445945945945946,0.3863480517993102,0.8821522855874295,0.8691466747646523,0.866943477302802,34.98
