Fold,Pre-train Loss,Pre-train Accuracy,Post-train Loss,Post-train Accuracy,Precision,Recall,F1-Score
1,1.3916116294938532,0.24915139171758316,0.1144610992924635,0.9601154107264087,0.9649018880043386,0.9584403062882265,0.9587978774812401
2,1.3899550895257062,0.24919368528263453,0.03315469795986923,0.9893057205907316,0.9891618245417116,0.9889772959102278,0.9890434491189047
3,1.3928298347976935,0.2624342216941097,0.14439234268924767,0.9733491767102359,0.9734308571694259,0.9730204019673914,0.9727093579153672
4,1.3900965228588265,0.01137328127652351,0.06117390360704913,0.9804786963164148,0.9802057651387738,0.9799127243003838,0.9800034051668877
5,1.3940128706202122,0.2486844338821932,0.017430250283742742,0.9942284841283313,0.9942870349307146,0.993992980692069,0.9940861450211844
