time,current,voltage,temp_C,power
19:40:46,1.29,3.831,35.8,4.94199
19:40:47,1.195,3.831,35.8,4.578045
19:40:48,1.039,3.831,35.8,3.980409
19:40:49,0.95,3.831,35.8,3.63945
19:40:50,1.164,3.831,35.8,4.459284
19:40:51,1.237,3.831,35.8,4.738947
19:40:52,1.164,3.831,35.8,4.459284
19:40:53,1.253,3.831,35.8,4.800243
19:40:54,1.253,3.831,35.8,4.809014
19:40:55,0.204,3.838,35.9,0.782952
19:40:56,1.239,3.838,35.9,4.820949
19:40:57,1.24,3.891,35.8,4.82484
19:40:58,1.222,3.891,35.8,4.754802
19:40:59,1.335,3.891,35.8,5.194485
19:41:00,1.349,3.891,35.8,5.248959
19:41:01,1.333,3.891,35.8,5.186703
19:41:02,1.253,3.891,35.8,4.875423
19:41:03,1.268,3.891,35.8,4.933788
19:41:04,1.294,3.891,35.8,5.034954
19:41:05,1.349,3.891,35.8,5.248959
19:41:06,1.35,3.891,35.8,5.25285
19:41:07,1.261,3.891,35.8,4.906551
19:41:08,1.369,3.891,35.8,5.326779
19:41:09,1.365,3.891,35.8,5.311215
19:41:10,1.348,3.891,35.8,5.245068
19:41:11,1.27,3.891,35.8,4.94157
19:41:12,1.264,3.891,35.8,4.918224
19:41:13,1.268,3.891,35.8,4.933788
19:41:14,1.264,3.891,35.8,4.918224
19:41:15,1.273,3.891,35.8,4.953243
19:41:16,1.355,3.891,35.8,5.272305
19:41:17,1.297,3.891,35.8,5.046627
19:41:18,1.273,3.891,35.8,4.953243
19:41:19,1.298,3.891,35.8,5.050518
19:41:20,1.269,3.891,35.8,4.937679
19:41:21,1.324,3.891,35.8,5.151684
19:41:22,1.343,3.891,35.8,5.225613
19:41:23,1.366,3.891,35.8,5.330132
19:41:24,1.366,3.902,35.8,5.257734
19:41:25,0.338,3.849,35.8,1.300962
19:41:26,0.981,3.849,35.8,3.826881
19:41:27,1.355,3.901,35.8,5.285855
19:41:28,1.306,3.901,35.8,5.094706
19:41:29,1.374,3.901,35.8,5.359974
19:41:30,1.358,3.901,35.8,5.297558
19:41:31,1.302,3.901,35.8,5.081706
19:41:32,1.35,3.903,35.7,5.26905
19:41:33,0.127,3.903,35.7,0.495681
19:41:34,1.372,3.903,35.7,5.354916
19:41:35,1.358,3.903,35.7,5.300274
19:41:36,1.366,3.903,35.7,5.331498
19:41:37,1.232,3.903,35.7,4.808496
19:41:38,1.288,3.903,35.7,5.027064
19:41:39,1.26,3.903,35.7,4.91778
19:41:40,1.243,3.903,35.7,4.851429
19:41:41,1.214,3.903,35.7,4.738242
19:41:42,1.245,3.903,35.7,4.859235
19:41:43,1.284,3.903,35.7,5.011452
19:41:44,1.294,3.903,35.7,5.050482
