time,current,voltage,temp_C,power
12:07:45,1.307,3.832,36.8,5.008424
12:07:46,1.344,3.832,36.8,5.150208
12:07:47,1.176,3.832,36.8,4.506432
12:07:48,1.305,3.832,36.8,5.00076
12:07:49,1.309,3.832,36.8,5.016088
12:07:50,1.084,3.832,36.8,4.153888
12:07:51,1.021,3.832,36.8,3.912472
12:07:52,1.067,3.832,36.8,4.088744
12:07:53,1.225,3.832,36.8,4.6942
12:07:54,1.253,3.832,36.8,4.801496
12:07:55,1.319,3.832,36.8,5.054408
12:07:56,1.321,3.832,36.8,5.062072
12:07:57,1.096,3.832,36.8,4.199872
12:07:58,1.308,3.832,36.8,5.012256
12:07:59,1.299,3.832,36.8,4.977768
12:08:00,1.046,3.832,36.8,4.008272
12:08:01,1.253,3.832,36.8,4.801496
12:08:02,1.295,3.832,36.8,4.96244
12:08:03,1.326,3.832,36.8,5.081232
12:08:04,1.333,3.832,36.8,5.108056
12:08:05,1.321,3.832,36.8,5.062072
12:08:06,1.319,3.832,36.8,5.054408
12:08:07,1.322,3.832,36.8,5.065904
12:08:09,1.316,3.832,36.8,5.042912
12:08:10,1.159,3.832,36.8,4.441288
12:08:11,1.056,3.832,36.8,4.046592
12:08:12,1.056,3.832,36.8,4.046592
12:08:13,1.135,3.832,36.8,4.34932
12:08:14,1.244,3.832,36.8,4.767008
12:08:15,1.238,3.832,36.8,4.744016
12:08:16,1.289,3.832,36.8,4.939448
12:08:17,1.324,3.832,36.8,5.073568
12:08:18,1.321,3.832,36.8,5.062072
12:08:19,1.318,3.866,36.8,5.095388
12:08:20,1.327,3.866,36.8,5.130182
12:08:21,1.059,3.866,36.8,4.094094
12:08:22,1.067,3.866,36.8,4.125022
12:08:23,1.304,3.866,36.8,5.041264
12:08:24,1.283,3.866,36.8,4.960078
12:08:25,1.324,3.866,36.8,5.118584
12:08:26,1.359,3.866,36.8,5.253894
12:08:27,1.361,3.866,36.8,5.261626
12:08:28,1.357,3.866,36.8,5.246162
12:08:29,1.359,3.866,36.8,5.253894
12:08:30,1.352,3.866,36.8,5.226832
12:08:31,1.344,3.866,36.8,5.195904
12:08:32,1.358,3.866,36.8,5.250028
12:08:33,1.359,3.866,36.8,5.253894
12:08:34,1.355,3.866,36.8,5.23843
12:08:35,1.361,3.866,36.8,5.261626
12:08:36,1.364,3.866,36.8,5.273224
12:08:37,1.027,3.866,36.8,3.970382
12:08:38,1.127,3.866,36.8,4.356982
12:08:39,1.243,3.866,36.8,4.805438
12:08:40,1.24,3.866,36.8,4.79384
12:08:41,1.321,3.866,36.8,5.106986
12:08:42,1.212,3.866,36.8,4.685592
12:08:43,1.309,3.866,36.8,5.060594
12:08:44,1.297,3.866,36.8,5.014202
12:08:45,1.32,3.866,36.8,5.10312
12:08:46,1.307,3.866,36.8,5.052862
12:08:47,1.052,3.866,36.8,4.067032
12:08:48,1.344,3.866,36.8,5.195904
12:08:49,1.35,3.866,36.8,5.2191
12:08:50,1.351,3.866,36.8,5.222966
12:08:51,1.353,3.866,36.8,5.230698
12:08:52,1.346,3.866,36.8,5.203636
12:08:53,1.353,3.866,36.8,5.230698
12:08:54,1.345,3.866,36.8,5.19977
12:08:55,1.358,3.866,36.8,5.250028
12:08:56,1.348,3.866,36.8,5.211368
12:08:57,1.364,3.866,36.8,5.273224
12:08:58,1.347,3.866,36.8,5.207502
12:08:59,1.362,3.866,36.8,5.265492
12:09:00,1.356,3.866,36.8,5.242296
12:09:01,1.358,3.866,36.8,5.250028
12:09:02,1.337,3.866,36.8,5.168842
12:09:03,1.351,3.866,36.8,5.222966
12:09:04,1.361,3.866,36.8,5.261626
12:09:05,1.359,3.866,36.8,5.253894
12:09:06,1.365,3.866,36.8,5.27709
12:09:07,1.364,3.866,36.8,5.273224
12:09:08,1.364,3.866,36.8,5.273224
12:09:09,1.369,3.866,36.8,5.292554
12:09:10,1.349,3.866,36.8,5.215234
12:09:11,1.351,3.866,36.8,5.222966
12:09:12,1.351,3.866,36.8,5.222966
12:09:13,1.359,3.866,36.8,5.253894
12:09:14,1.349,3.866,36.8,5.215234
12:09:15,1.361,3.866,36.8,5.261626
12:09:16,1.365,3.866,36.8,5.27709
12:09:17,1.358,3.866,36.8,5.250028
12:09:18,1.369,3.877,36.4,5.307613
12:09:19,1.348,3.877,36.4,5.226196
12:09:20,1.37,3.877,36.4,5.31149
12:09:21,1.128,3.877,36.4,4.373256
12:09:22,1.368,3.877,36.4,5.303736
12:09:23,1.358,3.877,36.4,5.264966
12:09:24,1.368,3.877,36.3,5.303736
12:09:25,1.334,3.877,36.3,5.171918
12:09:26,1.359,3.877,36.3,5.268843
12:09:27,1.369,3.877,36.3,5.307613
12:09:28,1.283,3.877,36.3,4.974191
12:09:29,1.046,3.877,36.3,4.055342
12:09:30,1.249,3.877,36.3,4.842373
12:09:31,1.231,3.877,36.3,4.772587
12:09:32,1.23,3.877,36.3,4.76871
12:09:33,1.136,3.877,36.3,4.404272
12:09:34,1.332,3.877,36.3,5.164164
12:09:35,1.319,3.877,36.3,5.113763
12:09:36,1.315,3.877,36.3,5.098255
12:09:37,1.056,3.877,36.3,4.094112
12:09:38,1.068,3.877,36.3,4.140636
12:09:40,1.256,3.877,36.3,4.869512
12:09:41,1.324,3.877,36.3,5.133148
12:09:42,1.328,3.877,36.3,5.148656
12:09:43,1.336,3.877,36.3,5.179672
12:09:44,1.323,3.877,36.3,5.129271
12:09:45,1.281,3.877,36.3,4.966437
12:09:46,1.345,3.877,36.3,5.214565
12:09:47,1.328,3.877,36.3,5.148656
12:09:48,1.303,3.877,36.3,5.051731
12:09:49,1.355,3.877,36.3,5.253335
12:09:50,1.365,3.877,36.3,5.292105
12:09:51,1.36,3.877,36.3,5.27272
12:09:52,1.361,3.877,36.3,5.276597
12:09:53,1.366,3.877,36.3,5.295982
12:09:54,1.364,3.877,36.3,5.288228
12:09:55,1.361,3.877,36.3,5.276597
12:09:56,1.363,3.877,36.3,5.284351
12:09:57,1.364,3.877,36.3,5.288228
12:09:58,1.362,3.877,36.3,5.280474
12:09:59,1.363,3.877,36.3,5.284351
12:10:00,1.364,3.877,36.3,5.288228
12:10:01,1.364,3.877,36.3,5.288228
12:10:02,1.368,3.877,36.3,5.303736
12:10:03,1.344,3.877,36.3,5.210688
12:10:04,1.319,3.877,36.3,5.113763
12:10:05,1.359,3.877,36.3,5.268843
12:10:06,1.357,3.877,36.3,5.261089
12:10:07,1.359,3.877,36.3,5.268843
12:10:08,1.365,3.877,36.3,5.292105
12:10:09,1.359,3.877,36.3,5.268843
12:10:10,1.348,3.877,36.3,5.226196
12:10:11,1.33,3.877,36.3,5.15641
12:10:12,1.341,3.877,36.3,5.199057
12:10:13,1.352,3.877,36.3,5.241704
12:10:14,1.358,3.877,36.3,5.264966
12:10:15,1.355,3.877,36.3,5.253335
12:10:16,1.365,3.877,36.3,5.292105
12:10:17,1.353,3.877,36.3,5.245581
12:10:18,1.351,3.877,36.3,5.237827
12:10:19,1.333,3.883,36.3,5.176039
12:10:20,1.356,3.883,36.3,5.265348
12:10:21,1.342,3.883,36.3,5.210986
12:10:22,1.357,3.883,36.3,5.269231
12:10:23,1.344,3.883,36.3,5.218752
12:10:24,1.352,3.883,36.3,5.249816
12:10:25,1.348,3.883,36.3,5.234284
12:10:26,1.336,3.883,36.3,5.187688
12:10:27,1.35,3.883,36.3,5.24205
12:10:28,1.355,3.883,36.3,5.261465
12:10:29,1.25,3.883,36.3,4.85375
12:10:30,1.331,3.883,36.3,5.168273
12:10:31,1.339,3.883,36.3,5.199337
12:10:32,1.326,3.883,36.3,5.148858
12:10:33,1.336,3.883,36.3,5.187688
12:10:34,1.353,3.883,36.3,5.253699
12:10:35,1.361,3.883,36.3,5.284763
12:10:36,1.357,3.883,36.3,5.269231
12:10:37,1.054,3.883,36.3,4.092682
12:10:38,1.059,3.883,36.3,4.112097
12:10:39,1.225,3.883,36.3,4.756675
12:10:40,1.248,3.883,36.3,4.845984
12:10:41,1.268,3.883,36.3,4.923644
12:10:42,1.315,3.883,36.3,5.106145
12:10:43,1.316,3.883,36.3,5.110028
12:10:44,1.317,3.883,36.3,5.113911
12:10:45,1.32,3.883,36.3,5.12556
12:10:46,1.32,3.883,36.3,5.12556
12:10:47,1.336,3.883,36.3,5.187688
12:10:48,1.345,3.883,36.3,5.222635
12:10:49,1.36,3.883,36.3,5.28088
12:10:50,1.359,3.883,36.3,5.276997
12:10:51,1.359,3.883,36.3,5.276997
12:10:52,1.372,3.883,36.3,5.327476
12:10:53,1.363,3.883,36.3,5.292529
12:10:54,1.359,3.883,36.3,5.276997
12:10:55,1.362,3.883,36.3,5.288646
12:10:56,1.36,3.883,36.3,5.28088
12:10:57,1.361,3.883,36.3,5.284763
12:10:58,1.365,3.883,36.3,5.300295
12:10:59,1.357,3.883,36.3,5.269231
12:11:00,1.363,3.883,36.3,5.292529
12:11:01,1.061,3.883,36.3,4.119863
12:11:02,1.06,3.883,36.3,4.11598
