time,current,voltage,temp_C,power
16:07:34,1.229,4.2,34.3,5.1618
16:07:35,1.05,4.2,34.3,4.41
16:07:36,1.14,4.2,34.3,4.788
16:07:37,1.153,4.2,34.3,4.8426
16:07:38,1.148,4.2,34.3,4.8216
16:07:39,1.213,4.2,34.3,5.0946
16:07:40,1.191,4.2,34.3,5.0022
16:07:41,1.227,4.2,34.3,5.1534
16:07:42,1.154,4.2,34.3,4.8468
16:07:43,0.913,4.2,34.3,3.8346
16:07:44,1.067,4.2,34.3,4.4814
16:07:45,1.095,4.2,34.3,4.599
16:07:46,1.149,4.2,34.3,4.8258
16:07:47,1.175,4.2,34.3,4.935
16:07:48,1.215,4.2,34.3,5.103
16:07:49,1.213,4.2,34.3,5.0946
16:07:50,1.22,4.2,34.3,5.124
16:07:51,0.51,4.185,34.6,2.13435
16:07:52,1.188,4.185,34.6,4.97178
16:07:53,1.066,4.234,34.6,4.513444
16:07:54,1.255,4.234,34.6,5.31367
16:07:55,1.16,4.234,34.6,4.91144
16:07:56,1.156,4.234,34.6,4.894504
16:07:57,1.215,4.234,34.6,5.14431
16:07:58,1.203,4.234,34.6,5.093502
16:07:59,1.188,4.234,34.6,5.029992
16:08:00,0.895,4.234,34.6,3.78943
16:08:01,1.023,4.234,34.6,4.331382
16:08:02,1.115,4.234,34.6,4.72091
16:08:03,1.165,4.234,34.6,4.93261
16:08:04,1.171,4.234,34.6,4.958014
16:08:05,1.183,4.234,34.6,5.008822
16:08:06,1.176,4.234,34.6,4.979184
16:08:07,1.179,4.234,34.6,4.991886
16:08:08,1.156,4.234,34.6,4.894504
16:08:09,1.171,4.234,34.6,4.958014
16:08:10,1.056,4.234,34.6,4.471104
16:08:11,1.168,4.234,34.6,4.945312
16:08:12,1.154,4.234,34.6,4.886036
16:08:13,1.209,4.234,34.6,5.118906
16:08:14,1.214,4.234,34.6,5.140076
16:08:15,1.201,4.234,34.6,5.085034
16:08:16,1.224,4.234,34.6,5.182416
16:08:17,1.218,4.234,34.6,5.157012
16:08:18,1.209,4.234,34.6,5.118906
16:08:19,1.222,4.234,34.6,5.173948
16:08:20,1.214,4.244,34.6,5.152216
16:08:21,0.605,4.19,34.8,2.53495
16:08:22,1.075,4.19,34.8,4.50425
16:08:23,1.202,4.239,34.8,5.095278
16:08:24,0.884,4.239,34.8,3.747276
16:08:25,1.218,4.239,34.8,5.163102
16:08:26,1.239,4.245,34.8,5.259555
16:08:27,0.881,4.245,34.8,3.739845
16:08:28,1.247,4.245,34.8,5.293515
16:08:29,1.249,4.245,34.8,5.302005
16:08:30,1.237,4.245,34.8,5.251065
